row  column  (images_14_017.edf Ca-K*images_14_017.edf Ar-K**(2.3))
11  46  1.40042e+09
11  47  1.89403e+09
11  48  1.8793e+09
11  49  1.38396e+09
11  50  1.36531e+09
11  51  1.36019e+09
11  52  1.50139e+09
11  53  1.65862e+09
11  54  1.5265e+09
11  55  1.55981e+09
11  56  1.57147e+09
11  57  1.6629e+09
11  58  1.6616e+09
11  59  1.36988e+09
11  60  1.3517e+09
11  61  1.27468e+09
11  62  1.51027e+09
11  63  1.35276e+09
11  64  1.33599e+09
11  65  1.56346e+09
11  66  1.48566e+09
11  67  1.51639e+09
11  68  1.56064e+09
11  69  1.82149e+09
11  70  1.80696e+09
11  71  1.76147e+09
11  72  1.58616e+09
11  73  1.52891e+09
11  74  1.80245e+09
11  75  1.8017e+09
11  76  1.39189e+09
11  77  1.41297e+09
11  78  1.29889e+09
11  79  1.36367e+09
11  80  1.39739e+09
11  81  1.42774e+09
11  82  1.15268e+09
11  83  1.12944e+09
11  84  9.78597e+08
11  85  7.37106e+08
11  86  6.28966e+08
11  87  5.5183e+08
11  88  5.4048e+08
11  89  5.15546e+08
11  90  5.08257e+08
11  91  6.37528e+08
11  92  6.31757e+08
11  93  6.51677e+08
11  94  7.2274e+08
11  95  7.49743e+08
11  96  7.54219e+08
11  97  8.10026e+08
11  98  7.80292e+08
11  99  8.47331e+08
11  100  7.30892e+08
12  0  2.52922e+08
12  1  2.42965e+08
12  2  2.47018e+08
12  3  2.57632e+08
12  4  2.65636e+08
12  5  2.81004e+08
12  6  3.24716e+08
12  7  3.66065e+08
12  8  4.23302e+08
12  9  5.48244e+08
12  10  6.78431e+08
12  11  8.22421e+08
12  12  7.1014e+08
12  13  7.06633e+08
12  14  8.77375e+08
12  15  9.72969e+08
12  16  9.3058e+08
12  17  9.66018e+08
12  18  1.02901e+09
12  19  9.48509e+08
12  20  1.05043e+09
12  21  1.06888e+09
12  22  1.08162e+09
12  23  1.04498e+09
12  24  1.25092e+09
12  25  1.11463e+09
12  26  1.14537e+09
12  27  1.21427e+09
12  28  1.34889e+09
12  29  1.43584e+09
12  30  1.27949e+09
12  31  1.14374e+09
12  32  1.12025e+09
12  33  1.12883e+09
12  34  1.03994e+09
12  35  1.06762e+09
12  36  1.11811e+09
12  37  1.15742e+09
12  38  1.24034e+09
12  39  1.41518e+09
12  40  1.37086e+09
12  41  1.39752e+09
12  42  1.4866e+09
12  43  1.30412e+09
12  44  1.07691e+09
12  45  1.21788e+09
12  46  1.37943e+09
12  47  1.44911e+09
12  48  1.88396e+09
12  49  1.8672e+09
12  50  1.35091e+09
12  51  1.54815e+09
12  52  1.43261e+09
12  53  1.49681e+09
12  54  1.66677e+09
12  55  1.49307e+09
12  56  1.62195e+09
12  57  1.70901e+09
12  58  1.5577e+09
12  59  1.56914e+09
12  60  1.52883e+09
12  61  1.53115e+09
12  62  1.52476e+09
12  63  1.51364e+09
12  64  1.3424e+09
12  65  1.46213e+09
12  66  1.56562e+09
12  67  1.80143e+09
12  68  1.64757e+09
12  69  1.78362e+09
12  70  1.84694e+09
12  71  1.75297e+09
12  72  1.93379e+09
12  73  1.61719e+09
12  74  1.77783e+09
12  75  1.67087e+09
12  76  1.61693e+09
12  77  1.42992e+09
12  78  1.4143e+09
12  79  1.29547e+09
12  80  1.21969e+09
12  81  1.49517e+09
12  82  1.11568e+09
12  83  1.09259e+09
12  84  1.13996e+09
12  85  9.19569e+08
12  86  7.22376e+08
12  87  6.32696e+08
12  88  5.40569e+08
12  89  4.48098e+08
12  90  5.80042e+08
12  91  5.39626e+08
12  92  6.24362e+08
12  93  5.88762e+08
12  94  6.73376e+08
12  95  6.6235e+08
12  96  7.43217e+08
12  97  7.98378e+08
12  98  8.56076e+08
12  99  7.89323e+08
12  100  7.80295e+08
13  0  2.47017e+08
13  1  2.87129e+08
13  2  2.35242e+08
13  3  3.18835e+08
13  4  3.03788e+08
13  5  3.21495e+08
13  6  3.44106e+08
13  7  4.22561e+08
13  8  4.91938e+08
13  9  6.28495e+08
13  10  8.23141e+08
13  11  7.65639e+08
13  12  5.8806e+08
13  13  7.25881e+08
13  14  8.41504e+08
13  15  9.10669e+08
13  16  9.92492e+08
13  17  9.16651e+08
13  18  1.02427e+09
13  19  1.0338e+09
13  20  1.0418e+09
13  21  8.97423e+08
13  22  1.13246e+09
13  23  1.07706e+09
13  24  1.11142e+09
13  25  1.24268e+09
13  26  1.29087e+09
13  27  1.33153e+09
13  28  1.38607e+09
13  29  1.31851e+09
13  30  1.13274e+09
13  31  1.04741e+09
13  32  1.14839e+09
13  33  1.01965e+09
13  34  1.1545e+09
13  35  1.25635e+09
13  36  1.13017e+09
13  37  1.13699e+09
13  38  1.30012e+09
13  39  1.43706e+09
13  40  1.46324e+09
13  41  1.35252e+09
13  42  1.40224e+09
13  43  1.30577e+09
13  44  1.09348e+09
13  45  1.16986e+09
13  46  1.29727e+09
13  47  1.47849e+09
13  48  1.69896e+09
13  49  1.7917e+09
13  50  1.24706e+09
13  51  1.32972e+09
13  52  1.41889e+09
13  53  1.59272e+09
13  54  1.78685e+09
13  55  1.61123e+09
13  56  1.69191e+09
13  57  1.64783e+09
13  58  1.49601e+09
13  59  1.4284e+09
13  60  1.67511e+09
13  61  1.64241e+09
13  62  1.53565e+09
13  63  1.45967e+09
13  64  1.66871e+09
13  65  1.59889e+09
13  66  1.56504e+09
13  67  1.53722e+09
13  68  1.63585e+09
13  69  1.73886e+09
13  70  1.78231e+09
13  71  1.73574e+09
13  72  1.82005e+09
13  73  1.68007e+09
13  74  1.67458e+09
13  75  1.56608e+09
13  76  1.51186e+09
13  77  1.52649e+09
13  78  1.40656e+09
13  79  1.21968e+09
13  80  1.5544e+09
13  81  1.21711e+09
13  82  1.11423e+09
13  83  1.16486e+09
13  84  1.07376e+09
13  85  8.78156e+08
13  86  7.02739e+08
13  87  6.39405e+08
13  88  6.26233e+08
13  89  5.08295e+08
13  90  5.71116e+08
13  91  5.47279e+08
13  92  6.45359e+08
13  93  5.9068e+08
13  94  6.62218e+08
13  95  8.18247e+08
13  96  7.67358e+08
13  97  7.43452e+08
13  98  9.08537e+08
13  99  9.57831e+08
13  100  7.03374e+08
14  0  2.61518e+08
14  1  2.89626e+08
14  2  3.21795e+08
14  3  3.15427e+08
14  4  2.91836e+08
14  5  3.22182e+08
14  6  3.85452e+08
14  7  3.82259e+08
14  8  4.41034e+08
14  9  5.31123e+08
14  10  7.96039e+08
14  11  8.7342e+08
14  12  6.80851e+08
14  13  6.64366e+08
14  14  9.22652e+08
14  15  8.77901e+08
14  16  8.05217e+08
14  17  9.71202e+08
14  18  1.00284e+09
14  19  1.01058e+09
14  20  9.3794e+08
14  21  9.31103e+08
14  22  1.13641e+09
14  23  1.1572e+09
14  24  1.16841e+09
14  25  1.18846e+09
14  26  1.26178e+09
14  27  1.0722e+09
14  28  1.20054e+09
14  29  1.31244e+09
14  30  1.1649e+09
14  31  1.11809e+09
14  32  1.16542e+09
14  33  1.06365e+09
14  34  1.25498e+09
14  35  1.17915e+09
14  36  1.1157e+09
14  37  1.17162e+09
14  38  1.26359e+09
14  39  1.43767e+09
14  40  1.39315e+09
14  41  1.44616e+09
14  42  1.44487e+09
14  43  1.24915e+09
14  44  1.10054e+09
14  45  1.11886e+09
14  46  1.13535e+09
14  47  1.37176e+09
14  48  1.52373e+09
14  49  1.55049e+09
14  50  1.31859e+09
14  51  1.3099e+09
14  52  1.44099e+09
14  53  1.68452e+09
14  54  1.73353e+09
14  55  1.44638e+09
14  56  1.75681e+09
14  57  1.56586e+09
14  58  1.72948e+09
14  59  1.55252e+09
14  60  1.46167e+09
14  61  1.45421e+09
14  62  1.58815e+09
14  63  1.59287e+09
14  64  1.64498e+09
14  65  1.50671e+09
14  66  1.55095e+09
14  67  1.77003e+09
14  68  1.68729e+09
14  69  1.84124e+09
14  70  1.67786e+09
14  71  2.1231e+09
14  72  1.91578e+09
14  73  1.74988e+09
14  74  1.86545e+09
14  75  1.77964e+09
14  76  1.51715e+09
14  77  1.71945e+09
14  78  1.32037e+09
14  79  1.38222e+09
14  80  1.36021e+09
14  81  1.48408e+09
14  82  1.33501e+09
14  83  1.14647e+09
14  84  1.26996e+09
14  85  1.06339e+09
14  86  8.70527e+08
14  87  7.56878e+08
14  88  6.73094e+08
14  89  5.69795e+08
14  90  5.8179e+08
14  91  5.70931e+08
14  92  6.28184e+08
14  93  6.39969e+08
14  94  6.67747e+08
14  95  6.94448e+08
14  96  7.16038e+08
14  97  7.43645e+08
14  98  8.30077e+08
14  99  8.33028e+08
14  100  7.52321e+08
15  0  3.06275e+08
15  1  2.7198e+08
15  2  3.49983e+08
15  3  3.48794e+08
15  4  3.30181e+08
15  5  3.50898e+08
15  6  4.15395e+08
15  7  4.67026e+08
15  8  4.54538e+08
15  9  6.53968e+08
15  10  8.00736e+08
15  11  7.39714e+08
15  12  7.28606e+08
15  13  7.89129e+08
15  14  8.15337e+08
15  15  8.83419e+08
15  16  8.37503e+08
15  17  9.50802e+08
15  18  9.46726e+08
15  19  8.98662e+08
15  20  1.02036e+09
15  21  1.06353e+09
15  22  9.76466e+08
15  23  1.19897e+09
15  24  1.2134e+09
15  25  1.29561e+09
15  26  1.14068e+09
15  27  1.19663e+09
15  28  1.27607e+09
15  29  1.20153e+09
15  30  1.08017e+09
15  31  1.07223e+09
15  32  1.12742e+09
15  33  1.04321e+09
15  34  1.21713e+09
15  35  1.18086e+09
15  36  1.00292e+09
15  37  1.26571e+09
15  38  1.59099e+09
15  39  1.36494e+09
15  40  1.23851e+09
15  41  1.36926e+09
15  42  1.23451e+09
15  43  1.16671e+09
15  44  1.0885e+09
15  45  1.27394e+09
15  46  1.17044e+09
15  47  1.45458e+09
15  48  1.8744e+09
15  49  1.57316e+09
15  50  1.08886e+09
15  51  1.37896e+09
15  52  1.61086e+09
15  53  1.64883e+09
15  54  1.53623e+09
15  55  1.78377e+09
15  56  1.70906e+09
15  57  1.54782e+09
15  58  1.64127e+09
15  59  1.69451e+09
15  60  1.5903e+09
15  61  1.71215e+09
15  62  1.67845e+09
15  63  1.89065e+09
15  64  1.64467e+09
15  65  1.48416e+09
15  66  1.73282e+09
15  67  1.52392e+09
15  68  1.64634e+09
15  69  1.79841e+09
15  70  1.60164e+09
15  71  1.90689e+09
15  72  1.78851e+09
15  73  1.75418e+09
15  74  1.72339e+09
15  75  1.5897e+09
15  76  1.50056e+09
15  77  1.42534e+09
15  78  1.34524e+09
15  79  1.44781e+09
15  80  1.42489e+09
15  81  1.37237e+09
15  82  1.3174e+09
15  83  1.21697e+09
15  84  1.33848e+09
15  85  1.32632e+09
15  86  7.87514e+08
15  87  5.8996e+08
15  88  6.40661e+08
15  89  6.22709e+08
15  90  5.84881e+08
15  91  5.95464e+08
15  92  6.42178e+08
15  93  6.43605e+08
15  94  6.37993e+08
15  95  7.19625e+08
15  96  7.15057e+08
15  97  8.11919e+08
15  98  8.18706e+08
15  99  7.96206e+08
15  100  7.11895e+08
16  0  2.82509e+08
16  1  2.90868e+08
16  2  3.74308e+08
16  3  3.66433e+08
16  4  3.5604e+08
16  5  3.40285e+08
16  6  4.17534e+08
16  7  5.15633e+08
16  8  5.06531e+08
16  9  6.07295e+08
16  10  7.60013e+08
16  11  7.45339e+08
16  12  6.38027e+08
16  13  8.03636e+08
16  14  9.15874e+08
16  15  9.37453e+08
16  16  9.5674e+08
16  17  8.90444e+08
16  18  8.95152e+08
16  19  9.95021e+08
16  20  9.78599e+08
16  21  1.03307e+09
16  22  1.1512e+09
16  23  1.24349e+09
16  24  1.27241e+09
16  25  1.27371e+09
16  26  1.13993e+09
16  27  1.09498e+09
16  28  1.23529e+09
16  29  1.20683e+09
16  30  1.1599e+09
16  31  1.28453e+09
16  32  1.14078e+09
16  33  1.30915e+09
16  34  1.23618e+09
16  35  1.14073e+09
16  36  1.08185e+09
16  37  1.1965e+09
16  38  1.35385e+09
16  39  1.3632e+09
16  40  1.39058e+09
16  41  1.45509e+09
16  42  1.63272e+09
16  43  1.14754e+09
16  44  1.18021e+09
16  45  1.04215e+09
16  46  1.16871e+09
16  47  1.33093e+09
16  48  1.49378e+09
16  49  1.58967e+09
16  50  1.1891e+09
16  51  1.31324e+09
16  52  1.65603e+09
16  53  1.8741e+09
16  54  1.73291e+09
16  55  1.89101e+09
16  56  1.65176e+09
16  57  1.58832e+09
16  58  1.66559e+09
16  59  1.67507e+09
16  60  1.7399e+09
16  61  1.69304e+09
16  62  1.62672e+09
16  63  1.50965e+09
16  64  1.61075e+09
16  65  1.41524e+09
16  66  1.77129e+09
16  67  1.75063e+09
16  68  1.68034e+09
16  69  1.76125e+09
16  70  1.75125e+09
16  71  1.71049e+09
16  72  1.96262e+09
16  73  1.76946e+09
16  74  1.72853e+09
16  75  1.59642e+09
16  76  1.5847e+09
16  77  1.53406e+09
16  78  1.38058e+09
16  79  1.27092e+09
16  80  1.33989e+09
16  81  1.41113e+09
16  82  1.27749e+09
16  83  1.2807e+09
16  84  1.38587e+09
16  85  1.2568e+09
16  86  8.99808e+08
16  87  8.84851e+08
16  88  7.50642e+08
16  89  6.34421e+08
16  90  5.30346e+08
16  91  6.02397e+08
16  92  6.31625e+08
16  93  6.87552e+08
16  94  6.62611e+08
16  95  7.25986e+08
16  96  7.58437e+08
16  97  8.07052e+08
16  98  8.36643e+08
16  99  7.62165e+08
16  100  6.54449e+08
17  0  3.1804e+08
17  1  3.67028e+08
17  2  3.52151e+08
17  3  3.80813e+08
17  4  3.82191e+08
17  5  4.1059e+08
17  6  3.95663e+08
17  7  4.46474e+08
17  8  5.24009e+08
17  9  6.20925e+08
17  10  7.83789e+08
17  11  7.36731e+08
17  12  7.47908e+08
17  13  8.07258e+08
17  14  9.34754e+08
17  15  8.74923e+08
17  16  8.70836e+08
17  17  9.17891e+08
17  18  8.31589e+08
17  19  9.83771e+08
17  20  1.16176e+09
17  21  1.11162e+09
17  22  1.16822e+09
17  23  1.17702e+09
17  24  1.1927e+09
17  25  1.26138e+09
17  26  1.13455e+09
17  27  1.13257e+09
17  28  1.23611e+09
17  29  1.08708e+09
17  30  1.1567e+09
17  31  1.19913e+09
17  32  1.28162e+09
17  33  1.22115e+09
17  34  1.26334e+09
17  35  1.06894e+09
17  36  1.07327e+09
17  37  1.20152e+09
17  38  1.3336e+09
17  39  1.3353e+09
17  40  1.31424e+09
17  41  1.35637e+09
17  42  1.21166e+09
17  43  1.30976e+09
17  44  1.02068e+09
17  45  1.05271e+09
17  46  1.0976e+09
17  47  1.32053e+09
17  48  1.50527e+09
17  49  1.51512e+09
17  50  1.15732e+09
17  51  1.44168e+09
17  52  1.63456e+09
17  53  1.84453e+09
17  54  1.60935e+09
17  55  1.61939e+09
17  56  1.7383e+09
17  57  1.55325e+09
17  58  1.69211e+09
17  59  1.71762e+09
17  60  1.93091e+09
17  61  1.79096e+09
17  62  1.65627e+09
17  63  1.59069e+09
17  64  1.72027e+09
17  65  1.52049e+09
17  66  1.50347e+09
17  67  1.78697e+09
17  68  1.86975e+09
17  69  1.68139e+09
17  70  1.922e+09
17  71  2.10352e+09
17  72  1.81515e+09
17  73  1.76078e+09
17  74  1.60729e+09
17  75  1.44481e+09
17  76  1.44771e+09
17  77  1.46978e+09
17  78  1.24905e+09
17  79  1.29905e+09
17  80  1.43565e+09
17  81  1.25308e+09
17  82  1.33825e+09
17  83  1.31976e+09
17  84  1.44285e+09
17  85  1.21443e+09
17  86  8.93756e+08
17  87  8.33706e+08
17  88  7.29125e+08
17  89  5.91414e+08
17  90  6.23201e+08
17  91  6.61982e+08
17  92  6.12255e+08
17  93  6.95259e+08
17  94  7.33766e+08
17  95  6.95478e+08
17  96  7.09725e+08
17  97  7.41001e+08
17  98  8.39063e+08
17  99  7.08525e+08
17  100  6.77741e+08
18  0  3.90403e+08
18  1  3.75629e+08
18  2  4.08337e+08
18  3  3.91647e+08
18  4  3.64451e+08
18  5  4.20738e+08
18  6  4.8199e+08
18  7  4.90952e+08
18  8  5.44846e+08
18  9  6.50838e+08
18  10  7.02513e+08
18  11  6.80584e+08
18  12  7.22188e+08
18  13  7.8953e+08
18  14  9.10615e+08
18  15  9.22119e+08
18  16  8.79185e+08
18  17  9.42064e+08
18  18  9.44283e+08
18  19  9.6005e+08
18  20  1.10028e+09
18  21  1.17869e+09
18  22  1.14351e+09
18  23  1.32136e+09
18  24  1.24091e+09
18  25  1.32274e+09
18  26  1.0716e+09
18  27  1.0978e+09
18  28  1.04133e+09
18  29  1.19721e+09
18  30  1.10206e+09
18  31  1.20787e+09
18  32  1.36893e+09
18  33  1.37789e+09
18  34  1.2454e+09
18  35  1.15737e+09
18  36  1.08034e+09
18  37  1.11438e+09
18  38  1.27933e+09
18  39  1.37126e+09
18  40  1.26748e+09
18  41  1.17381e+09
18  42  1.29267e+09
18  43  1.25878e+09
18  44  1.1129e+09
18  45  1.03102e+09
18  46  1.04502e+09
18  47  1.21582e+09
18  48  1.2931e+09
18  49  1.49962e+09
18  50  1.22448e+09
18  51  1.28172e+09
18  52  1.56306e+09
18  53  1.83628e+09
18  54  1.76453e+09
18  55  1.95446e+09
18  56  1.74686e+09
18  57  1.78293e+09
18  58  1.53895e+09
18  59  1.47854e+09
18  60  1.53182e+09
18  61  1.6439e+09
18  62  1.71024e+09
18  63  1.66344e+09
18  64  1.53799e+09
18  65  1.62862e+09
18  66  1.6838e+09
18  67  1.70227e+09
18  68  1.59869e+09
18  69  1.60828e+09
18  70  1.67611e+09
18  71  1.97773e+09
18  72  1.82513e+09
18  73  1.75771e+09
18  74  1.74788e+09
18  75  1.75224e+09
18  76  1.62244e+09
18  77  1.63196e+09
18  78  1.43587e+09
18  79  1.4012e+09
18  80  1.43014e+09
18  81  1.74024e+09
18  82  1.30543e+09
18  83  1.36069e+09
18  84  1.34602e+09
18  85  1.27691e+09
18  86  1.05492e+09
18  87  8.7451e+08
18  88  8.19348e+08
18  89  7.69609e+08
18  90  6.74086e+08
18  91  6.27219e+08
18  92  7.34025e+08
18  93  6.83457e+08
18  94  7.01125e+08
18  95  6.85918e+08
18  96  7.6513e+08
18  97  6.91579e+08
18  98  7.77848e+08
18  99  6.604e+08
18  100  6.4818e+08
19  0  4.03172e+08
19  1  4.4161e+08
19  2  4.328e+08
19  3  5.11776e+08
19  4  4.37824e+08
19  5  4.399e+08
19  6  5.15486e+08
19  7  4.79542e+08
19  8  5.12327e+08
19  9  6.88223e+08
19  10  7.51049e+08
19  11  7.28352e+08
19  12  7.26635e+08
19  13  7.83499e+08
19  14  8.9101e+08
19  15  8.98145e+08
19  16  8.10127e+08
19  17  9.02966e+08
19  18  9.47072e+08
19  19  1.08165e+09
19  20  1.08493e+09
19  21  1.1437e+09
19  22  1.21634e+09
19  23  1.22488e+09
19  24  1.3006e+09
19  25  1.2941e+09
19  26  1.12545e+09
19  27  1.22712e+09
19  28  1.27815e+09
19  29  1.22869e+09
19  30  1.2993e+09
19  31  1.26779e+09
19  32  1.21547e+09
19  33  1.24696e+09
19  34  1.22533e+09
19  35  1.11137e+09
19  36  1.04814e+09
19  37  1.0827e+09
19  38  1.30349e+09
19  39  1.33872e+09
19  40  1.37734e+09
19  41  1.2045e+09
19  42  1.23858e+09
19  43  1.27162e+09
19  44  1.03723e+09
19  45  1.0696e+09
19  46  9.35363e+08
19  47  1.14324e+09
19  48  1.37629e+09
19  49  1.25268e+09
19  50  1.26529e+09
19  51  1.41044e+09
19  52  1.63982e+09
19  53  1.59431e+09
19  54  1.74629e+09
19  55  1.70465e+09
19  56  1.84642e+09
19  57  1.62993e+09
19  58  1.41077e+09
19  59  1.73138e+09
19  60  1.68054e+09
19  61  1.81545e+09
19  62  1.64451e+09
19  63  1.69732e+09
19  64  1.73205e+09
19  65  1.70834e+09
19  66  1.52194e+09
19  67  1.45903e+09
19  68  1.60186e+09
19  69  1.61394e+09
19  70  1.61451e+09
19  71  1.84217e+09
19  72  1.71483e+09
19  73  1.70606e+09
19  74  1.90424e+09
19  75  1.73927e+09
19  76  1.51937e+09
19  77  1.50178e+09
19  78  1.36579e+09
19  79  1.37718e+09
19  80  1.46749e+09
19  81  1.39763e+09
19  82  1.45242e+09
19  83  1.2982e+09
19  84  1.3834e+09
19  85  1.19961e+09
19  86  1.05585e+09
19  87  9.4118e+08
19  88  8.45347e+08
19  89  8.32941e+08
19  90  6.80816e+08
19  91  6.46728e+08
19  92  7.01768e+08
19  93  7.33196e+08
19  94  8.10008e+08
19  95  8.30515e+08
19  96  7.48852e+08
19  97  7.29842e+08
19  98  7.15799e+08
19  99  6.91171e+08
19  100  6.72668e+08
20  0  4.12171e+08
20  1  4.60654e+08
20  2  5.30772e+08
20  3  5.20291e+08
20  4  5.61521e+08
20  5  4.99614e+08
20  6  5.3399e+08
20  7  4.8058e+08
20  8  5.5289e+08
20  9  6.34127e+08
20  10  7.23837e+08
20  11  7.5322e+08
20  12  6.95491e+08
20  13  7.48532e+08
20  14  8.16527e+08
20  15  9.10263e+08
20  16  9.07457e+08
20  17  8.24657e+08
20  18  9.3466e+08
20  19  1.02171e+09
20  20  1.10458e+09
20  21  1.20093e+09
20  22  1.35933e+09
20  23  1.24459e+09
20  24  1.23659e+09
20  25  1.24263e+09
20  26  1.11598e+09
20  27  1.08644e+09
20  28  1.12018e+09
20  29  1.11956e+09
20  30  1.32889e+09
20  31  1.33025e+09
20  32  1.2336e+09
20  33  1.47645e+09
20  34  1.34385e+09
20  35  1.02644e+09
20  36  1.05718e+09
20  37  1.22219e+09
20  38  1.15414e+09
20  39  1.29446e+09
20  40  1.31801e+09
20  41  1.21041e+09
20  42  1.43263e+09
20  43  1.28088e+09
20  44  1.10358e+09
20  45  9.20392e+08
20  46  9.98425e+08
20  47  9.09333e+08
20  48  1.27546e+09
20  49  1.34815e+09
20  50  1.35104e+09
20  51  1.37288e+09
20  52  1.7407e+09
20  53  1.88525e+09
20  54  1.71695e+09
20  55  1.74734e+09
20  56  1.70635e+09
20  57  1.47137e+09
20  58  1.50309e+09
20  59  1.59432e+09
20  60  1.70667e+09
20  61  1.73712e+09
20  62  1.96944e+09
20  63  1.6494e+09
20  64  1.6579e+09
20  65  1.4914e+09
20  66  1.5933e+09
20  67  1.67574e+09
20  68  1.52524e+09
20  69  1.95554e+09
20  70  1.7526e+09
20  71  1.75457e+09
20  72  1.95029e+09
20  73  1.51588e+09
20  74  1.55661e+09
20  75  1.4568e+09
20  76  1.47054e+09
20  77  1.37314e+09
20  78  1.47359e+09
20  79  1.2717e+09
20  80  1.38919e+09
20  81  1.61377e+09
20  82  1.4578e+09
20  83  1.30873e+09
20  84  1.32977e+09
20  85  1.15149e+09
20  86  1.12686e+09
20  87  1.00665e+09
20  88  9.38524e+08
20  89  7.43788e+08
20  90  7.42636e+08
20  91  7.11089e+08
20  92  7.49739e+08
20  93  7.62142e+08
20  94  7.72389e+08
20  95  8.26338e+08
20  96  7.64584e+08
20  97  6.95771e+08
20  98  6.46287e+08
20  99  7.48147e+08
20  100  8.19325e+08
21  0  4.86561e+08
21  1  5.84175e+08
21  2  5.91836e+08
21  3  5.59701e+08
21  4  5.08945e+08
21  5  5.19302e+08
21  6  5.71484e+08
21  7  5.16907e+08
21  8  6.06205e+08
21  9  6.48409e+08
21  10  7.40486e+08
21  11  6.9796e+08
21  12  7.96289e+08
21  13  7.95152e+08
21  14  6.75692e+08
21  15  8.60335e+08
21  16  9.28552e+08
21  17  8.84265e+08
21  18  1.0841e+09
21  19  1.14216e+09
21  20  1.13225e+09
21  21  1.24187e+09
21  22  1.32727e+09
21  23  1.30753e+09
21  24  1.33456e+09
21  25  1.18282e+09
21  26  1.16831e+09
21  27  1.13193e+09
21  28  1.40372e+09
21  29  1.23136e+09
21  30  1.22743e+09
21  31  1.20288e+09
21  32  1.25356e+09
21  33  1.41269e+09
21  34  1.20128e+09
21  35  1.15609e+09
21  36  1.14572e+09
21  37  1.16584e+09
21  38  1.16308e+09
21  39  1.34733e+09
21  40  1.34206e+09
21  41  1.39165e+09
21  42  1.49158e+09
21  43  1.28841e+09
21  44  1.12248e+09
21  45  9.93999e+08
21  46  8.48341e+08
21  47  1.0293e+09
21  48  1.23349e+09
21  49  1.32914e+09
21  50  1.23649e+09
21  51  1.37405e+09
21  52  1.72713e+09
21  53  1.8988e+09
21  54  1.73908e+09
21  55  1.93703e+09
21  56  1.49827e+09
21  57  1.65304e+09
21  58  1.64545e+09
21  59  1.65012e+09
21  60  1.69827e+09
21  61  1.88784e+09
21  62  1.70352e+09
21  63  1.77598e+09
21  64  1.67869e+09
21  65  1.52804e+09
21  66  1.54137e+09
21  67  1.81332e+09
21  68  1.56566e+09
21  69  1.70245e+09
21  70  1.63421e+09
21  71  1.62906e+09
21  72  1.94562e+09
21  73  1.64053e+09
21  74  1.77717e+09
21  75  1.41021e+09
21  76  1.5255e+09
21  77  1.54108e+09
21  78  1.4144e+09
21  79  1.40369e+09
21  80  1.28349e+09
21  81  1.46883e+09
21  82  1.29452e+09
21  83  1.21434e+09
21  84  1.16545e+09
21  85  1.32104e+09
21  86  1.11362e+09
21  87  8.50112e+08
21  88  7.80007e+08
21  89  7.41377e+08
21  90  7.32984e+08
21  91  8.15618e+08
21  92  7.3472e+08
21  93  6.68521e+08
21  94  7.88076e+08
21  95  8.43895e+08
21  96  7.83108e+08
21  97  6.43437e+08
21  98  7.80959e+08
21  99  7.94336e+08
21  100  6.72779e+08
22  0  4.79522e+08
22  1  5.99719e+08
22  2  6.3613e+08
22  3  6.30502e+08
22  4  5.99644e+08
22  5  6.45842e+08
22  6  5.64046e+08
22  7  5.31973e+08
22  8  6.2271e+08
22  9  6.41604e+08
22  10  7.82638e+08
22  11  7.03464e+08
22  12  7.35085e+08
22  13  8.0916e+08
22  14  8.73484e+08
22  15  9.01737e+08
22  16  8.33503e+08
22  17  8.53236e+08
22  18  9.9156e+08
22  19  9.89236e+08
22  20  1.26071e+09
22  21  1.31699e+09
22  22  1.11385e+09
22  23  1.3608e+09
22  24  1.22213e+09
22  25  1.09626e+09
22  26  1.17107e+09
22  27  1.17117e+09
22  28  1.33259e+09
22  29  1.2295e+09
22  30  1.28075e+09
22  31  1.24809e+09
22  32  1.19513e+09
22  33  1.42464e+09
22  34  1.39047e+09
22  35  1.04643e+09
22  36  1.09226e+09
22  37  1.02212e+09
22  38  1.23774e+09
22  39  1.31291e+09
22  40  1.35189e+09
22  41  1.39361e+09
22  42  1.24562e+09
22  43  1.32689e+09
22  44  1.11509e+09
22  45  8.50981e+08
22  46  8.85207e+08
22  47  9.19542e+08
22  48  1.02077e+09
22  49  1.23628e+09
22  50  1.34399e+09
22  51  1.33035e+09
22  52  1.54699e+09
22  53  1.67383e+09
22  54  1.76746e+09
22  55  1.64307e+09
22  56  1.6347e+09
22  57  1.63605e+09
22  58  1.63706e+09
22  59  1.79872e+09
22  60  1.83558e+09
22  61  1.79315e+09
22  62  1.91816e+09
22  63  1.66333e+09
22  64  1.7101e+09
22  65  1.54639e+09
22  66  1.73333e+09
22  67  1.66177e+09
22  68  1.75002e+09
22  69  1.63577e+09
22  70  1.61722e+09
22  71  1.73098e+09
22  72  1.8674e+09
22  73  1.64839e+09
22  74  1.61234e+09
22  75  1.68163e+09
22  76  1.39795e+09
22  77  1.63165e+09
22  78  1.39611e+09
22  79  1.46173e+09
22  80  1.42315e+09
22  81  1.46827e+09
22  82  1.37599e+09
22  83  1.19492e+09
22  84  1.2703e+09
22  85  1.22944e+09
22  86  1.05235e+09
22  87  9.47585e+08
22  88  8.55503e+08
22  89  8.4065e+08
22  90  7.51552e+08
22  91  7.18871e+08
22  92  8.04385e+08
22  93  8.01916e+08
22  94  8.43308e+08
22  95  8.16668e+08
22  96  8.02049e+08
22  97  6.98947e+08
