row  column  (images_14_017.edf K-K*images_14_017.edf Ar-K**(2.3))
12  27  2.93629e+07
12  28  2.26984e+07
12  29  1.25423e+07
12  30  1.24808e+07
12  31  2.08236e+07
12  32  1.94654e+07
12  33  0
12  34  2.01205e+07
12  35  0
12  36  1.66178e+07
12  37  2.14477e+06
12  38  1.04051e+07
12  39  2.38534e+07
12  40  0
12  41  2.40275e+07
12  42  5.3282e+06
12  43  2.5885e+07
12  44  2.0064e+07
12  45  1.61025e+07
12  46  2.35895e+07
12  47  1.59232e+07
12  48  1.42653e+07
12  49  1.43283e+07
12  50  1.24354e+06
12  51  3.13705e+07
12  52  3.12356e+07
12  53  3.75017e+07
12  54  2.39333e+07
12  55  2.57419e+07
12  56  2.45194e+07
12  57  0
12  58  2.35462e+07
12  59  2.2419e+07
12  60  3.30145e+07
12  61  3.3354e+07
12  62  1.83598e+07
12  63  4.74897e+07
12  64  2.28136e+07
12  65  1.49813e+06
12  66  4.70223e+07
12  67  2.72122e+07
12  68  1.92572e+07
12  69  8.64441e+06
12  70  0
12  71  2.60873e+07
12  72  958496
12  73  0
12  74  2.29446e+07
12  75  1.49439e+07
12  76  1.00321e+06
12  77  0
12  78  1.51036e+07
12  79  6.92716e+06
12  80  2.88126e+07
12  81  2.33792e+07
12  82  0
12  83  1.16012e+07
12  84  1.68333e+07
12  85  1.8504e+07
12  86  2.37207e+07
12  87  1.04817e+07
12  88  1.90993e+07
12  89  6.75434e+06
12  90  3.94892e+06
12  91  7.65815e+06
12  92  2.29768e+07
12  93  0
12  94  8.52721e+06
12  95  1.38887e+07
12  96  5.92105e+06
12  97  1.51942e+07
12  98  2.71698e+07
12  99  1.17561e+07
12  100  3.72495e+07
13  0  4.11798e+06
13  1  1.36133e+06
13  2  1.6763e+07
13  3  0
13  4  2.56812e+06
13  5  1.51471e+07
13  6  7.81257e+06
13  7  2.50704e+06
13  8  1.40854e+06
13  9  1.14605e+07
13  10  1.58717e+06
13  11  1.41103e+06
13  12  4.90644e+06
13  13  6.1055e+06
13  14  2.42612e+06
13  15  1.17575e+07
13  16  1.63914e+07
13  17  1.38508e+07
13  18  1.851e+07
13  19  3.30143e+06
13  20  2.27804e+07
13  21  1.87395e+07
13  22  2.57823e+07
13  23  1.09182e+07
13  24  8.79076e+06
13  25  2.49217e+07
13  26  1.35168e+07
13  27  0
13  28  2.1019e+07
13  29  2.25766e+07
13  30  1.36565e+07
13  31  1.53525e+07
13  32  0
13  33  0
13  34  1.58406e+07
13  35  0
13  36  4.01807e+06
13  37  1.21412e+07
13  38  2.67113e+07
13  39  3.02143e+07
13  40  1.78995e+07
13  41  3.23613e+07
13  42  2.54908e+07
13  43  1.31727e+07
13  44  1.28116e+07
13  45  1.37594e+07
13  46  1.99222e+07
13  47  1.12146e+07
13  48  0
13  49  2.68588e+07
13  50  2.60695e+07
13  51  3.55649e+07
13  52  7.16805e+06
13  53  1.37887e+07
13  54  2.06037e+07
13  55  0
13  56  4.63756e+07
13  57  3.36008e+07
13  58  2.45188e+07
13  59  1.60173e+07
13  60  2.0552e+07
13  61  2.96617e+07
13  62  2.64411e+07
13  63  2.12624e+07
13  64  2.33408e+07
13  65  3.53419e+07
13  66  3.55626e+07
13  67  1.5139e+07
13  68  9.03624e+06
13  69  1.95777e+07
13  70  1.27068e+07
13  71  2.2625e+07
13  72  1.96579e+07
13  73  2.70816e+07
13  74  1.26134e+07
13  75  3.33446e+07
13  76  2.24671e+07
13  77  0
13  78  1.89287e+07
13  79  9.65922e+06
13  80  2.23256e+07
13  81  1.94302e+07
13  82  0
13  83  1.27727e+07
13  84  2.05536e+07
13  85  2.3561e+07
13  86  1.37513e+07
13  87  1.82707e+07
13  88  2.11914e+07
13  89  6.13906e+06
13  90  2.31127e+07
13  91  4.36378e+06
13  92  8.48398e+06
13  93  1.9724e+07
13  94  588061
13  95  2.14206e+07
13  96  1.78011e+07
13  97  1.21981e+07
13  98  2.72654e+07
13  99  2.0907e+07
13  100  9.69422e+06
14  0  8.79638e+06
14  1  2.29635e+06
14  2  1.01366e+07
14  3  1.18022e+06
14  4  6.44049e+06
14  5  2.33324e+06
14  6  7.92624e+06
14  7  3.55958e+06
14  8  1.13786e+07
14  9  2.20424e+06
14  10  5.92887e+06
14  11  1.49691e+07
14  12  2.91804e+06
14  13  6.02564e+06
14  14  2.66759e+07
14  15  1.21911e+07
14  16  7.96099e+06
14  17  7.17371e+06
14  18  2.25048e+07
14  19  1.33484e+07
14  20  1.48924e+07
14  21  4.43018e+06
14  22  0
14  23  3.03376e+07
14  24  2.26567e+07
14  25  2.02046e+07
14  26  1.57731e+07
14  27  8.36658e+06
14  28  2.24131e+07
14  29  4.39998e+06
14  30  1.39225e+07
14  31  1.87158e+07
14  32  1.67016e+07
14  33  5.18858e+06
14  34  1.35774e+07
14  35  1.76855e+07
14  36  4.61372e+06
14  37  3.16279e+07
14  38  5.0018e+06
14  39  1.81641e+07
14  40  198581
14  41  2.94244e+07
14  42  3.95036e+07
14  43  1.22946e+07
14  44  3.09844e+07
14  45  2.81029e+07
14  46  3.02774e+07
14  47  1.40716e+07
14  48  9.0479e+06
14  49  1.6773e+07
14  50  2.0409e+07
14  51  5.04289e+07
14  52  0
14  53  954339
14  54  1.10171e+07
14  55  2.04517e+07
14  56  2.40705e+07
14  57  4.04605e+07
14  58  2.84869e+07
14  59  2.51964e+07
14  60  1.25743e+06
14  61  1.65128e+07
14  62  4.59973e+07
14  63  2.30749e+07
14  64  0
14  65  7.24838e+06
14  66  2.98945e+07
14  67  4.61042e+07
14  68  2.14751e+07
14  69  2.64808e+07
14  70  1.94893e+07
14  71  3.15857e+07
14  72  4.46201e+07
14  73  2.70432e+07
14  74  2.68929e+07
14  75  1.53178e+07
14  76  2.03756e+07
14  77  0
14  78  1.98093e+07
14  79  6.13246e+06
14  80  1.46812e+07
14  81  3.36662e+07
14  82  1.32711e+07
14  83  1.49118e+07
14  84  1.39215e+07
14  85  6.50882e+06
14  86  1.11472e+07
14  87  1.67567e+07
14  88  1.70179e+06
14  89  9.38582e+06
14  90  1.36512e+07
14  91  9.12343e+06
14  92  2.00337e+07
14  93  2.05935e+07
14  94  2.13343e+07
14  95  2.82416e+07
14  96  6.44473e+06
14  97  2.4309e+07
14  98  2.28414e+07
14  99  0
14  100  1.13045e+07
15  0  0
15  1  6.57849e+06
15  2  3.42638e+06
15  3  8.30349e+06
15  4  3.66798e+06
15  5  5.23264e+06
15  6  7.22997e+06
15  7  7.22999e+06
15  8  6.44477e+06
15  9  2.17019e+06
15  10  7.75244e+06
15  11  4.90165e+06
15  12  2.47257e+07
15  13  4.09563e+06
15  14  9.88161e+06
15  15  8.14061e+06
15  16  1.01754e+07
15  17  2.16065e+07
15  18  7.54198e+06
15  19  8.81033e+06
15  20  1.20268e+07
15  21  1.4564e+07
15  22  1.63743e+07
15  23  1.75179e+07
15  24  1.17088e+07
15  25  0
15  26  2.42522e+07
15  27  0
15  28  1.49136e+07
15  29  1.67234e+06
15  30  1.60138e+07
15  31  6.21754e+06
15  32  1.43429e+07
15  33  1.95184e+07
15  34  1.79079e+07
15  35  0
15  36  1.75779e+07
15  37  1.6381e+07
15  38  2.66222e+07
15  39  2.20569e+07
15  40  2.00897e+07
15  41  3.04374e+07
15  42  2.55566e+07
15  43  2.49995e+07
15  44  2.21593e+07
15  45  2.63267e+07
15  46  1.39187e+07
15  47  2.88194e+07
15  48  2.49505e+06
15  49  0
15  50  3.23544e+07
15  51  1.0048e+07
15  52  2.55647e+07
15  53  3.03708e+06
15  54  1.7282e+07
15  55  3.71902e+07
15  56  2.79509e+07
15  57  3.66245e+07
15  58  2.02799e+07
15  59  0
15  60  3.16952e+07
15  61  2.58162e+07
15  62  2.29762e+07
15  63  4.2703e+06
15  64  1.84888e+07
15  65  2.16863e+07
15  66  4.9264e+07
15  67  3.32018e+07
15  68  2.87176e+07
15  69  2.1648e+07
15  70  3.53017e+07
15  71  1.09216e+06
15  72  6.25068e+07
15  73  2.54702e+07
15  74  2.05244e+07
15  75  2.06534e+07
15  76  8.60194e+06
15  77  3.05156e+07
15  78  9.72933e+06
15  79  1.12841e+07
15  80  1.6055e+06
15  81  3.48304e+07
15  82  2.66002e+07
15  83  1.41741e+07
15  84  2.50051e+06
15  85  2.44256e+07
15  86  2.88285e+07
15  87  0
15  88  4.35558e+06
15  89  8.93965e+06
15  90  1.21757e+07
15  91  1.43392e+07
15  92  0
15  93  1.75613e+07
15  94  5.46556e+06
15  95  1.04856e+07
15  96  2.55405e+07
15  97  2.89649e+07
15  98  1.75575e+07
15  99  1.16257e+07
15  100  1.18559e+07
16  0  2.62948e+06
16  1  5.0811e+06
16  2  6.74226e+06
16  3  1.22558e+07
16  4  6.87662e+06
16  5  0
16  6  1.79102e+06
16  7  1.25691e+07
16  8  1.24419e+07
16  9  3.65208e+06
16  10  1.38365e+07
16  11  5.46353e+06
16  12  4.5064e+06
16  13  1.36895e+07
16  14  9.95282e+06
16  15  9.51842e+06
16  16  1.68353e+07
16  17  1.60474e+07
16  18  2.91285e+07
16  19  0
16  20  6.50845e+06
16  21  1.73354e+07
16  22  1.09368e+07
16  23  8.03877e+06
16  24  2.52217e+07
16  25  913017
16  26  1.42039e+07
16  27  2.42671e+07
16  28  2.56648e+07
16  29  1.63065e+07
16  30  6.93396e+06
16  31  1.74089e+07
16  32  5.97911e+06
16  33  2.16511e+07
16  34  1.9636e+07
16  35  0
16  36  0
16  37  0
16  38  8.87629e+06
16  39  2.11949e+07
16  40  2.37073e+07
16  41  2.3388e+07
16  42  1.60968e+07
16  43  2.11651e+07
16  44  1.7511e+07
16  45  2.02264e+07
16  46  5.48958e+07
16  47  124952
16  48  1.48412e+07
16  49  1.6587e+06
16  50  0
16  51  2.71323e+07
16  52  0
16  53  2.75066e+07
16  54  2.85289e+07
16  55  2.63611e+07
16  56  2.19853e+07
16  57  4.01416e+07
16  58  1.94169e+07
16  59  3.1269e+07
16  60  2.52962e+07
16  61  2.48857e+07
16  62  3.91585e+07
16  63  3.57131e+07
16  64  1.93447e+07
16  65  2.46062e+07
16  66  0
16  67  2.39997e+07
16  68  1.81917e+07
16  69  3.9913e+07
16  70  1.98737e+07
16  71  3.4699e+07
16  72  3.17142e+07
16  73  0
16  74  2.6638e+07
16  75  2.16581e+07
16  76  2.59851e+07
16  77  1.67616e+07
16  78  1.93591e+07
16  79  0
16  80  0
16  81  1.39882e+07
16  82  2.26889e+07
16  83  2.7797e+07
16  84  2.82511e+07
16  85  0
16  86  1.90518e+07
16  87  1.93864e+07
16  88  5.44205e+06
16  89  1.41155e+07
16  90  1.79093e+07
16  91  1.66461e+07
16  92  2.58166e+07
16  93  1.32927e+07
16  94  7.69406e+06
16  95  1.98725e+07
16  96  7.83842e+06
16  97  1.87822e+07
16  98  1.62939e+07
16  99  1.41392e+07
16  100  2.33074e+07
17  0  9.94209e+06
17  1  3.27343e+06
17  2  9.01003e+06
17  3  6.23789e+06
17  4  0
17  5  0
17  6  1.3653e+07
17  7  0
17  8  7.80194e+06
17  9  3.41442e+06
17  10  1.09607e+07
17  11  8.68479e+06
17  12  1.48552e+07
17  13  1.72302e+07
17  14  1.56605e+07
17  15  1.1772e+07
17  16  1.77357e+07
17  17  1.40404e+07
17  18  0
17  19  2.42888e+07
17  20  8.65266e+06
17  21  2.4306e+07
17  22  9.2323e+06
17  23  1.8489e+07
17  24  2.55502e+07
17  25  1.32186e+07
17  26  0
17  27  1.44217e+07
17  28  1.20934e+07
17  29  1.92189e+07
17  30  1.84907e+07
17  31  1.57584e+07
17  32  2.14431e+07
17  33  2.27849e+07
17  34  0
17  35  5.66118e+06
17  36  1.81918e+07
17  37  1.92657e+07
17  38  2.65824e+07
17  39  2.37899e+07
17  40  1.51399e+07
17  41  0
17  42  0
17  43  0
17  44  1.93117e+07
17  45  2.34331e+07
17  46  3.39272e+07
17  47  0
17  48  1.05016e+07
17  49  2.05759e+07
17  50  2.89545e+07
17  51  2.95481e+07
17  52  1.64328e+07
17  53  3.6243e+07
17  54  1.91626e+07
17  55  3.97939e+07
17  56  0
17  57  3.21555e+07
17  58  3.29539e+07
17  59  2.70516e+07
17  60  3.97991e+07
17  61  4.81402e+07
17  62  3.0084e+07
17  63  2.83202e+07
17  64  2.62354e+07
17  65  2.72167e+07
17  66  2.4122e+07
17  67  3.33245e+07
17  68  2.53036e+07
17  69  1.19234e+07
17  70  3.21084e+07
17  71  4.12994e+07
17  72  3.90703e+07
17  73  2.36572e+07
17  74  1.11122e+07
17  75  0
17  76  0
17  77  9.35393e+06
17  78  1.38834e+07
17  79  1.01908e+07
17  80  1.36113e+07
17  81  2.84665e+07
17  82  1.60337e+07
17  83  6.21768e+06
17  84  8.07227e+06
17  85  9.49068e+06
17  86  1.46335e+07
17  87  1.03823e+07
17  88  0
17  89  6.99912e+06
17  90  2.64381e+07
17  91  2.7041e+07
17  92  5.41548e+06
17  93  1.60711e+07
17  94  9.70824e+06
17  95  1.07242e+07
17  96  5.78759e+06
17  97  0
17  98  1.68649e+07
17  99  2.94431e+07
17  100  1.5923e+07
18  0  1.55361e+06
18  1  1.09946e+07
18  2  0
18  3  8.8698e+06
18  4  4.45611e+06
18  5  2.43697e+06
18  6  6.96893e+06
18  7  4.3011e+06
18  8  0
18  9  1.84997e+06
18  10  1.124e+07
18  11  9.44846e+06
18  12  0
18  13  9.29385e+06
18  14  6.53834e+06
18  15  6.42113e+06
18  16  1.69856e+07
18  17  1.19539e+07
18  18  2.33391e+07
18  19  4.75411e+06
18  20  1.41728e+07
18  21  756270
18  22  1.31251e+07
18  23  1.17318e+07
18  24  5.28327e+06
18  25  1.73669e+07
18  26  1.14369e+07
18  27  2.2915e+07
18  28  1.40656e+07
18  29  1.96295e+06
18  30  1.63629e+07
18  31  0
18  32  0
18  33  1.00707e+07
18  34  1.67967e+07
18  35  8.44661e+06
18  36  1.68254e+07
18  37  2.33355e+07
18  38  1.33809e+07
18  39  0
18  40  1.47626e+07
18  41  5.27276e+06
18  42  2.01565e+07
18  43  1.76413e+07
18  44  1.90689e+07
18  45  2.28049e+07
18  46  5.62882e+06
18  47  3.15388e+07
18  48  6.78865e+06
18  49  1.47785e+07
18  50  3.18965e+06
18  51  2.43018e+07
18  52  1.32024e+07
18  53  1.80718e+07
18  54  3.18302e+07
18  55  0
18  56  0
18  57  2.05575e+07
18  58  2.17793e+07
18  59  1.48255e+07
18  60  2.19884e+07
18  61  2.31718e+07
18  62  2.27835e+07
18  63  3.7514e+07
18  64  3.75735e+07
18  65  2.30614e+07
18  66  2.85689e+07
18  67  1.07734e+07
18  68  2.22184e+07
18  69  1.3628e+07
18  70  5.00219e+06
18  71  3.74678e+07
18  72  2.80251e+07
18  73  3.21077e+07
18  74  1.02002e+07
18  75  0
18  76  2.38299e+07
18  77  0
18  78  1.29576e+07
18  79  1.90906e+06
18  80  8.92325e+06
18  81  0
18  82  1.07557e+07
18  83  8.17262e+06
18  84  0
18  85  4.45946e+06
18  86  3.66077e+07
18  87  1.28281e+07
18  88  0
18  89  1.21799e+07
18  90  1.18932e+07
18  91  1.91565e+07
18  92  1.8871e+07
18  93  1.06746e+07
18  94  1.54758e+07
18  95  1.26414e+07
18  96  1.67449e+07
18  97  1.04438e+07
18  98  7.34524e+06
18  99  4.46649e+06
18  100  1.18543e+07
19  0  1.24057e+06
19  1  6.93824e+06
19  2  5.9442e+06
19  3  7.94882e+06
19  4  4.5469e+06
19  5  6.77101e+06
19  6  1.11044e+07
19  7  2.85459e+06
19  8  2.05622e+06
19  9  2.08201e+06
19  10  1.22624e+07
19  11  1.35816e+07
19  12  2.24219e+07
19  13  7.7876e+06
19  14  6.46451e+06
19  15  7.65931e+06
19  16  1.81673e+07
19  17  1.94885e+07
19  18  0
19  19  1.00093e+06
19  20  8.01203e+06
19  21  1.95389e+07
19  22  1.87141e+07
19  23  1.19521e+07
19  24  1.76057e+07
19  25  1.81585e+07
19  26  1.2194e+07
19  27  2.34713e+07
19  28  9.06106e+06
19  29  0
19  30  4.57221e+07
19  31  4.53969e+06
19  32  1.86246e+07
19  33  5.31199e+06
19  34  8.26781e+06
19  35  1.00388e+07
19  36  2.56706e+07
19  37  9.74071e+06
19  38  1.20864e+07
19  39  1.73543e+07
19  40  1.49647e+07
19  41  1.5331e+07
19  42  0
19  43  1.66292e+07
19  44  3.53071e+06
19  45  2.49107e+07
19  46  3.00644e+07
19  47  1.76281e+07
19  48  1.592e+07
19  49  1.5443e+07
19  50  1.0815e+07
19  51  3.4663e+07
19  52  1.96879e+07
19  53  7.69001e+06
19  54  3.92508e+07
19  55  1.46019e+07
19  56  1.75407e+07
19  57  1.6823e+07
19  58  9.91977e+06
19  59  2.33513e+07
19  60  3.9875e+07
19  61  2.91711e+07
19  62  0
19  63  1.45651e+07
19  64  2.57883e+06
19  65  4.13638e+07
19  66  0
19  67  2.8545e+07
19  68  3.50899e+07
19  69  2.71407e+06
19  70  2.63889e+07
19  71  2.65813e+07
19  72  2.21363e+07
19  73  3.32109e+07
19  74  889831
19  75  0
19  76  2.37384e+07
19  77  1.56356e+07
19  78  0
19  79  1.91466e+07
19  80  2.99841e+07
19  81  1.0884e+07
19  82  1.92907e+07
19  83  9.10023e+06
19  84  2.0853e+07
19  85  1.52759e+07
19  86  1.93775e+07
19  87  1.92763e+07
19  88  8.76262e+06
19  89  1.26519e+07
19  90  1.19997e+07
19  91  2.48527e+07
19  92  0
19  93  1.11358e+07
19  94  7.60233e+06
19  95  8.26755e+06
19  96  1.5902e+07
19  97  2.27596e+07
19  98  2.15597e+07
19  99  1.12457e+07
19  100  4.62235e+06
20  0  5.95226e+06
20  1  0
20  2  2.78986e+06
20  3  5.09107e+06
20  4  0
20  5  4.28214e+06
20  6  8.79401e+06
20  7  3.19819e+06
20  8  0
20  9  9.91283e+06
20  10  1.02713e+07
20  11  7.26807e+06
20  12  1.81618e+06
20  13  1.29837e+07
20  14  0
20  15  1.8641e+07
20  16  0
20  17  1.3159e+07
20  18  1.35563e+07
20  19  1.52799e+07
20  20  1.79123e+07
20  21  1.75238e+07
20  22  2.98068e+07
20  23  1.112e+07
20  24  2.06963e+07
20  25  2.65722e+07
20  26  1.91706e+07
20  27  7.25733e+06
20  28  1.41489e+07
20  29  1.38025e+07
20  30  2.99139e+07
20  31  1.18443e+07
20  32  1.66652e+07
20  33  1.03828e+07
20  34  1.28797e+06
20  35  1.28273e+07
20  36  0
20  37  4.64046e+06
20  38  8.66042e+06
20  39  1.23341e+07
20  40  1.41272e+07
20  41  1.93753e+07
20  42  3.42596e+07
20  43  2.74165e+07
20  44  2.81352e+07
20  45  3.47011e+07
20  46  1.60768e+07
20  47  1.64195e+07
20  48  2.39465e+07
20  49  0
20  50  0
20  51  3.41507e+07
20  52  3.40191e+07
20  53  1.52248e+07
20  54  4.64755e+06
20  55  1.02226e+07
20  56  2.52849e+07
20  57  1.34771e+07
20  58  2.27302e+07
20  59  2.27312e+07
20  60  3.06664e+07
20  61  3.50801e+07
20  62  0
20  63  9.72406e+06
20  64  1.4843e+07
20  65  2.44806e+07
20  66  2.96814e+07
20  67  1.16516e+07
20  68  2.11009e+07
20  69  4.35638e+07
20  70  2.22625e+07
20  71  2.29434e+07
20  72  0
20  73  9.2702e+06
20  74  1.72758e+07
20  75  2.6689e+07
20  76  2.19381e+07
20  77  1.86773e+07
20  78  2.73423e+07
20  79  2.12878e+07
20  80  2.4867e+07
20  81  2.52787e+07
20  82  2.07071e+07
20  83  7.82642e+06
20  84  0
20  85  1.46921e+07
20  86  1.05997e+07
20  87  0
20  88  1.03118e+07
20  89  1.7299e+07
20  90  4.44257e+06
20  91  1.76276e+07
20  92  1.36979e+07
20  93  1.44365e+07
20  94  1.11205e+07
20  95  1.59603e+07
20  96  1.61437e+07
20  97  2.28123e+07
20  98  1.44328e+07
20  99  1.24822e+07
20  100  1.2468e+07
21  0  2.45896e+06
21  1  3.67716e+06
21  2  5.59784e+06
21  3  8.0519e+06
21  4  1.79245e+07
21  5  7.92032e+06
21  6  4.55143e+06
21  7  1.77765e+07
21  8  4.77984e+06
21  9  1.03649e+07
21  10  1.61672e+06
21  11  1.36155e+07
21  12  1.17454e+07
21  13  1.85732e+07
21  14  2.06048e+06
21  15  2.175e+07
21  16  1.15121e+07
21  17  7.37312e+06
21  18  2.33898e+07
21  19  1.64655e+07
21  20  2.69718e+07
21  21  1.82278e+07
21  22  1.73512e+07
21  23  2.45116e+07
21  24  1.62542e+07
21  25  0
21  26  1.05259e+07
21  27  1.00345e+07
21  28  3.06128e+06
21  29  1.51862e+07
21  30  7.25361e+06
21  31  0
21  32  2.42081e+07
21  33  1.84405e+07
21  34  2.13279e+07
21  35  0
21  36  0
21  37  9.4786e+06
21  38  0
21  39  2.46713e+07
21  40  0
21  41  1.48951e+07
21  42  384845
21  43  1.73515e+07
21  44  1.82489e+07
21  45  1.43613e+07
21  46  1.21132e+07
21  47  2.71388e+07
21  48  2.08934e+07
21  49  2.25134e+07
21  50  5.89425e+06
21  51  2.41764e+07
21  52  2.13238e+07
21  53  3.25016e+07
21  54  1.27566e+07
21  55  2.13788e+07
21  56  0
21  57  3.892e+06
21  58  2.34515e+07
21  59  2.585e+07
21  60  4.75775e+07
21  61  3.39124e+07
21  62  1.82256e+07
21  63  1.1029e+07
21  64  3.84971e+06
21  65  1.64747e+07
21  66  2.96354e+07
21  67  0
21  68  2.46774e+07
21  69  2.23148e+07
21  70  2.34813e+07
21  71  1.68587e+07
21  72  1.47355e+07
21  73  0
21  74  1.66117e+07
21  75  1.65618e+06
21  76  1.2144e+07
21  77  0
21  78  0
21  79  1.20376e+07
21  80  1.41092e+07
21  81  2.74095e+07
21  82  6.47372e+06
21  83  0
21  84  0
21  85  6.0486e+06
21  86  1.60065e+07
21  87  1.61493e+07
21  88  1.67378e+07
21  89  0
21  90  1.76923e+07
21  91  1.3292e+07
21  92  3.16544e+06
21  93  0
21  94  1.98973e+07
21  95  1.23504e+07
21  96  2.40117e+07
21  97  1.09538e+07
21  98  1.97742e+07
21  99  1.44394e+07
21  100  4.73825e+06
22  0  901850
22  1  5.59024e+06
22  2  9.68334e+06
22  3  1.10778e+07
22  4  1.38463e+06
22  5  945426
22  6  3.92451e+06
22  7  6.37434e+06
22  8  3.01131e+06
22  9  1.29228e+07
22  10  6.71371e+06
22  11  2.96384e+06
22  12  6.43192e+06
22  13  1.35074e+06
22  14  1.5495e+07
22  15  5.33578e+06
22  16  1.2674e+06
22  17  2.81865e+06
22  18  4.97836e+06
22  19  1.96883e+07
22  20  4.83608e+06
22  21  0
22  22  1.78857e+07
22  23  1.09229e+06
22  24  2.50287e+07
22  25  1.30714e+07
22  26  2.15639e+07
22  27  2.24702e+07
22  28  0
22  29  2.1227e+07
22  30  2.13068e+07
22  31  6.5789e+06
22  32  1.23772e+07
22  33  2.06325e+07
22  34  2.72351e+07
22  35  0
22  36  2.20029e+07
22  37  8.40434e+06
22  38  6.51168e+06
22  39  0
22  40  3.81114e+07
22  41  3.0109e+07
22  42  3.05802e+07
22  43  2.25128e+07
22  44  1.78044e+07
22  45  1.83662e+07
22  46  1.99899e+07
22  47  2.66765e+07
22  48  0
22  49  1.44758e+07
22  50  3.09331e+07
22  51  2.47396e+07
22  52  0
22  53  1.10819e+07
22  54  0
22  55  0
22  56  2.53504e+07
22  57  2.20084e+07
22  58  1.93138e+07
22  59  2.87707e+07
22  60  7.35995e+06
22  61  2.47352e+07
22  62  2.22519e+07
22  63  2.16089e+07
22  64  3.92696e+07
22  65  1.9372e+07
22  66  5.48251e+06
22  67  1.81953e+07
22  68  0
22  69  9.87965e+06
22  70  8.15114e+06
22  71  2.74998e+07
22  72  1.47464e+07
22  73  1.4048e+07
22  74  1.35812e+07
22  75  2.35e+07
22  76  2.24277e+07
22  77  1.16911e+07
22  78  2.28437e+07
22  79  0
22  80  1.83244e+07
22  81  1.98375e+07
22  82  1.82597e+07
22  83  3.41724e+06
22  84  2.13906e+07
22  85  0
22  86  2.20862e+07
22  87  9.64263e+06
22  88  9.75309e+06
22  89  2.29465e+07
22  90  9.25078e+06
22  91  1.34034e+07
22  92  1.20256e+07
22  93  8.76045e+06
22  94  1.48362e+06
22  95  4.86786e+06
22  96  1.13385e+07
22  97  2.00884e+07
22  98  3.04501e+07
22  99  1.39496e+07
22  100  1.50661e+07
23  0  1.08897e+07
23  1  5.11876e+06
23  2  1.79898e+06
23  3  3.9894e+06
23  4  8.09419e+06
23  5  2.81491e+06
23  6  1.02882e+07
23  7  9.49643e+06
23  8  660318
23  9  789394
23  10  1.46529e+07
23  11  1.03872e+07
23  12  4.32264e+06
23  13  0
23  14  1.89723e+07
23  15  0
23  16  1.01445e+07
23  17  1.66045e+06
23  18  7.03745e+06
23  19  1.95138e+07
23  20  0
23  21  1.89222e+07
23  22  2.06457e+07
23  23  1.82907e+07
23  24  1.29771e+07
23  25  9.76059e+06
23  26  1.45684e+07
23  27  9.21028e+06
23  28  1.19932e+07
23  29  9.46391e+06
23  30  3.82443e+06
23  31  2.86635e+07
23  32  0
23  33  1.61305e+07
23  34  1.4929e+07
23  35  2.00217e+07
23  36  4.05121e+06
23  37  2.3637e+07
23  38  2.01243e+07
23  39  0
23  40  2.26937e+07
23  41  3.21539e+07
23  42  3.02653e+07
23  43  3.59008e+07
23  44  1.51359e+07
23  45  2.3219e+07
23  46  3.91336e+07
23  47  3.14871e+07
23  48  0
23  49  0
23  50  2.5689e+07
23  51  9.95389e+06
23  52  7.29944e+06
23  53  1.08579e+07
23  54  1.2576e+07
23  55  1.98956e+07
23  56  0
23  57  2.90937e+07
23  58  2.5799e+07
23  59  1.41795e+07
23  60  2.00035e+07
23  61  3.15712e+07
23  62  1.71785e+06
23  63  1.87896e+07
23  64  1.91347e+07
23  65  1.89347e+07
23  66  1.62947e+07
23  67  2.65731e+07
23  68  2.33596e+07
23  69  2.77056e+06
23  70  1.56613e+07
23  71  2.23832e+07
23  72  2.51057e+07
23  73  0
23  74  0
23  75  1.31008e+07
23  76  2.75589e+07
23  77  1.51898e+07
23  78  1.84965e+07
23  79  1.3391e+07
23  80  1.51872e+07
23  81  1.03783e+07
23  82  0
23  83  1.00176e+07
23  84  6.69625e+06
23  85  1.64285e+07
23  86  0
23  87  3.01331e+07
23  88  1.06129e+07
23  89  7.45347e+06
23  90  3.03013e+07
23  91  1.53876e+07
23  92  1.03657e+07
23  93  8.42943e+06
23  94  9.68422e+06
23  95  2.965e+07
23  96  1.20258e+07
23  97  4.14737e+06
23  98  9.77479e+06
23  99  2.44013e+07
23  100  1.75141e+07
24  0  0
24  1  5.48139e+06
24  2  1.84996e+06
24  3  7.88294e+06
24  4  2.02947e+06
24  5  2.46645e+06
24  6  0
24  7  1.07524e+07
24  8  1.66055e+06
24  9  806066
24  10  1.31965e+07
24  11  9.19207e+06
24  12  7.30153e+06
24  13  7.68733e+06
24  14  1.30454e+07
24  15  1.10158e+07
24  16  1.55792e+07
24  17  1.13342e+07
24  18  2.38751e+07
24  19  1.70536e+07
24  20  1.27675e+07
24  21  1.64015e+07
24  22  3.36877e+07
24  23  3.35223e+07
24  24  0
24  25  1.54934e+07
24  26  1.87809e+07
24  27  0
24  28  1.5739e+07
24  29  1.54826e+07
24  30  1.83048e+07
24  31  1.86554e+07
24  32  1.60375e+07
24  33  0
24  34  9.72185e+06
24  35  7.25352e+06
24  36  1.80793e+07
24  37  1.81929e+07
24  38  1.54002e+07
24  39  2.55307e+07
24  40  1.07278e+07
24  41  1.73024e+07
24  42  1.87683e+07
24  43  3.0012e+07
24  44  1.26979e+07
24  45  1.31074e+07
