row  column  (images_14_017.edf Fe-K*images_14_017.edf Ar-K**(2.3))
63  38  5.75721e+07
63  39  5.82682e+07
63  40  2.91565e+07
63  41  5.38693e+07
63  42  4.32009e+07
63  43  4.55249e+07
63  44  6.01764e+07
63  45  4.54033e+07
63  46  6.85622e+07
63  47  5.48584e+07
63  48  9.48355e+07
63  49  9.85018e+07
63  50  9.02316e+07
63  51  1.38176e+08
63  52  3.45791e+08
63  53  2.25742e+08
63  54  8.45262e+07
63  55  8.16774e+07
63  56  8.80902e+07
63  57  9.43186e+07
63  58  6.48645e+07
63  59  6.40675e+07
63  60  6.10994e+07
63  61  7.70812e+07
63  62  7.43096e+07
63  63  7.0202e+07
63  64  8.16412e+07
63  65  8.51873e+07
63  66  9.68493e+07
63  67  9.24005e+07
63  68  8.88956e+07
63  69  8.71928e+07
63  70  8.74327e+07
63  71  8.6737e+07
63  72  9.94949e+07
63  73  1.00257e+08
63  74  9.51387e+07
63  75  9.69953e+07
63  76  1.05539e+08
63  77  9.33991e+07
63  78  9.98628e+07
63  79  1.02692e+08
63  80  1.18392e+08
63  81  1.17794e+08
63  82  3.35087e+08
63  83  3.08894e+08
63  84  1.2897e+08
63  85  7.64236e+07
63  86  9.95589e+07
63  87  7.5486e+07
63  88  9.00529e+07
63  89  1.01771e+08
63  90  1.04521e+08
63  91  1.00299e+08
63  92  1.02864e+08
63  93  1.08598e+08
63  94  9.34168e+07
63  95  1.0581e+08
63  96  3.84783e+07
63  97  9.49341e+07
63  98  1.0535e+08
63  99  9.91995e+07
63  100  8.56053e+07
64  0  7.96442e+07
64  1  8.19629e+07
64  2  1.31553e+08
64  3  2.12778e+08
64  4  1.44506e+08
64  5  1.02977e+08
64  6  1.16174e+08
64  7  9.83354e+07
64  8  7.33494e+07
64  9  7.7984e+07
64  10  6.72892e+07
64  11  1.0151e+08
64  12  8.84303e+07
64  13  1.37179e+08
64  14  7.40122e+07
64  15  5.8347e+07
64  16  2.70544e+07
64  17  3.79694e+07
64  18  5.51432e+07
64  19  5.48205e+07
64  20  6.65452e+07
64  21  6.88962e+07
64  22  8.83616e+07
64  23  7.06669e+07
64  24  4.58652e+07
64  25  6.33064e+07
64  26  6.03559e+07
64  27  2.53648e+07
64  28  6.88128e+07
64  29  5.58666e+07
64  30  5.12542e+07
64  31  5.13884e+07
64  32  5.51482e+07
64  33  7.35769e+07
64  34  6.55514e+07
64  35  7.06903e+07
64  36  5.96139e+07
64  37  3.28587e+06
64  38  5.38128e+07
64  39  5.6937e+07
64  40  2.98849e+07
64  41  7.07785e+07
64  42  5.93657e+07
64  43  5.20394e+07
64  44  6.63954e+07
64  45  6.13451e+07
64  46  6.58657e+07
64  47  5.23003e+07
64  48  7.16676e+07
64  49  1.41546e+08
64  50  9.28701e+07
64  51  1.62308e+08
64  52  8.79703e+07
64  53  9.12796e+07
64  54  8.43257e+07
64  55  9.81763e+07
64  56  8.18589e+07
64  57  1.16926e+08
64  58  8.90984e+07
64  59  6.53242e+07
64  60  7.73954e+07
64  61  7.88789e+07
64  62  8.41145e+07
64  63  8.09633e+07
64  64  1.05823e+08
64  65  8.25577e+07
64  66  1.07559e+08
64  67  7.38681e+07
64  68  6.09854e+07
64  69  1.21409e+08
64  70  6.89011e+07
64  71  9.0379e+07
64  72  1.39504e+08
64  73  8.88931e+07
64  74  9.14069e+07
64  75  1.03793e+08
64  76  9.27728e+07
64  77  6.97842e+07
64  78  1.13297e+08
64  79  2.99278e+07
64  80  1.18649e+08
64  81  1.43676e+08
64  82  2.84665e+08
64  83  2.93621e+08
64  84  1.26158e+08
64  85  1.30154e+08
64  86  6.93233e+07
64  87  9.91357e+07
64  88  9.0479e+07
64  89  9.62374e+07
64  90  7.99759e+07
64  91  1.12882e+08
64  92  1.06513e+08
64  93  1.10302e+08
64  94  9.60955e+07
64  95  8.44795e+07
64  96  9.7148e+07
64  97  9.7042e+07
64  98  1.13553e+08
64  99  1.08039e+08
64  100  9.04984e+07
65  0  9.06114e+07
65  1  9.26268e+07
65  2  1.04541e+08
65  3  2.02701e+08
65  4  1.42992e+08
65  5  1.19766e+08
65  6  1.14356e+08
65  7  1.0178e+08
65  8  9.68185e+07
65  9  5.20321e+07
65  10  7.53397e+07
65  11  7.20721e+07
65  12  8.17663e+07
65  13  1.14393e+08
65  14  6.8705e+07
65  15  6.65738e+07
65  16  4.91905e+07
65  17  5.94019e+07
65  18  5.70071e+07
65  19  5.79189e+07
65  20  7.51251e+07
65  21  4.8376e+07
65  22  6.86366e+07
65  23  6.29124e+07
65  24  6.48371e+07
65  25  6.43107e+07
65  26  5.02951e+07
65  27  5.57335e+07
65  28  5.106e+07
65  29  5.55787e+07
65  30  4.88011e+07
65  31  4.80086e+07
65  32  5.77327e+07
65  33  8.48366e+07
65  34  7.98679e+07
65  35  7.87883e+07
65  36  3.90812e+07
65  37  5.22469e+07
65  38  6.9234e+07
65  39  6.82756e+07
65  40  4.15774e+07
65  41  4.97483e+07
65  42  5.71553e+07
65  43  5.94405e+07
65  44  4.87034e+07
65  45  6.95932e+07
65  46  5.32264e+07
65  47  7.75803e+07
65  48  1.33411e+08
65  49  1.22309e+08
65  50  1.05856e+08
65  51  2.31467e+08
65  52  2.76183e+08
65  53  1.28844e+08
65  54  9.05886e+07
65  55  9.18927e+07
65  56  1.07553e+07
65  57  8.39439e+07
65  58  8.88109e+07
65  59  7.78655e+07
65  60  7.25971e+07
65  61  8.78458e+07
65  62  6.95508e+07
65  63  6.82365e+07
65  64  8.83663e+07
65  65  7.44916e+07
65  66  9.97678e+07
65  67  9.68601e+07
65  68  1.05111e+08
65  69  8.66039e+07
65  70  8.76334e+07
65  71  8.35535e+07
65  72  1.091e+08
65  73  1.13169e+08
65  74  9.72077e+07
65  75  6.49209e+07
65  76  9.81721e+07
65  77  9.83879e+07
65  78  8.65833e+07
65  79  7.24761e+07
65  80  1.02674e+08
65  81  1.17272e+08
65  82  2.03188e+08
65  83  2.64849e+08
65  84  1.47043e+08
65  85  1.04323e+08
65  86  9.07285e+07
65  87  9.6694e+07
65  88  1.06528e+08
65  89  1.15666e+08
65  90  9.49515e+07
65  91  8.63281e+07
65  92  1.29343e+08
65  93  1.07389e+08
65  94  1.02979e+08
65  95  9.94142e+07
65  96  1.04777e+08
65  97  1.1234e+08
65  98  1.1191e+08
65  99  1.18039e+08
65  100  9.68048e+07
66  0  9.30844e+07
66  1  9.0795e+07
66  2  1.05846e+08
66  3  1.90931e+08
66  4  1.37315e+08
66  5  1.1412e+08
66  6  1.17517e+08
66  7  9.63881e+07
66  8  7.83558e+07
66  9  4.5735e+07
66  10  4.60632e+07
66  11  6.97221e+07
66  12  9.01855e+07
66  13  1.00407e+08
66  14  8.54256e+07
66  15  5.87407e+07
66  16  5.20726e+07
66  17  2.76034e+07
66  18  6.05566e+07
66  19  7.25221e+07
66  20  5.35578e+07
66  21  6.6238e+07
66  22  4.49609e+07
66  23  6.48615e+07
66  24  5.30444e+07
66  25  5.93732e+07
66  26  5.87693e+07
66  27  9.13471e+07
66  28  6.64873e+07
66  29  7.3828e+07
66  30  5.51022e+07
66  31  4.81484e+07
66  32  6.83638e+07
66  33  8.51698e+07
66  34  9.42973e+07
66  35  7.37358e+07
66  36  5.19932e+07
66  37  5.75617e+07
66  38  6.10633e+07
66  39  6.37532e+07
66  40  5.87874e+07
66  41  6.31274e+07
66  42  5.80366e+07
66  43  6.2787e+07
66  44  6.48226e+07
66  45  5.87644e+07
66  46  6.36333e+07
66  47  7.29222e+07
66  48  1.12349e+08
66  49  1.2577e+08
66  50  9.49418e+07
66  51  2.30055e+08
66  52  2.03762e+08
66  53  9.44106e+07
66  54  1.06654e+08
66  55  9.14919e+07
66  56  8.45474e+07
66  57  4.26787e+07
66  58  7.29196e+07
66  59  8.72223e+07
66  60  6.65369e+07
66  61  6.78819e+07
66  62  3.83169e+07
66  63  1.06234e+08
66  64  6.97032e+07
66  65  7.45652e+07
66  66  8.79582e+07
66  67  9.08773e+07
66  68  1.02035e+08
66  69  1.09827e+08
66  70  1.10484e+08
66  71  8.75226e+07
66  72  1.39303e+08
66  73  7.63067e+07
66  74  1.05498e+08
66  75  1.11947e+08
66  76  6.46096e+07
66  77  9.68437e+07
66  78  9.45992e+07
66  79  1.22378e+08
66  80  8.05449e+07
66  81  9.75385e+07
66  82  2.05821e+08
66  83  2.29242e+08
66  84  1.10712e+08
66  85  9.50437e+07
66  86  1.06595e+08
66  87  7.18219e+07
66  88  8.75938e+07
66  89  1.07268e+08
66  90  9.27814e+07
66  91  1.19716e+08
66  92  1.14806e+08
66  93  1.16065e+08
66  94  1.00983e+08
66  95  1.08521e+08
66  96  1.17408e+08
66  97  9.99679e+07
66  98  9.32586e+07
66  99  1.14222e+08
66  100  8.83345e+07
67  0  8.52335e+07
67  1  7.23151e+07
67  2  1.17372e+08
67  3  1.32415e+08
67  4  1.37646e+08
67  5  9.18248e+07
67  6  1.21613e+08
67  7  8.93055e+07
67  8  4.76367e+07
67  9  6.05691e+07
67  10  6.43582e+07
67  11  5.8228e+07
67  12  6.81833e+07
67  13  9.65308e+07
67  14  8.08924e+07
67  15  5.82701e+07
67  16  4.58218e+07
67  17  4.71567e+07
67  18  6.3067e+07
67  19  3.85882e+07
67  20  6.49527e+07
67  21  6.98046e+07
67  22  7.68058e+07
67  23  9.17472e+07
67  24  6.07781e+07
67  25  6.71985e+07
67  26  4.53575e+07
67  27  6.04064e+07
67  28  6.22326e+07
67  29  6.30939e+07
67  30  4.48862e+07
67  31  4.83647e+07
67  32  6.53087e+07
67  33  1.03856e+08
67  34  8.13819e+07
67  35  6.71431e+07
67  36  6.14236e+07
67  37  5.01948e+07
67  38  6.95386e+07
67  39  5.36038e+07
67  40  5.11791e+07
67  41  5.92225e+07
67  42  7.20772e+07
67  43  5.65864e+07
67  44  5.61499e+07
67  45  6.12788e+07
67  46  9.05044e+07
67  47  6.06666e+07
67  48  1.42712e+08
67  49  1.27536e+08
67  50  1.02272e+08
67  51  3.65148e+08
67  52  2.62504e+08
67  53  8.02504e+07
67  54  9.11426e+07
67  55  8.97964e+07
67  56  8.99162e+07
67  57  7.56112e+07
67  58  3.11514e+07
67  59  4.54838e+07
67  60  8.26467e+07
67  61  9.75346e+07
67  62  8.03016e+07
67  63  7.6116e+07
67  64  7.15126e+07
67  65  8.17598e+07
67  66  8.19395e+07
67  67  8.09519e+07
67  68  5.12904e+07
67  69  8.87734e+07
67  70  9.56267e+07
67  71  7.97498e+07
67  72  1.75562e+08
67  73  9.46504e+07
67  74  8.78953e+07
67  75  9.70763e+07
67  76  7.78632e+07
67  77  1.01948e+08
67  78  1.05404e+08
67  79  9.64754e+07
67  80  9.19832e+07
67  81  1.64593e+08
67  82  1.54099e+08
67  83  1.00425e+08
67  84  8.68157e+07
67  85  8.37946e+07
67  86  8.97475e+07
67  87  7.54137e+07
67  88  8.14039e+07
67  89  1.0832e+08
67  90  7.25747e+07
67  91  9.43755e+07
67  92  1.32904e+08
67  93  1.46587e+08
67  94  1.03999e+08
67  95  1.20645e+08
67  96  1.21677e+08
67  97  8.45899e+07
67  98  1.10608e+08
67  99  8.83015e+07
67  100  1.008e+08
68  0  7.56775e+07
68  1  7.86292e+07
68  2  9.47539e+07
68  3  1.55565e+08
68  4  1.4337e+08
68  5  1.2025e+08
68  6  1.23932e+08
68  7  8.97301e+07
68  8  6.84144e+07
68  9  5.71033e+07
68  10  6.31407e+07
68  11  6.42071e+07
68  12  4.25408e+07
68  13  1.16776e+08
68  14  7.54337e+07
68  15  6.18492e+07
68  16  3.73664e+07
68  17  5.41949e+07
68  18  3.4914e+07
68  19  5.81873e+07
68  20  7.33704e+07
68  21  7.48811e+07
68  22  8.83182e+07
68  23  1.02557e+08
68  24  7.31297e+07
68  25  5.61685e+07
68  26  8.24379e+07
68  27  5.54352e+07
68  28  6.24347e+07
68  29  4.39305e+07
68  30  3.69761e+07
68  31  5.50328e+07
68  32  6.77926e+07
68  33  8.25478e+07
68  34  1.01763e+08
68  35  6.76401e+07
68  36  6.87887e+07
68  37  5.38162e+07
68  38  5.44792e+07
68  39  5.54178e+07
68  40  6.07965e+07
68  41  5.45988e+07
68  42  2.91833e+07
68  43  4.71862e+07
68  44  7.19965e+07
68  45  8.67162e+07
68  46  6.90668e+07
68  47  9.82705e+07
68  48  1.44574e+08
68  49  1.69185e+08
68  50  1.12486e+08
68  51  2.53668e+08
68  52  2.54284e+08
68  53  8.62557e+07
68  54  7.26119e+07
68  55  8.02963e+07
68  56  8.39922e+07
68  57  8.16129e+07
68  58  5.42482e+07
68  59  5.20795e+07
68  60  9.54511e+07
68  61  8.82153e+07
68  62  4.56031e+07
68  63  6.3537e+07
68  64  9.50699e+07
68  65  6.73606e+07
68  66  9.57777e+07
68  67  4.42803e+07
68  68  8.3687e+07
68  69  8.61309e+07
68  70  8.71914e+07
68  71  9.0509e+07
68  72  1.73366e+08
68  73  1.12944e+08
68  74  9.7351e+07
68  75  9.48349e+07
68  76  7.81215e+07
68  77  8.82945e+07
68  78  8.93747e+07
68  79  9.29971e+07
68  80  9.80781e+07
68  81  9.37615e+07
68  82  1.96932e+08
68  83  1.72864e+08
68  84  1.17057e+08
68  85  8.52153e+07
68  86  8.20712e+07
68  87  1.00343e+08
68  88  1.03471e+08
68  89  8.11166e+07
68  90  9.0618e+07
68  91  1.05564e+08
68  92  1.08732e+08
68  93  1.31083e+08
68  94  1.43724e+08
68  95  9.81207e+07
68  96  1.00982e+08
68  97  9.32513e+07
68  98  9.95551e+07
68  99  1.0162e+08
68  100  9.73299e+07
69  0  8.30087e+07
69  1  8.2506e+07
69  2  1.01774e+08
69  3  1.01299e+08
69  4  1.07197e+08
69  5  1.10846e+08
69  6  8.03425e+07
69  7  6.95952e+07
69  8  8.11877e+07
69  9  6.1641e+07
69  10  5.6754e+07
69  11  4.44294e+07
69  12  8.37163e+07
69  13  8.1264e+07
69  14  6.24417e+07
69  15  6.38534e+07
69  16  4.52028e+07
69  17  5.40702e+07
69  18  3.91814e+07
69  19  6.38163e+07
69  20  5.02216e+07
69  21  6.78213e+07
69  22  5.45401e+07
69  23  7.24598e+07
69  24  5.35892e+07
69  25  6.05116e+07
69  26  7.43097e+07
69  27  8.19208e+07
69  28  5.31796e+07
69  29  6.90437e+07
69  30  5.57163e+07
69  31  7.53163e+07
69  32  8.22091e+07
69  33  7.15641e+07
69  34  8.67224e+07
69  35  7.60135e+07
69  36  5.68595e+07
69  37  6.75269e+07
69  38  4.53162e+07
69  39  7.18232e+07
69  40  7.29321e+07
69  41  4.96642e+07
69  42  6.51697e+07
69  43  5.57234e+07
69  44  6.64192e+07
69  45  6.10167e+07
69  46  6.03833e+07
69  47  8.47009e+07
69  48  1.54461e+08
69  49  1.35562e+08
69  50  1.15565e+08
69  51  2.12123e+08
69  52  1.34408e+08
69  53  9.51616e+07
69  54  8.39859e+07
69  55  7.71941e+07
69  56  8.46588e+07
69  57  7.18812e+07
69  58  5.58074e+07
69  59  7.02066e+07
69  60  4.00957e+07
69  61  1.03597e+08
69  62  8.29611e+07
69  63  6.83109e+07
69  64  8.12444e+07
69  65  9.74394e+07
69  66  6.46769e+07
69  67  9.93804e+07
69  68  1.13579e+08
69  69  1.22825e+08
69  70  8.06868e+07
69  71  8.20426e+07
69  72  1.46697e+08
69  73  1.02981e+08
69  74  9.06798e+07
69  75  9.0768e+07
69  76  1.02311e+07
69  77  8.26207e+07
69  78  8.49677e+07
69  79  8.31545e+07
69  80  9.44698e+07
69  81  1.40137e+08
69  82  2.06167e+08
69  83  1.56792e+08
69  84  7.75911e+07
69  85  8.30457e+07
69  86  1.00453e+08
69  87  9.6827e+07
69  88  7.60513e+07
69  89  9.52218e+07
69  90  1.03738e+08
69  91  1.10038e+08
69  92  1.16011e+08
69  93  1.59787e+08
69  94  1.24213e+08
69  95  9.76934e+07
69  96  1.02501e+08
69  97  1.14728e+08
69  98  1.10906e+08
69  99  7.39648e+07
69  100  9.25725e+07
70  0  7.10048e+07
70  1  7.95837e+07
70  2  1.06024e+08
70  3  1.19824e+08
70  4  1.18381e+08
70  5  8.64856e+07
70  6  8.12009e+07
70  7  8.21295e+07
70  8  5.59671e+07
70  9  8.70032e+07
70  10  7.26353e+07
70  11  7.49577e+07
70  12  7.92743e+07
70  13  6.70801e+07
70  14  5.84177e+07
70  15  3.5104e+07
70  16  1.81263e+07
70  17  4.24201e+07
70  18  5.83821e+07
70  19  6.50578e+07
70  20  4.50167e+07
70  21  7.3491e+07
70  22  7.03269e+07
70  23  7.15088e+07
70  24  7.66426e+07
70  25  7.51936e+07
70  26  6.45617e+07
70  27  6.60109e+07
70  28  5.35175e+07
70  29  7.4597e+07
70  30  5.44952e+07
70  31  5.84328e+07
70  32  6.66033e+07
70  33  8.86698e+07
70  34  7.7621e+07
70  35  8.31582e+07
70  36  5.93902e+07
70  37  6.54652e+07
70  38  5.68836e+07
70  39  2.99423e+07
70  40  5.83443e+07
70  41  5.74822e+07
70  42  9.7492e+07
70  43  6.03246e+07
70  44  6.11142e+07
70  45  7.82027e+07
70  46  5.2476e+07
70  47  7.44093e+07
70  48  1.13449e+08
70  49  1.67281e+08
70  50  1.12233e+08
70  51  1.6287e+08
70  52  1.81035e+08
70  53  7.67931e+07
70  54  7.24926e+07
70  55  6.03126e+07
70  56  7.60211e+07
70  57  7.4265e+07
70  58  5.18517e+07
70  59  6.54043e+07
70  60  6.48124e+07
70  61  9.10921e+07
70  62  8.5527e+07
70  63  6.75364e+07
70  64  7.10371e+07
70  65  9.96512e+07
70  66  8.57216e+07
70  67  8.10208e+07
70  68  8.21544e+07
70  69  9.77302e+07
70  70  9.69918e+07
70  71  1.02416e+08
70  72  1.13653e+08
70  73  7.7131e+07
70  74  8.53021e+07
70  75  1.00838e+08
70  76  8.55193e+07
70  77  8.47035e+07
70  78  7.25065e+07
70  79  1.02508e+08
70  80  7.50817e+07
70  81  1.17944e+08
70  82  1.27499e+08
70  83  1.29368e+08
70  84  1.11095e+08
70  85  8.39193e+07
70  86  9.04699e+07
70  87  7.15027e+07
70  88  9.18039e+07
70  89  8.11227e+07
70  90  8.93642e+07
70  91  1.00219e+08
70  92  1.37757e+08
70  93  1.22022e+08
70  94  9.72914e+07
70  95  9.88585e+07
70  96  1.03953e+08
70  97  7.73611e+07
70  98  9.292e+07
70  99  9.44316e+07
70  100  1.12879e+08
71  0  7.91398e+07
71  1  8.09886e+07
71  2  1.0149e+08
71  3  1.09123e+08
71  4  1.20385e+08
71  5  1.07623e+08
71  6  9.90443e+07
71  7  7.57649e+07
71  8  5.81375e+07
71  9  4.86307e+07
71  10  6.40962e+07
71  11  5.79969e+07
71  12  6.6388e+07
71  13  5.55532e+07
71  14  6.22179e+07
71  15  5.6195e+07
71  16  5.344e+07
71  17  6.8987e+07
71  18  5.94536e+07
71  19  4.39115e+07
71  20  5.20231e+07
71  21  7.06223e+07
71  22  7.54911e+07
71  23  7.16463e+07
71  24  5.56354e+07
71  25  8.08461e+07
71  26  5.95202e+07
71  27  4.86607e+07
71  28  5.64072e+07
71  29  6.58052e+07
71  30  5.61727e+07
71  31  6.12609e+07
71  32  7.35462e+07
71  33  8.2002e+07
71  34  9.32044e+07
71  35  7.52599e+07
71  36  4.73099e+07
71  37  5.98927e+07
71  38  3.96147e+07
71  39  7.05201e+07
71  40  7.71716e+07
71  41  5.74908e+07
71  42  6.18327e+07
71  43  8.12025e+07
71  44  7.32908e+07
71  45  6.72339e+07
71  46  7.15805e+07
71  47  7.36378e+07
71  48  1.08417e+08
71  49  1.49006e+08
71  50  9.8819e+07
71  51  1.1862e+08
71  52  1.69403e+08
71  53  1.10898e+08
71  54  7.77819e+07
71  55  5.29371e+07
71  56  1.07181e+08
71  57  5.87813e+07
71  58  7.35083e+07
71  59  6.34415e+07
71  60  8.54298e+07
71  61  7.16598e+07
71  62  6.86314e+07
71  63  8.29506e+07
71  64  7.14612e+07
71  65  7.74228e+07
71  66  9.33341e+07
71  67  1.02283e+08
71  68  8.22877e+07
71  69  1.00668e+08
71  70  1.05945e+08
71  71  8.91961e+07
71  72  1.01659e+08
71  73  7.02848e+07
71  74  8.00465e+07
71  75  8.22098e+07
71  76  1.15638e+08
71  77  8.01451e+07
71  78  8.17697e+07
71  79  7.77025e+07
71  80  9.90637e+07
71  81  9.51356e+07
71  82  1.56125e+08
71  83  1.42013e+08
71  84  7.90429e+07
71  85  6.63129e+07
71  86  7.39147e+07
71  87  9.86089e+07
71  88  9.44229e+07
71  89  1.22144e+08
71  90  7.84812e+07
71  91  1.19075e+08
71  92  9.38236e+07
71  93  1.44631e+08
71  94  1.1053e+08
71  95  9.79282e+07
71  96  8.65656e+07
71  97  8.58376e+07
71  98  7.50309e+07
71  99  9.19927e+07
71  100  8.12289e+07
72  0  8.05019e+07
72  1  6.89891e+07
72  2  9.04866e+07
72  3  1.31933e+08
72  4  1.24107e+08
72  5  1.05472e+08
72  6  7.73036e+07
72  7  8.4902e+07
72  8  6.47506e+07
72  9  5.13747e+07
72  10  4.93717e+07
72  11  4.06878e+07
72  12  4.83559e+07
72  13  6.36867e+07
72  14  5.4439e+07
72  15  6.28909e+07
72  16  3.88934e+07
72  17  7.11236e+07
72  18  5.00471e+07
72  19  5.70588e+07
72  20  5.07576e+07
72  21  4.87079e+07
72  22  5.62542e+07
72  23  7.34956e+07
72  24  3.91108e+07
72  25  6.17351e+07
72  26  7.38125e+07
72  27  5.57194e+07
72  28  6.12004e+07
72  29  6.66459e+07
72  30  4.63955e+07
72  31  3.50995e+07
72  32  7.32718e+07
72  33  8.2207e+07
72  34  1.05928e+08
72  35  8.67784e+07
72  36  4.67305e+07
72  37  7.24714e+07
72  38  9.32115e+07
72  39  6.909e+07
72  40  3.96276e+07
72  41  5.25897e+07
72  42  5.27707e+07
72  43  6.89173e+07
72  44  3.93989e+07
72  45  7.07077e+07
72  46  5.89046e+07
72  47  5.36926e+07
72  48  1.05117e+08
72  49  8.92982e+07
72  50  8.52291e+07
72  51  1.31411e+08
72  52  8.98617e+07
72  53  6.9064e+07
72  54  8.85376e+07
72  55  8.19935e+07
72  56  7.74878e+07
72  57  6.31032e+07
72  58  6.30576e+07
72  59  8.14709e+07
72  60  7.32519e+07
72  61  8.36443e+07
72  62  8.09152e+07
72  63  7.62378e+07
72  64  7.62012e+07
72  65  1.01116e+08
72  66  7.55392e+07
72  67  4.57276e+07
72  68  1.0229e+08
72  69  1.14782e+08
72  70  1.04172e+08
72  71  1.04146e+08
72  72  1.09073e+08
72  73  9.23917e+07
72  74  1.02248e+08
72  75  6.35495e+07
72  76  7.62823e+07
72  77  7.56392e+07
72  78  9.18979e+07
72  79  7.84587e+07
72  80  8.34342e+07
72  81  9.87023e+07
72  82  1.32421e+08
72  83  1.41986e+08
72  84  1.18713e+08
72  85  5.59004e+07
72  86  9.07194e+07
72  87  7.87259e+07
72  88  7.4604e+07
72  89  1.13172e+08
72  90  6.9475e+07
72  91  8.83841e+07
72  92  8.86512e+07
72  93  9.38283e+07
72  94  9.63338e+07
72  95  1.17327e+08
72  96  6.40883e+07
72  97  6.83653e+07
72  98  9.43491e+07
72  99  9.67934e+07
72  100  6.46738e+07
73  0  7.45189e+07
73  1  9.11652e+07
73  2  1.15506e+08
73  3  1.0535e+08
73  4  1.14875e+08
73  5  7.26127e+07
73  6  6.93432e+07
73  7  4.56034e+07
73  8  5.92494e+07
73  9  5.35779e+07
73  10  6.2172e+07
73  11  7.71076e+07
73  12  7.30643e+07
73  13  5.61574e+07
73  14  4.67581e+07
73  15  3.6644e+07
73  16  5.21332e+07
73  17  4.61598e+07
73  18  4.13811e+07
73  19  5.61968e+07
73  20  6.92761e+07
73  21  7.55753e+07
73  22  6.49334e+07
73  23  6.07109e+07
73  24  6.41545e+07
73  25  7.20152e+07
73  26  6.06265e+07
73  27  6.49013e+07
73  28  5.88379e+07
73  29  4.87387e+07
73  30  6.58698e+07
73  31  6.56453e+07
73  32  1.00369e+08
73  33  8.4873e+07
73  34  8.40908e+07
73  35  6.63041e+07
73  36  6.81489e+07
73  37  6.6909e+07
73  38  5.31913e+07
73  39  5.78285e+07
73  40  4.3581e+07
73  41  6.12432e+07
73  42  7.80697e+07
73  43  6.78385e+07
73  44  6.93803e+07
73  45  6.69415e+07
73  46  6.40128e+07
73  47  1.00936e+08
73  48  9.82645e+07
73  49  6.72853e+07
73  50  1.69597e+08
73  51  5.95503e+07
73  52  6.72744e+07
73  53  6.51618e+07
73  54  9.33341e+07
73  55  7.79184e+07
73  56  6.98457e+07
73  57  7.10596e+07
73  58  7.4719e+07
73  59  6.50851e+07
73  60  8.14479e+07
73  61  9.10703e+07
73  62  1.03148e+08
73  63  5.54026e+07
73  64  6.52198e+07
73  65  8.26274e+07
73  66  8.7671e+07
73  67  1.32316e+08
73  68  1.34917e+08
73  69  7.92444e+07
73  70  1.17325e+08
73  71  8.6602e+07
73  72  8.69146e+07
73  73  7.1642e+07
73  74  9.44783e+07
73  75  7.53204e+07
73  76  7.49355e+07
73  77  1.02756e+08
73  78  7.86546e+07
73  79  6.34487e+07
73  80  7.96569e+07
73  81  9.30217e+07
73  82  1.49824e+08
73  83  1.19274e+08
73  84  9.66417e+07
73  85  7.34744e+07
73  86  8.92025e+07
73  87  8.89451e+07
73  88  8.99743e+07
73  89  9.04368e+07
73  90  1.15686e+08
73  91  9.82978e+07
73  92  9.27023e+07
73  93  9.17984e+07
73  94  9.40093e+07
73  95  8.01295e+07
73  96  7.81951e+07
73  97  6.89635e+07
73  98  5.26178e+07
73  99  9.3763e+07
73  100  7.50223e+07
74  0  9.23943e+07
74  1  1.10653e+08
74  2  1.01105e+08
74  3  1.12018e+08
74  4  1.03704e+08
74  5  8.39895e+07
74  6  7.72888e+07
74  7  5.60743e+07
74  8  5.57601e+07
74  9  3.62127e+07
74  10  4.92809e+07
74  11  5.95858e+07
74  12  6.8262e+07
74  13  6.42599e+07
74  14  5.67993e+07
74  15  4.6329e+07
74  16  5.9968e+07
74  17  2.90053e+07
74  18  4.74047e+07
74  19  6.50581e+07
74  20  6.1387e+07
74  21  7.86625e+07
74  22  7.78758e+07
74  23  7.36707e+07
74  24  7.87916e+07
74  25  3.74181e+07
74  26  5.8043e+07
74  27  6.84099e+07
74  28  5.61566e+07
74  29  5.83985e+07
74  30  7.43471e+07
74  31  4.3276e+07
74  32  7.80451e+07
74  33  1.0352e+08
74  34  8.37435e+07
74  35  7.53342e+07
