row  column  (images_14_017.edf S-K*images_14_017.edf Ar-K**(2.3))
36  70  7.25196e+07
36  71  8.32513e+07
36  72  5.97762e+07
36  73  4.91322e+07
36  74  4.63577e+07
36  75  3.58962e+07
36  76  1.83895e+07
36  77  1.60414e+07
36  78  1.95729e+07
36  79  2.91903e+07
36  80  8.34845e+06
36  81  2.32628e+06
36  82  9.65432e+06
36  83  0
36  84  3.86139e+06
36  85  8.26703e+06
36  86  1.76457e+07
36  87  4.45402e+06
36  88  8.91862e+06
36  89  1.91999e+07
36  90  7.44194e+06
36  91  8.99939e+06
36  92  6.8835e+06
36  93  4.64311e+06
36  94  5.2277e+06
36  95  1.56121e+07
36  96  1.79732e+07
36  97  1.78689e+07
36  98  5.33488e+07
36  99  2.47944e+07
36  100  3.45208e+07
37  0  6.0713e+07
37  1  4.91567e+07
37  2  5.92065e+07
37  3  4.36644e+07
37  4  4.18871e+07
37  5  2.80544e+07
37  6  1.81552e+07
37  7  2.04077e+07
37  8  3.30023e+07
37  9  3.40642e+07
37  10  3.63773e+07
37  11  3.96908e+07
37  12  4.72995e+07
37  13  4.71963e+07
37  14  3.35119e+07
37  15  3.5834e+07
37  16  2.03957e+07
37  17  4.3193e+07
37  18  2.71315e+07
37  19  5.4556e+07
37  20  5.14715e+07
37  21  3.00904e+07
37  22  1.8538e+07
37  23  3.76404e+07
37  24  3.93777e+07
37  25  2.30361e+07
37  26  2.74984e+07
37  27  2.07619e+07
37  28  2.96187e+07
37  29  2.00604e+07
37  30  3.06727e+07
37  31  2.70857e+07
37  32  2.26818e+07
37  33  3.61987e+07
37  34  1.58877e+07
37  35  2.29402e+07
37  36  2.04238e+07
37  37  3.52758e+07
37  38  1.4543e+07
37  39  2.37013e+07
37  40  1.70602e+07
37  41  1.56342e+07
37  42  3.09274e+07
37  43  1.12562e+07
37  44  1.85538e+07
37  45  8.62542e+06
37  46  1.25985e+07
37  47  1.31526e+07
37  48  7.87683e+06
37  49  1.33249e+07
37  50  1.23382e+07
37  51  3.27159e+06
37  52  1.19865e+07
37  53  9.66613e+06
37  54  1.85497e+07
37  55  2.19675e+07
37  56  2.37931e+07
37  57  1.6925e+07
37  58  2.38403e+07
37  59  2.30264e+07
37  60  3.37273e+07
37  61  2.27306e+07
37  62  1.75261e+07
37  63  3.80324e+07
37  64  3.21881e+07
37  65  2.74958e+07
37  66  2.09696e+07
37  67  3.60854e+07
37  68  3.13286e+07
37  69  2.43511e+07
37  70  5.70315e+07
37  71  6.61787e+07
37  72  9.64207e+07
37  73  4.11637e+07
37  74  3.71522e+07
37  75  3.24606e+07
37  76  3.05009e+07
37  77  2.58918e+07
37  78  2.09116e+07
37  79  1.198e+07
37  80  5.79259e+06
37  81  9.77203e+06
37  82  8.11313e+06
37  83  5.71621e+06
37  84  6.85048e+06
37  85  7.56178e+06
37  86  3.68551e+06
37  87  1.82888e+07
37  88  6.45954e+06
37  89  6.44312e+06
37  90  1.17351e+07
37  91  6.23779e+06
37  92  5.1382e+06
37  93  1.25882e+07
37  94  1.33179e+07
37  95  1.72083e+07
37  96  1.13897e+07
37  97  9.24505e+06
37  98  2.74015e+07
37  99  2.05269e+07
37  100  3.46847e+07
38  0  5.32916e+07
38  1  5.14462e+07
38  2  4.54776e+07
38  3  4.37592e+07
38  4  5.15228e+07
38  5  3.20511e+07
38  6  1.58866e+07
38  7  2.25531e+07
38  8  1.8796e+07
38  9  3.52775e+07
38  10  3.70368e+07
38  11  3.48771e+07
38  12  4.7235e+07
38  13  5.15628e+07
38  14  4.72409e+07
38  15  3.49417e+07
38  16  2.95434e+07
38  17  3.36638e+07
38  18  3.37209e+07
38  19  3.51234e+07
38  20  3.03039e+07
38  21  2.99662e+07
38  22  2.97733e+07
38  23  4.22742e+07
38  24  4.87342e+07
38  25  2.2144e+07
38  26  4.43774e+07
38  27  1.31712e+07
38  28  1.61613e+07
38  29  1.50921e+07
38  30  2.57062e+07
38  31  3.08609e+07
38  32  2.01718e+07
38  33  1.99314e+07
38  34  1.47676e+07
38  35  1.44132e+07
38  36  1.59088e+07
38  37  2.67329e+07
38  38  2.53473e+07
38  39  9.09319e+06
38  40  5.79199e+06
38  41  3.30005e+07
38  42  2.39189e+07
38  43  8.35901e+06
38  44  1.701e+07
38  45  5.48633e+06
38  46  9.6873e+06
38  47  9.58277e+06
38  48  1.22263e+07
38  49  1.18665e+07
38  50  6.29583e+06
38  51  1.97838e+07
38  52  1.65903e+07
38  53  1.779e+07
38  54  1.15406e+07
38  55  9.66887e+06
38  56  1.3001e+07
38  57  8.21193e+06
38  58  1.45281e+07
38  59  1.13703e+07
38  60  2.39481e+07
38  61  1.79854e+07
38  62  2.76306e+07
38  63  2.6533e+07
38  64  2.64127e+07
38  65  2.24614e+07
38  66  2.15781e+07
38  67  3.79681e+07
38  68  4.87265e+07
38  69  4.02672e+07
38  70  6.07111e+07
38  71  7.11191e+07
38  72  7.33245e+07
38  73  4.3301e+07
38  74  7.66201e+07
38  75  3.90697e+07
38  76  1.81645e+07
38  77  1.72728e+07
38  78  1.81943e+07
38  79  7.56736e+06
38  80  1.42296e+07
38  81  1.99412e+07
38  82  1.11697e+07
38  83  0
38  84  8.19759e+06
38  85  4.94225e+06
38  86  1.38809e+07
38  87  1.06561e+07
38  88  5.72654e+06
38  89  8.01003e+06
38  90  5.88422e+06
38  91  1.16467e+07
38  92  4.055e+06
38  93  6.51198e+06
38  94  1.45354e+07
38  95  1.28025e+07
38  96  1.73286e+07
38  97  1.13853e+07
38  98  1.30994e+07
38  99  2.49303e+07
38  100  4.32251e+07
39  0  5.39479e+07
39  1  6.30968e+07
39  2  5.26745e+07
39  3  4.80667e+07
39  4  4.54718e+07
39  5  2.26947e+07
39  6  3.00442e+07
39  7  2.17135e+07
39  8  3.99732e+07
39  9  3.44228e+07
39  10  3.93063e+07
39  11  4.66651e+07
39  12  3.63725e+07
39  13  5.36391e+07
39  14  1.80357e+07
39  15  4.2705e+07
39  16  4.59093e+07
39  17  3.48375e+07
39  18  3.2382e+07
39  19  4.03899e+07
39  20  2.43606e+07
39  21  2.01977e+07
39  22  2.16036e+07
39  23  2.2097e+07
39  24  1.72324e+07
39  25  3.80595e+07
39  26  2.18006e+07
39  27  3.85979e+07
39  28  2.78361e+07
39  29  2.95606e+07
39  30  1.56012e+07
39  31  2.24794e+07
39  32  3.97329e+07
39  33  1.56025e+07
39  34  1.72362e+07
39  35  9.77938e+06
39  36  2.35385e+07
39  37  3.37303e+07
39  38  2.17975e+07
39  39  1.0556e+07
39  40  1.13494e+07
39  41  1.61097e+07
39  42  1.62848e+07
39  43  1.44144e+07
39  44  7.3109e+06
39  45  6.71162e+06
39  46  1.54572e+07
39  47  1.00273e+07
39  48  6.93761e+06
39  49  9.99385e+06
39  50  6.14044e+06
39  51  5.08142e+06
39  52  1.14196e+07
39  53  1.07368e+07
39  54  1.22285e+07
39  55  1.26766e+07
39  56  1.23066e+07
39  57  1.40998e+07
39  58  1.86462e+07
39  59  7.14467e+06
39  60  2.43234e+07
39  61  1.40057e+07
39  62  2.75402e+07
39  63  1.35236e+07
39  64  3.60726e+07
39  65  2.21481e+07
39  66  2.75963e+07
39  67  2.50637e+07
39  68  2.17541e+07
39  69  7.46402e+07
39  70  5.89476e+07
39  71  5.31595e+07
39  72  9.01153e+07
39  73  5.41636e+07
39  74  4.9855e+07
39  75  3.98936e+07
39  76  1.60317e+07
39  77  3.87858e+06
39  78  8.77015e+06
39  79  1.57475e+07
39  80  5.0497e+06
39  81  7.3335e+06
39  82  5.83546e+06
39  83  4.62732e+06
39  84  2.22072e+07
39  85  1.65035e+06
39  86  6.14334e+06
39  87  5.44034e+06
39  88  9.3199e+06
39  89  1.21078e+07
39  90  8.13755e+06
39  91  9.36234e+06
39  92  1.45955e+07
39  93  1.29961e+07
39  94  1.07656e+07
39  95  2.3981e+07
39  96  4.63981e+06
39  97  1.83982e+07
39  98  2.68736e+07
39  99  5.10138e+07
39  100  1.83253e+07
40  0  3.75252e+07
40  1  4.12211e+07
40  2  5.99498e+07
40  3  4.55743e+07
40  4  4.63347e+07
40  5  3.95829e+07
40  6  3.17421e+07
40  7  2.79851e+07
40  8  2.77427e+07
40  9  4.55763e+07
40  10  4.26749e+07
40  11  4.44807e+07
40  12  3.92897e+07
40  13  5.32964e+07
40  14  4.34268e+07
40  15  3.50256e+07
40  16  3.42075e+07
40  17  3.83469e+07
40  18  5.37936e+07
40  19  3.371e+07
40  20  4.24851e+07
40  21  3.67519e+07
40  22  3.35681e+07
40  23  3.23016e+07
40  24  2.20481e+07
40  25  3.78283e+07
40  26  3.00976e+07
40  27  2.41461e+07
40  28  1.892e+07
40  29  2.72975e+07
40  30  3.54581e+07
40  31  1.62335e+07
40  32  3.28874e+07
40  33  2.03146e+07
40  34  2.25166e+07
40  35  1.668e+07
40  36  7.53978e+06
40  37  1.6933e+07
40  38  1.9058e+07
40  39  2.14468e+07
40  40  1.60144e+07
40  41  2.29034e+07
40  42  2.98183e+07
40  43  1.73731e+07
40  44  5.62854e+06
40  45  5.52306e+06
40  46  2.24877e+07
40  47  1.59397e+07
40  48  5.54493e+06
40  49  7.95788e+06
40  50  4.91568e+06
40  51  7.59164e+06
40  52  3.90962e+06
40  53  7.59372e+06
40  54  9.91869e+06
40  55  1.11394e+07
40  56  6.88867e+06
40  57  1.29055e+07
40  58  1.10109e+07
40  59  7.7234e+06
40  60  1.99735e+07
40  61  1.50528e+07
40  62  1.51267e+07
40  63  2.22124e+07
40  64  2.80382e+07
40  65  0
40  66  1.72878e+07
40  67  2.96474e+07
40  68  3.439e+07
40  69  3.95393e+07
40  70  7.20083e+07
40  71  6.50089e+07
40  72  6.12407e+07
40  73  5.30335e+07
40  74  3.95011e+07
40  75  2.45139e+07
40  76  3.99816e+07
40  77  6.42572e+06
40  78  4.37678e+06
40  79  2.39206e+07
40  80  0
40  81  927941
40  82  5.20021e+06
40  83  9.09478e+06
40  84  8.80822e+06
40  85  1.90694e+07
40  86  2.03813e+07
40  87  4.89442e+06
40  88  1.13541e+07
40  89  5.69779e+06
40  90  1.98689e+06
40  91  1.42674e+07
40  92  1.28522e+07
40  93  5.32722e+06
40  94  1.6983e+07
40  95  9.60188e+06
40  96  3.14887e+06
40  97  1.80824e+07
40  98  1.30781e+07
40  99  4.14666e+07
40  100  2.80124e+07
41  0  4.90601e+07
41  1  4.55599e+07
41  2  5.23002e+07
41  3  3.53847e+07
41  4  3.43817e+07
41  5  2.4443e+07
41  6  2.47175e+07
41  7  3.77975e+07
41  8  4.93945e+07
41  9  6.09736e+07
41  10  4.07276e+07
41  11  6.23009e+07
41  12  5.64062e+07
41  13  5.81295e+07
41  14  4.91293e+07
41  15  3.23657e+07
41  16  1.76746e+07
41  17  3.08739e+07
41  18  4.01633e+07
41  19  2.30518e+07
41  20  1.76717e+07
41  21  2.46048e+07
41  22  2.15564e+07
41  23  2.68635e+07
41  24  4.51919e+07
41  25  2.93131e+07
41  26  3.27178e+07
41  27  2.21962e+07
41  28  2.50379e+07
41  29  2.79669e+07
41  30  4.0979e+07
41  31  2.65988e+07
41  32  3.1504e+07
41  33  2.32971e+07
41  34  3.29042e+07
41  35  2.88098e+07
41  36  1.75221e+07
41  37  3.12047e+07
41  38  1.34944e+07
41  39  8.66245e+06
41  40  1.18869e+07
41  41  2.01169e+07
41  42  2.17673e+07
41  43  6.82246e+06
41  44  8.3491e+06
41  45  1.34973e+07
41  46  2.56096e+07
41  47  1.41827e+07
41  48  5.13769e+06
41  49  6.3593e+06
41  50  2.92106e+06
41  51  8.54552e+06
41  52  1.13406e+07
41  53  2.4384e+07
41  54  9.16928e+06
41  55  3.75328e+06
41  56  1.23928e+07
41  57  6.72306e+06
41  58  1.26119e+06
41  59  1.38621e+07
41  60  1.38448e+07
41  61  7.67892e+06
41  62  1.43639e+07
41  63  1.24427e+07
41  64  2.94648e+07
41  65  2.84739e+07
41  66  2.5346e+07
41  67  3.88247e+07
41  68  4.32519e+07
41  69  2.96255e+07
41  70  6.06045e+07
41  71  9.0884e+07
41  72  6.34503e+07
41  73  2.87563e+07
41  74  3.90344e+07
41  75  2.59617e+07
41  76  2.91459e+07
41  77  1.84433e+07
41  78  1.22835e+07
41  79  9.2251e+06
41  80  7.54326e+06
41  81  5.22432e+06
41  82  1.18541e+07
41  83  1.03571e+07
41  84  8.60748e+06
41  85  1.19636e+07
41  86  1.72091e+07
41  87  2.25237e+07
41  88  1.35237e+07
41  89  9.77953e+06
41  90  4.80587e+06
41  91  7.5976e+06
41  92  1.43635e+07
41  93  9.05887e+06
41  94  1.08142e+07
41  95  2.14511e+07
41  96  2.07358e+07
41  97  1.9365e+07
41  98  2.3575e+07
41  99  1.99995e+07
41  100  3.026e+07
42  0  4.01741e+07
42  1  5.21027e+07
42  2  5.25641e+07
42  3  5.13085e+07
42  4  4.94742e+07
42  5  3.67839e+07
42  6  3.32011e+07
42  7  4.10792e+07
42  8  4.62807e+07
42  9  5.04734e+07
42  10  5.17154e+07
42  11  5.14994e+07
42  12  4.64269e+07
42  13  6.43332e+07
42  14  5.52618e+07
42  15  3.90935e+07
42  16  3.44952e+07
42  17  4.50837e+07
42  18  3.07327e+07
42  19  3.89181e+07
42  20  3.51236e+07
42  21  2.01811e+07
42  22  2.01723e+07
42  23  2.33036e+07
42  24  3.46323e+07
42  25  2.54234e+07
42  26  3.45304e+07
42  27  9.52341e+06
42  28  2.76477e+07
42  29  3.14023e+07
42  30  2.25852e+07
42  31  1.91323e+07
42  32  2.76003e+07
42  33  2.11823e+07
42  34  2.2835e+07
42  35  1.48708e+07
42  36  2.59504e+07
42  37  1.00912e+07
42  38  3.048e+07
42  39  7.23299e+06
42  40  3.66724e+07
42  41  1.84008e+07
42  42  2.00892e+07
42  43  9.28014e+06
42  44  1.47207e+07
42  45  6.64985e+06
42  46  8.1947e+06
42  47  2.12781e+07
42  48  5.96751e+06
42  49  6.49468e+06
42  50  6.97494e+06
42  51  1.47621e+07
42  52  7.54986e+06
42  53  1.10174e+07
42  54  1.09423e+07
42  55  1.27263e+07
42  56  2.04364e+07
42  57  8.16388e+06
42  58  8.28442e+06
42  59  8.62128e+06
42  60  2.45001e+07
42  61  2.91448e+07
42  62  8.91434e+06
42  63  1.49144e+07
42  64  1.65445e+07
42  65  1.54994e+07
42  66  2.06178e+07
42  67  2.85109e+07
42  68  1.79563e+07
42  69  6.40823e+07
42  70  8.69021e+07
42  71  5.85669e+07
42  72  5.67929e+07
42  73  6.53896e+07
42  74  3.70548e+07
42  75  2.85191e+07
42  76  2.1344e+07
42  77  1.26736e+07
42  78  3.54917e+06
42  79  9.16557e+06
42  80  4.32949e+06
42  81  9.73846e+06
42  82  5.15665e+06
42  83  1.36718e+07
42  84  1.23656e+07
42  85  0
42  86  1.04984e+07
42  87  2.22181e+07
42  88  1.32762e+07
42  89  7.81977e+06
42  90  1.75354e+07
42  91  1.39297e+07
42  92  2.07715e+07
42  93  2.44476e+07
42  94  1.33476e+07
42  95  1.83409e+07
42  96  1.35619e+07
42  97  1.34065e+07
42  98  1.27789e+07
42  99  4.37212e+07
42  100  2.0828e+07
43  0  5.53977e+07
43  1  4.97636e+07
43  2  4.77906e+07
43  3  5.67238e+07
43  4  4.51083e+07
43  5  3.60576e+07
43  6  2.64957e+07
43  7  3.21783e+07
43  8  3.28508e+07
43  9  3.89431e+07
43  10  5.93861e+07
43  11  4.53467e+07
43  12  3.56834e+07
43  13  5.93995e+07
43  14  3.42707e+07
43  15  2.92773e+07
43  16  3.42166e+07
43  17  3.88087e+07
43  18  4.98806e+07
43  19  2.85e+07
43  20  1.71009e+07
43  21  1.20546e+07
43  22  3.52212e+07
43  23  3.41237e+07
43  24  3.63767e+07
43  25  2.73684e+07
43  26  3.40567e+07
43  27  2.09389e+07
43  28  1.33526e+07
43  29  2.9947e+07
43  30  2.85359e+07
43  31  2.23104e+07
43  32  2.8166e+07
43  33  3.3748e+07
43  34  3.11413e+07
43  35  1.6183e+07
43  36  1.18102e+07
43  37  1.87061e+07
43  38  7.80086e+06
43  39  1.68283e+07
43  40  2.14988e+07
43  41  1.73163e+07
43  42  6.79515e+06
43  43  6.41857e+06
43  44  1.41549e+07
43  45  9.31721e+06
43  46  1.74987e+07
43  47  6.37138e+06
43  48  1.19076e+07
43  49  8.26362e+06
43  50  5.46827e+06
43  51  9.73232e+06
43  52  1.30368e+07
43  53  8.68931e+06
43  54  4.79364e+06
43  55  1.27058e+07
43  56  9.07334e+06
43  57  2.65514e+07
43  58  1.13037e+07
43  59  0
43  60  1.32433e+07
43  61  1.36911e+07
43  62  1.03947e+07
43  63  1.556e+07
43  64  2.02586e+07
43  65  1.27558e+07
43  66  1.79012e+07
43  67  1.51179e+07
43  68  1.98664e+07
43  69  4.00482e+07
43  70  7.57128e+07
43  71  7.25341e+07
43  72  6.52533e+07
43  73  5.08134e+07
43  74  4.42933e+07
43  75  2.59429e+07
43  76  2.16348e+07
43  77  1.79659e+07
43  78  0
43  79  6.58922e+06
43  80  1.53904e+07
43  81  0
43  82  1.13425e+07
43  83  7.96e+06
43  84  1.44452e+07
43  85  1.82698e+07
43  86  7.92012e+06
43  87  9.01973e+06
43  88  5.52017e+06
43  89  7.02947e+06
43  90  5.89225e+06
43  91  1.01603e+07
43  92  1.19054e+07
43  93  2.44508e+06
43  94  2.17777e+07
43  95  7.08741e+06
43  96  6.95937e+06
43  97  2.00196e+07
43  98  1.20844e+07
43  99  1.80606e+07
43  100  2.32604e+07
44  0  4.51148e+07
44  1  4.91132e+07
44  2  4.87512e+07
44  3  4.70147e+07
44  4  4.35113e+07
44  5  2.51278e+07
44  6  2.43847e+07
44  7  2.96175e+07
44  8  4.26765e+07
44  9  4.34581e+07
44  10  5.29754e+07
44  11  4.0928e+07
44  12  4.34792e+07
44  13  6.83309e+07
44  14  5.09135e+07
44  15  3.83952e+07
44  16  2.92943e+07
44  17  4.33905e+07
44  18  3.24599e+07
44  19  2.70893e+07
44  20  3.81592e+07
44  21  2.28352e+07
44  22  1.85649e+07
44  23  2.89384e+07
44  24  2.65567e+07
44  25  3.83908e+07
44  26  2.35646e+07
44  27  2.76427e+07
44  28  3.65453e+07
44  29  4.09503e+07
44  30  2.8993e+07
44  31  4.01691e+07
44  32  2.86183e+07
44  33  1.41906e+07
44  34  1.22256e+07
44  35  1.76307e+07
44  36  9.45185e+06
44  37  1.0283e+07
44  38  1.069e+07
44  39  2.38829e+07
44  40  2.98539e+07
44  41  1.69058e+07
44  42  7.88682e+06
44  43  3.93835e+06
44  44  4.03953e+06
44  45  9.58349e+06
44  46  3.91603e+06
44  47  6.6682e+06
44  48  1.70665e+07
44  49  3.42679e+06
44  50  4.79184e+06
44  51  5.11284e+06
44  52  8.11954e+06
44  53  1.69202e+07
44  54  8.13669e+06
44  55  9.8895e+06
44  56  8.69746e+06
44  57  1.37979e+07
44  58  1.01297e+07
44  59  9.32263e+06
44  60  3.92601e+06
44  61  1.36965e+07
44  62  1.68188e+07
44  63  1.75895e+07
44  64  1.57937e+07
44  65  5.67761e+06
44  66  1.68442e+07
44  67  2.32371e+07
44  68  4.57026e+07
44  69  3.63113e+07
44  70  7.60848e+07
44  71  7.11216e+07
44  72  5.42925e+07
44  73  3.26867e+07
44  74  3.27147e+07
44  75  4.25952e+07
44  76  2.39735e+07
44  77  1.16548e+07
44  78  1.30856e+07
44  79  1.06959e+07
44  80  1.98766e+07
44  81  3.51316e+06
44  82  9.70248e+06
44  83  281248
44  84  4.95703e+06
44  85  7.44132e+06
44  86  4.25188e+06
44  87  1.50044e+07
44  88  1.071e+07
44  89  6.06211e+06
44  90  6.33729e+06
44  91  5.39658e+06
44  92  4.2669e+06
44  93  8.3223e+06
44  94  2.22823e+07
44  95  1.06706e+07
44  96  1.05921e+07
44  97  1.9835e+07
44  98  1.39811e+07
44  99  2.66458e+07
44  100  1.17913e+07
45  0  5.25503e+07
45  1  5.2564e+07
45  2  4.69296e+07
45  3  4.73884e+07
45  4  3.98663e+07
45  5  3.14698e+07
45  6  3.7754e+07
45  7  4.07549e+07
45  8  4.72269e+07
45  9  4.41286e+07
45  10  4.01112e+07
45  11  3.41905e+07
45  12  7.42639e+07
45  13  4.64915e+07
45  14  5.34103e+07
45  15  4.98117e+07
45  16  4.4024e+07
45  17  3.57367e+07
45  18  3.59872e+07
45  19  5.41962e+07
45  20  2.87563e+07
45  21  1.12632e+07
45  22  2.51341e+07
45  23  2.86435e+07
45  24  1.73218e+07
45  25  3.487e+07
45  26  4.19942e+07
45  27  2.64597e+07
45  28  3.76605e+07
45  29  4.34402e+07
45  30  5.18789e+07
45  31  1.96797e+07
45  32  2.16401e+07
45  33  3.59373e+07
45  34  2.49411e+07
45  35  2.4609e+07
45  36  2.23168e+07
45  37  1.57489e+07
45  38  1.19321e+07
45  39  3.18944e+07
45  40  2.79793e+07
45  41  2.08392e+07
45  42  1.81541e+07
45  43  3.74901e+06
45  44  9.27046e+06
45  45  1.74025e+07
45  46  1.39132e+07
45  47  1.24703e+07
45  48  1.19754e+07
45  49  3.90109e+06
45  50  5.31964e+06
45  51  7.57497e+06
45  52  4.02253e+06
45  53  1.28322e+07
45  54  9.69998e+06
45  55  2.32691e+07
45  56  5.96944e+06
45  57  1.31066e+07
45  58  1.13944e+07
45  59  4.53162e+06
45  60  2.24897e+07
45  61  1.95536e+07
45  62  2.33679e+07
45  63  1.04373e+07
45  64  1.22523e+07
45  65  9.12006e+06
45  66  1.42776e+07
45  67  1.84898e+07
45  68  2.19067e+07
45  69  3.64062e+07
45  70  7.78363e+07
45  71  5.83648e+07
45  72  5.69744e+07
45  73  5.41064e+07
45  74  2.89713e+07
45  75  3.49122e+07
45  76  2.7756e+07
45  77  2.21757e+07
45  78  0
45  79  8.63103e+06
45  80  1.58023e+07
45  81  1.46284e+07
45  82  8.64726e+06
45  83  1.29445e+07
45  84  1.35646e+07
45  85  9.02747e+06
45  86  1.14732e+07
45  87  8.74536e+06
45  88  6.90345e+06
45  89  1.08507e+07
45  90  5.08177e+06
45  91  6.04606e+06
45  92  0
45  93  4.29216e+06
45  94  1.11119e+07
45  95  2.4104e+07
45  96  1.50924e+07
45  97  1.75233e+07
45  98  3.00949e+07
45  99  1.85859e+07
45  100  1.64787e+07
46  0  3.88514e+07
46  1  5.15952e+07
46  2  4.35379e+07
46  3  4.52002e+07
46  4  3.87985e+07
46  5  3.59911e+07
46  6  2.35521e+07
46  7  3.98881e+07
46  8  5.02593e+07
46  9  3.0091e+07
46  10  4.83326e+07
46  11  4.37091e+07
46  12  6.46629e+07
46  13  3.1147e+07
46  14  5.79811e+07
46  15  4.89409e+07
46  16  4.03677e+07
46  17  3.39553e+07
46  18  3.86751e+07
46  19  1.93084e+07
46  20  2.71447e+07
46  21  1.67496e+07
46  22  2.84129e+07
46  23  1.70196e+07
46  24  2.86417e+07
46  25  3.82768e+07
46  26  1.65728e+07
46  27  2.52238e+07
46  28  2.22991e+07
46  29  1.20512e+07
46  30  2.2676e+07
46  31  2.64375e+07
46  32  4.01514e+07
46  33  4.62747e+07
46  34  1.55087e+07
46  35  1.23349e+07
46  36  2.1607e+07
46  37  1.24552e+07
46  38  2.07931e+07
46  39  1.09197e+07
46  40  2.44947e+07
46  41  8.30572e+06
46  42  5.98943e+06
46  43  6.27478e+06
46  44  1.10416e+07
46  45  1.90641e+07
46  46  9.1402e+06
46  47  1.20748e+07
46  48  4.27517e+06
46  49  1.0022e+07
46  50  7.00705e+06
46  51  5.59465e+06
46  52  1.52266e+07
46  53  6.93995e+06
46  54  1.4589e+07
46  55  9.76169e+06
46  56  3.00214e+06
46  57  1.295e+07
46  58  1.88661e+07
46  59  1.77909e+07
46  60  6.59945e+06
46  61  1.4707e+07
46  62  2.14807e+07
46  63  2.34875e+06
46  64  1.81896e+07
46  65  7.32735e+06
46  66  1.05636e+07
46  67  6.89935e+06
46  68  1.19931e+07
46  69  6.24566e+07
46  70  9.60866e+07
46  71  5.82684e+07
46  72  5.91263e+07
46  73  4.81282e+07
46  74  3.09783e+07
46  75  1.49889e+07
46  76  1.81e+07
46  77  1.54899e+07
46  78  9.98051e+06
46  79  8.31306e+06
46  80  5.78618e+06
46  81  5.66229e+06
46  82  1.39865e+07
46  83  1.69148e+07
46  84  8.67622e+06
46  85  1.10895e+07
46  86  6.57022e+06
46  87  9.50452e+06
46  88  1.99898e+07
46  89  3.78164e+06
46  90  5.62717e+06
46  91  1.48151e+07
46  92  7.49904e+06
46  93  8.49165e+06
46  94  5.64387e+06
46  95  9.87463e+06
46  96  2.15494e+07
46  97  1.88875e+07
46  98  1.41341e+07
46  99  1.55613e+07
46  100  2.90011e+07
47  0  5.14551e+07
47  1  3.59538e+07
47  2  3.64008e+07
47  3  3.26039e+07
47  4  4.31734e+07
47  5  3.1343e+07
47  6  4.7682e+07
47  7  3.93941e+07
47  8  4.76181e+07
47  9  4.10372e+07
47  10  4.95831e+07
47  11  6.97989e+07
47  12  6.80563e+07
47  13  4.81361e+07
47  14  3.85465e+07
47  15  3.50205e+07
47  16  3.09047e+07
47  17  2.70238e+07
47  18  4.05029e+07
47  19  2.82456e+07
47  20  1.91151e+07
47  21  3.01573e+07
47  22  2.44029e+07
47  23  2.74195e+07
47  24  1.36832e+07
47  25  2.53095e+07
47  26  2.64463e+07
47  27  2.40185e+07
47  28  2.41477e+07
47  29  4.16788e+07
47  30  1.73658e+07
47  31  2.13974e+07
47  32  2.54603e+07
47  33  1.48367e+07
47  34  2.0889e+07
47  35  1.95399e+07
47  36  1.71406e+07
47  37  1.39439e+07
47  38  2.26562e+07
47  39  7.50676e+06
47  40  1.0992e+07
47  41  2.12829e+07
47  42  2.67463e+07
47  43  2.17681e+07
47  44  1.2475e+07
47  45  9.68041e+06
47  46  2.83954e+06
47  47  6.99346e+06
47  48  4.33113e+06
47  49  1.03787e+07
47  50  6.19864e+06
47  51  7.6331e+06
47  52  1.23685e+07
47  53  1.39137e+07
47  54  1.35703e+07
47  55  9.38252e+06
47  56  4.09783e+06
47  57  1.04877e+07
47  58  9.75001e+06
47  59  1.01751e+07
47  60  1.73993e+07
47  61  1.50425e+07
47  62  3.13517e+06
47  63  1.04801e+07
47  64  1.12169e+07
47  65  9.30298e+06
47  66  1.59176e+07
47  67  2.53193e+07
47  68  2.8274e+07
47  69  3.565e+07
47  70  5.73296e+07
47  71  5.6147e+07
47  72  5.85187e+07
