row  column  (images_28.edf Zn-K*images_28.edf Ar-K**2.3)
8  68  2.33754e+07
8  69  4.93733e+07
8  70  4.66962e+07
8  71  4.92924e+07
8  72  3.79259e+07
8  73  3.74202e+07
8  74  3.97097e+07
8  75  3.08084e+07
8  76  4.12647e+07
8  77  5.00686e+07
8  78  3.44673e+07
8  79  4.88213e+07
8  80  4.45164e+07
8  81  5.0494e+07
8  82  4.85325e+07
8  83  4.6259e+07
8  84  4.69158e+07
8  85  5.03452e+07
8  86  4.90508e+07
8  87  3.53916e+07
8  88  4.38362e+07
8  89  5.02626e+07
8  90  5.45255e+07
8  91  4.70248e+07
8  92  4.52954e+07
8  93  5.57526e+07
8  94  5.06817e+07
8  95  5.49067e+07
8  96  5.57819e+07
8  97  6.08125e+07
8  98  4.61893e+07
8  99  5.40689e+07
8  100  6.45097e+07
8  101  5.62684e+07
8  102  4.0537e+07
8  103  2.84665e+07
8  104  1.82326e+07
8  105  1.79281e+07
8  106  1.37732e+07
8  107  8.6241e+06
8  108  1.18517e+07
8  109  3.06715e+06
8  110  7.7748e+06
8  111  8.42087e+06
8  112  8.31464e+06
8  113  9.07529e+06
8  114  1.42913e+07
8  115  1.0024e+07
8  116  4.84786e+06
8  117  6.0152e+06
8  118  0
8  119  6.40405e+06
8  120  0
9  0  2.50681e+06
9  1  3.02622e+06
9  2  9.55344e+06
9  3  9.63198e+06
9  4  1.62271e+07
9  5  2.28593e+07
9  6  1.90024e+07
9  7  2.7101e+07
9  8  3.21997e+07
9  9  3.84772e+07
9  10  2.9004e+07
9  11  3.23324e+07
9  12  2.36158e+07
9  13  2.29594e+07
9  14  3.39441e+07
9  15  2.7917e+07
9  16  2.32433e+07
9  17  1.32381e+07
9  18  5.67388e+06
9  19  4.432e+06
9  20  1.10427e+07
9  21  5.81611e+06
9  22  8.0207e+06
9  23  8.93493e+06
9  24  8.41773e+06
9  25  1.23943e+07
9  26  1.94304e+07
9  27  2.46526e+07
9  28  2.77296e+07
9  29  3.35183e+07
9  30  3.40282e+07
9  31  2.79811e+07
9  32  3.72918e+07
9  33  2.69663e+07
9  34  3.29843e+07
9  35  2.75258e+07
9  36  3.42961e+07
9  37  4.00109e+07
9  38  3.43829e+07
9  39  4.13948e+07
9  40  3.5268e+07
9  41  2.96511e+07
9  42  2.81279e+07
9  43  3.68354e+07
9  44  3.85026e+07
9  45  3.00663e+07
9  46  3.13057e+07
9  47  3.47417e+07
9  48  4.17397e+07
9  49  3.17685e+07
9  50  3.75915e+07
9  51  4.8812e+07
9  52  4.5277e+07
9  53  3.85227e+07
9  54  4.58407e+07
9  55  3.66518e+07
9  56  4.00942e+07
9  57  4.58432e+07
9  58  3.66823e+07
9  59  3.48488e+07
9  60  3.15512e+07
9  61  3.83175e+07
9  62  3.78062e+07
9  63  3.30252e+07
9  64  3.82454e+07
9  65  4.05065e+07
9  66  3.52052e+07
9  67  2.91992e+07
9  68  3.69334e+07
9  69  4.31221e+07
9  70  4.12946e+07
9  71  4.05371e+07
9  72  4.01115e+07
9  73  4.52776e+07
9  74  3.70043e+07
9  75  3.3884e+07
9  76  3.4516e+07
9  77  3.85197e+07
