row  column  (images_6a.edf P-K*images_6a.edf Ar-K**2.3)
62  64  3.10377e+07
62  65  2.67408e+07
62  66  2.06454e+07
62  67  2.86316e+07
62  68  2.8881e+07
62  69  3.87671e+07
62  70  3.22816e+07
62  71  3.82268e+07
62  72  2.9995e+07
62  73  4.69023e+07
62  74  3.66281e+07
62  75  4.97351e+07
62  76  4.3893e+07
62  77  5.06475e+07
62  78  4.08686e+07
62  79  4.53955e+07
62  80  4.23019e+07
62  81  4.0814e+07
62  82  5.62061e+07
62  83  6.74505e+07
62  84  6.42718e+07
62  85  5.13697e+07
62  86  4.61862e+07
62  87  5.27044e+07
62  88  4.75661e+07
62  89  4.49306e+07
62  90  4.58038e+07
62  91  4.03052e+07
62  92  4.73538e+07
62  93  3.00186e+07
62  94  1.94959e+07
62  95  2.60309e+07
62  96  3.54968e+07
62  97  3.07298e+07
62  98  3.70095e+07
62  99  2.93198e+07
62  100  3.90353e+07
63  0  1.34525e+07
63  1  1.76553e+07
63  2  1.23346e+07
63  3  1.31281e+07
63  4  1.15749e+07
63  5  1.93378e+07
63  6  1.30017e+07
63  7  1.78399e+07
63  8  1.93292e+07
63  9  2.32321e+07
63  10  1.43059e+07
63  11  2.5844e+07
63  12  2.33429e+07
63  13  1.6186e+07
63  14  2.11725e+07
63  15  1.72813e+07
63  16  2.07074e+07
63  17  1.37508e+07
63  18  1.27651e+07
63  19  1.44102e+07
63  20  1.79836e+07
63  21  2.47887e+07
63  22  1.09867e+07
63  23  1.82244e+07
63  24  2.20876e+07
63  25  1.51503e+07
63  26  1.20598e+07
63  27  1.75491e+07
63  28  2.51878e+07
63  29  1.69173e+07
63  30  1.85705e+07
63  31  1.23724e+07
63  32  1.86266e+07
63  33  2.45529e+07
63  34  1.77135e+07
63  35  1.50071e+07
63  36  1.95709e+07
63  37  2.14719e+07
63  38  1.08891e+07
63  39  1.56089e+07
63  40  1.34987e+07
63  41  2.3603e+07
63  42  1.2885e+07
63  43  1.36725e+07
63  44  9.95964e+06
63  45  1.04275e+07
63  46  3.03823e+07
63  47  1.76053e+07
63  48  2.46364e+07
63  49  2.13546e+07
63  50  1.79091e+07
63  51  2.46405e+07
63  52  2.27456e+07
63  53  1.70426e+07
63  54  1.89024e+07
63  55  3.16746e+07
63  56  2.84842e+07
63  57  2.53209e+07
63  58  1.45956e+07
63  59  2.62228e+07
63  60  3.08109e+07
63  61  3.71947e+07
63  62  2.2942e+07
63  63  3.05777e+07
63  64  2.74212e+07
63  65  3.52238e+07
63  66  9.24545e+06
63  67  2.3353e+07
63  68  3.05585e+07
63  69  3.33255e+07
63  70  4.17297e+07
63  71  4.51986e+07
63  72  4.08944e+07
63  73  5.7654e+07
63  74  3.85601e+07
63  75  4.3355e+07
63  76  4.46761e+07
63  77  4.39711e+07
63  78  3.39294e+07
63  79  4.93481e+07
63  80  5.58364e+07
63  81  5.62388e+07
63  82  4.60441e+07
63  83  5.38687e+07
63  84  5.58897e+07
63  85  5.94583e+07
63  86  4.80051e+07
63  87  4.42362e+07
63  88  4.62269e+07
63  89  5.68341e+07
63  90  4.36028e+07
63  91  5.23404e+07
63  92  4.68565e+07
63  93  4.27702e+07
63  94  3.23437e+07
63  95  3.09543e+07
63  96  3.06932e+07
63  97  1.74083e+07
63  98  4.516e+07
63  99  3.76413e+07
63  100  4.55794e+07
64  0  1.2609e+07
64  1  1.65597e+07
64  2  1.91637e+07
64  3  417153
64  4  7.40037e+06
64  5  8.7575e+06
64  6  1.66295e+07
64  7  2.04043e+07
64  8  2.36862e+07
64  9  2.14171e+07
64  10  1.32354e+07
64  11  1.34679e+07
64  12  1.58309e+07
64  13  1.04548e+07
64  14  5.71e+06
64  15  2.33461e+07
64  16  6.20177e+06
64  17  1.30021e+07
64  18  1.87844e+07
64  19  4.87123e+06
64  20  1.78598e+07
64  21  2.00816e+07
64  22  1.39815e+07
64  23  1.49012e+07
64  24  2.13795e+07
64  25  1.60138e+07
64  26  2.55871e+07
64  27  1.98126e+07
64  28  2.04633e+07
64  29  2.11548e+07
64  30  1.37382e+07
64  31  7.01969e+06
64  32  1.58984e+07
64  33  1.76205e+07
64  34  2.04001e+07
64  35  1.38733e+07
64  36  1.72365e+07
64  37  1.66494e+07
64  38  1.85524e+07
64  39  1.55105e+07
64  40  1.68074e+07
64  41  1.15561e+07
64  42  5.38002e+06
64  43  9.97842e+06
64  44  7.79659e+06
64  45  1.59167e+07
64  46  1.47956e+07
64  47  1.94257e+07
64  48  1.33306e+07
64  49  2.25096e+07
64  50  2.59403e+07
64  51  2.16204e+07
64  52  1.98833e+07
64  53  8.13674e+06
64  54  1.86692e+07
64  55  1.49647e+07
64  56  2.4595e+07
64  57  3.46041e+07
64  58  1.55225e+07
64  59  2.4607e+07
64  60  3.22781e+07
64  61  3.85031e+07
64  62  2.45805e+07
64  63  2.72565e+07
64  64  4.41154e+07
64  65  3.65915e+07
64  66  4.00484e+07
64  67  3.05495e+07
64  68  2.37435e+07
64  69  2.59381e+07
64  70  3.87794e+07
64  71  5.07513e+07
64  72  5.63329e+07
64  73  4.44833e+07
64  74  5.39012e+07
64  75  5.83343e+07
64  76  3.69536e+07
64  77  4.3626e+07
64  78  3.64951e+07
64  79  5.0641e+07
64  80  6.5065e+07
64  81  4.89023e+07
64  82  4.11274e+07
64  83  5.48732e+07
64  84  6.12101e+07
64  85  6.30262e+07
64  86  5.59824e+07
64  87  3.83369e+07
64  88  4.09908e+07
64  89  6.37837e+07
64  90  6.19879e+07
64  91  4.4489e+07
64  92  3.71153e+07
64  93  5.46555e+07
64  94  2.86779e+07
64  95  4.0879e+07
64  96  3.43419e+07
64  97  4.14947e+07
64  98  2.97747e+07
64  99  3.99695e+07
64  100  2.42323e+07
65  0  9.55816e+06
65  1  1.32341e+07
65  2  1.1483e+07
65  3  1.6333e+07
65  4  4.79936e+06
65  5  1.63771e+06
65  6  1.74722e+07
65  7  1.70979e+07
65  8  1.30643e+07
65  9  1.71358e+07
65  10  1.664e+07
65  11  1.24593e+07
65  12  1.52653e+07
65  13  2.084e+07
65  14  1.64232e+07
65  15  1.31124e+07
65  16  1.17442e+07
65  17  1.00886e+07
65  18  1.66447e+07
65  19  1.38849e+07
65  20  1.93784e+07
65  21  1.07486e+07
65  22  1.53095e+07
65  23  1.40298e+07
65  24  1.46159e+07
65  25  1.8202e+07
65  26  1.90803e+07
65  27  1.40549e+07
65  28  2.01532e+07
65  29  2.37222e+07
65  30  1.81078e+07
65  31  1.95659e+07
65  32  2.17564e+07
65  33  2.98431e+07
65  34  2.38698e+07
65  35  1.53116e+07
65  36  2.20085e+07
65  37  2.12233e+07
65  38  1.60323e+07
65  39  6.48617e+06
65  40  1.03267e+07
65  41  1.53496e+07
65  42  1.20632e+07
65  43  8.96612e+06
65  44  1.19823e+07
65  45  1.9165e+07
65  46  2.10096e+07
65  47  2.80513e+07
65  48  3.07766e+07
65  49  2.64165e+07
65  50  2.77114e+07
65  51  1.63281e+07
65  52  1.4348e+07
65  53  1.03532e+07
65  54  2.42446e+07
65  55  1.8152e+07
65  56  1.49221e+07
65  57  2.63878e+07
65  58  2.59629e+07
65  59  2.68013e+07
65  60  2.40838e+07
65  61  3.66446e+07
65  62  2.98408e+07
65  63  3.73612e+07
65  64  4.5892e+07
65  65  3.79752e+07
65  66  2.4717e+07
65  67  2.13564e+07
65  68  2.5286e+07
65  69  3.88405e+07
65  70  3.95886e+07
65  71  3.39487e+07
65  72  3.98538e+07
65  73  4.40157e+07
65  74  4.82845e+07
65  75  3.67789e+07
65  76  5.43368e+07
65  77  3.12289e+07
65  78  3.99887e+07
65  79  3.75292e+07
65  80  5.30137e+07
65  81  3.75287e+07
65  82  6.47104e+07
65  83  5.7673e+07
65  84  6.26057e+07
65  85  4.6954e+07
65  86  6.68961e+07
65  87  5.20326e+07
65  88  5.31806e+07
65  89  5.63687e+07
65  90  5.47945e+07
65  91  5.27245e+07
65  92  4.23707e+07
65  93  4.95152e+07
65  94  3.97535e+07
65  95  1.61034e+07
65  96  3.388e+07
65  97  3.72269e+07
65  98  3.99165e+07
65  99  2.28478e+07
65  100  4.55255e+07
66  0  7.36744e+06
66  1  903188
66  2  1.03676e+07
66  3  9.8279e+06
66  4  1.76309e+07
66  5  1.31321e+07
66  6  1.28485e+07
66  7  1.73516e+07
66  8  1.0752e+07
66  9  2.11819e+07
66  10  1.5918e+07
66  11  1.87533e+07
66  12  1.49937e+07
66  13  2.10344e+07
66  14  2.51935e+07
66  15  1.95586e+07
66  16  2.27818e+07
66  17  1.26539e+07
66  18  1.59163e+07
66  19  1.26093e+07
66  20  1.61298e+07
66  21  1.61299e+07
66  22  1.51056e+07
66  23  2.94146e+07
66  24  1.25325e+07
66  25  8.31075e+06
66  26  2.38677e+07
66  27  1.73867e+07
66  28  2.26858e+07
66  29  1.58626e+07
66  30  1.55797e+07
66  31  1.80187e+07
66  32  2.11206e+07
66  33  1.95278e+07
66  34  3.19144e+07
66  35  2.30251e+07
66  36  1.98403e+07
66  37  1.88533e+07
66  38  8.61961e+06
66  39  6.51035e+06
66  40  1.23383e+07
66  41  1.93251e+07
66  42  1.41014e+07
66  43  1.97517e+07
66  44  3.88189e+06
66  45  1.58708e+07
66  46  1.22275e+07
66  47  2.16296e+07
66  48  2.52023e+07
66  49  6.43973e+06
66  50  1.87866e+07
66  51  1.81035e+07
66  52  1.3954e+07
66  53  2.14223e+07
66  54  1.93633e+07
66  55  1.57548e+07
66  56  1.93486e+07
66  57  3.33724e+07
66  58  1.69576e+07
66  59  2.4431e+07
66  60  3.37282e+07
66  61  3.67501e+07
66  62  3.86955e+07
66  63  3.48795e+07
66  64  5.11898e+07
66  65  3.82638e+07
66  66  3.9047e+07
66  67  2.74181e+07
66  68  2.79233e+07
66  69  3.60073e+07
66  70  3.38574e+07
66  71  4.46274e+07
66  72  3.85666e+07
66  73  5.94374e+07
66  74  4.89052e+07
66  75  6.67928e+07
66  76  4.86102e+07
66  77  4.5841e+07
66  78  4.95241e+07
66  79  5.72604e+07
66  80  4.37384e+07
66  81  5.50781e+07
66  82  5.01619e+07
66  83  5.20506e+07
66  84  4.61074e+07
66  85  5.29127e+07
66  86  4.96461e+07
66  87  6.92621e+07
66  88  4.79835e+07
66  89  5.33812e+07
66  90  5.01178e+07
66  91  6.11237e+07
66  92  4.52352e+07
66  93  5.01011e+07
66  94  5.05837e+07
66  95  4.00269e+07
66  96  3.9696e+07
66  97  4.25644e+07
66  98  3.79111e+07
66  99  3.46989e+07
66  100  3.79412e+07
67  0  9.06333e+06
67  1  7.25398e+06
67  2  1.0305e+07
67  3  6.85978e+06
67  4  1.13455e+07
67  5  9.44348e+06
67  6  7.53391e+06
67  7  2.0944e+07
67  8  1.21793e+07
67  9  1.36361e+07
67  10  1.90765e+07
67  11  1.60133e+07
67  12  9.13866e+06
67  13  2.05936e+07
67  14  1.46879e+07
67  15  1.70321e+07
67  16  1.3509e+07
67  17  1.4791e+07
67  18  1.43412e+07
67  19  9.22697e+06
67  20  1.5084e+07
67  21  1.15517e+07
67  22  1.67685e+07
67  23  1.46844e+07
67  24  1.22549e+07
67  25  2.05483e+07
67  26  1.93393e+07
67  27  2.06516e+07
67  28  2.62972e+07
67  29  2.50798e+07
67  30  1.13833e+07
67  31  1.07478e+07
67  32  1.96207e+07
67  33  2.26001e+07
67  34  1.58892e+07
67  35  2.01871e+07
67  36  1.6631e+07
67  37  2.11149e+07
67  38  8.93539e+06
67  39  0
67  40  1.1793e+07
67  41  1.21331e+07
67  42  1.06704e+07
67  43  1.41108e+07
67  44  1.04291e+07
67  45  6.32772e+06
67  46  1.51267e+07
67  47  1.78635e+07
67  48  2.12478e+07
67  49  1.67266e+07
67  50  2.88296e+07
67  51  1.93408e+07
67  52  3.43135e+07
67  53  1.88647e+07
67  54  2.71268e+07
67  55  1.42226e+07
67  56  1.47724e+07
67  57  2.17839e+07
67  58  2.73956e+07
67  59  2.82121e+07
67  60  4.0364e+07
67  61  3.25488e+07
67  62  5.56281e+07
67  63  3.84954e+07
67  64  2.36901e+07
67  65  2.71186e+07
67  66  3.06538e+07
67  67  4.11267e+07
67  68  1.9452e+07
67  69  2.88048e+07
67  70  4.54315e+07
67  71  3.89344e+07
67  72  3.54589e+07
67  73  4.20215e+07
67  74  3.60532e+07
67  75  5.49259e+07
67  76  3.81428e+07
67  77  4.54659e+07
67  78  5.10113e+07
67  79  4.88254e+07
67  80  5.485e+07
67  81  3.80995e+07
67  82  6.0161e+07
67  83  4.39531e+07
67  84  5.30923e+07
67  85  5.51069e+07
67  86  5.32634e+07
67  87  4.17929e+07
67  88  5.36735e+07
67  89  5.33891e+07
67  90  5.21051e+07
67  91  3.78991e+07
67  92  4.83656e+07
67  93  5.90539e+07
67  94  4.52636e+07
67  95  3.224e+07
67  96  3.6237e+07
67  97  4.22895e+07
67  98  4.72797e+07
67  99  2.52547e+07
67  100  3.9476e+07
68  0  1.36893e+07
68  1  1.02203e+07
68  2  5.67838e+06
68  3  2.78851e+06
68  4  1.25735e+07
68  5  5.59804e+06
68  6  0
68  7  1.39695e+07
68  8  1.52298e+07
68  9  2.10135e+07
68  10  1.90613e+07
68  11  7.87936e+06
68  12  1.00153e+07
68  13  1.05343e+07
68  14  2.1244e+07
68  15  1.90943e+07
68  16  1.11811e+07
68  17  8.2028e+06
68  18  1.36749e+07
68  19  9.81491e+06
68  20  8.9513e+06
68  21  2.02764e+07
68  22  1.37497e+07
68  23  1.59245e+07
68  24  1.47657e+07
68  25  1.15105e+07
68  26  5.81024e+06
68  27  1.84998e+07
68  28  1.33785e+07
68  29  1.91115e+07
68  30  1.46052e+07
68  31  1.46925e+07
68  32  1.73531e+07
68  33  1.75524e+07
68  34  2.58859e+07
68  35  4.49074e+06
68  36  1.34925e+07
68  37  1.29199e+07
68  38  4.29465e+06
68  39  1.0622e+07
68  40  9.79147e+06
68  41  0
68  42  1.46044e+07
68  43  1.48101e+07
68  44  3.35522e+06
68  45  1.65586e+07
68  46  1.69689e+07
68  47  1.67245e+07
68  48  1.56385e+07
68  49  3.29799e+07
68  50  2.14819e+07
68  51  3.38017e+07
68  52  2.02783e+07
68  53  2.38661e+07
68  54  1.17938e+07
68  55  1.71315e+07
68  56  1.45115e+07
68  57  2.04319e+07
68  58  2.08602e+07
68  59  1.9484e+07
68  60  2.85493e+07
68  61  2.42116e+07
68  62  3.03686e+07
68  63  4.45621e+07
68  64  3.21391e+07
68  65  4.8314e+07
68  66  3.53664e+07
68  67  3.05422e+07
68  68  1.88673e+07
68  69  3.55646e+07
68  70  3.65028e+07
68  71  4.20818e+07
68  72  4.8157e+07
68  73  4.65905e+07
68  74  5.98901e+07
68  75  4.58993e+07
68  76  4.84879e+07
68  77  3.86482e+07
68  78  3.16126e+07
68  79  4.60569e+07
68  80  4.85378e+07
68  81  4.31276e+07
68  82  4.52887e+07
68  83  4.47682e+07
68  84  4.87188e+07
68  85  5.42199e+07
68  86  4.4158e+07
68  87  5.95109e+07
68  88  5.0376e+07
68  89  6.07662e+07
68  90  5.98641e+07
68  91  5.43556e+07
68  92  3.79855e+07
68  93  5.14597e+07
68  94  3.78986e+07
68  95  3.18338e+07
68  96  2.17911e+07
68  97  4.05554e+07
68  98  3.03947e+07
68  99  4.03129e+07
68  100  3.58592e+07
69  0  3.66381e+06
69  1  1.069e+07
69  2  7.17354e+06
69  3  5.64592e+06
69  4  1.57891e+07
69  5  1.38866e+07
69  6  1.29429e+07
69  7  1.68338e+07
69  8  1.90884e+07
69  9  1.77191e+07
69  10  1.94579e+07
69  11  9.93128e+06
69  12  1.96516e+07
69  13  1.69093e+07
69  14  1.57728e+07
69  15  2.09788e+07
69  16  1.98395e+07
69  17  5.66119e+06
69  18  1.24577e+07
69  19  1.79305e+07
69  20  1.42521e+07
69  21  6.34081e+06
69  22  1.51233e+07
69  23  1.20728e+07
69  24  1.70685e+07
69  25  1.84555e+07
69  26  8.06797e+06
69  27  1.56884e+07
69  28  1.72081e+07
69  29  1.48093e+07
69  30  1.01827e+07
69  31  1.5507e+07
69  32  8.23135e+06
69  33  1.79365e+07
69  34  2.54536e+07
69  35  1.77259e+07
69  36  2.33906e+07
69  37  1.5074e+07
69  38  3.10518e+06
69  39  8.49831e+06
69  40  1.08261e+07
69  41  1.20978e+07
69  42  1.126e+07
69  43  1.01688e+07
69  44  5.81228e+06
69  45  6.46558e+06
69  46  1.97112e+07
69  47  1.10706e+07
69  48  2.1785e+07
69  49  1.37765e+07
69  50  1.98115e+07
69  51  2.04645e+07
69  52  2.38235e+07
69  53  1.70378e+07
69  54  1.91437e+07
69  55  1.30198e+07
69  56  7.40124e+06
69  57  3.13371e+07
69  58  3.71941e+07
69  59  2.24228e+07
69  60  2.67689e+07
69  61  3.38403e+07
69  62  3.22714e+07
69  63  4.04956e+07
69  64  4.50469e+07
69  65  3.23904e+07
69  66  2.26974e+07
69  67  2.73946e+07
69  68  3.17094e+07
69  69  2.28235e+07
69  70  3.91105e+07
69  71  4.02752e+07
69  72  4.29831e+07
69  73  3.37803e+07
69  74  3.43147e+07
69  75  4.03815e+07
69  76  5.29575e+07
69  77  3.89729e+07
69  78  4.2835e+07
69  79  5.13689e+07
69  80  5.06315e+07
69  81  4.34426e+07
69  82  4.19099e+07
69  83  5.18049e+07
69  84  5.46748e+07
69  85  5.85242e+07
69  86  4.96038e+07
69  87  4.87632e+07
69  88  5.34398e+07
69  89  7.32497e+07
69  90  5.60663e+07
69  91  5.74616e+07
69  92  4.43568e+07
69  93  5.68161e+07
69  94  5.43681e+07
69  95  3.17333e+07
69  96  4.34313e+07
69  97  2.09771e+07
69  98  3.1538e+07
69  99  4.25265e+07
69  100  4.05427e+07
70  0  2.33719e+07
70  1  0
70  2  7.88332e+06
70  3  1.13163e+07
70  4  8.88173e+06
70  5  5.83892e+06
70  6  1.28654e+07
70  7  1.01933e+07
70  8  1.79998e+07
70  9  1.44078e+07
70  10  2.13275e+07
70  11  1.38371e+07
70  12  1.31465e+07
70  13  8.05375e+06
70  14  2.00196e+07
70  15  1.05032e+07
70  16  1.87094e+07
70  17  1.3039e+07
70  18  3.91024e+06
70  19  6.53912e+06
70  20  1.05727e+07
70  21  7.25611e+06
70  22  2.04517e+07
70  23  1.68493e+07
70  24  1.72483e+07
70  25  1.51716e+07
70  26  5.62644e+06
70  27  1.55096e+07
70  28  2.0832e+07
70  29  8.13062e+06
70  30  1.85825e+07
70  31  1.19541e+07
70  32  2.1707e+07
70  33  2.2538e+07
70  34  3.64517e+06
70  35  2.47566e+07
70  36  1.59202e+07
70  37  1.16003e+07
70  38  2.42737e+06
70  39  1.16327e+07
70  40  8.94577e+06
70  41  1.66422e+07
70  42  1.41624e+07
70  43  1.28468e+07
70  44  3.90852e+06
70  45  2.19637e+06
70  46  1.34106e+07
70  47  1.72274e+07
70  48  1.86821e+07
70  49  2.32671e+07
70  50  1.79205e+07
70  51  2.24413e+07
70  52  2.37848e+07
70  53  2.65824e+07
70  54  1.68169e+07
70  55  1.94146e+07
70  56  2.01425e+07
70  57  5.78934e+06
70  58  2.28367e+07
70  59  2.07678e+07
70  60  2.829e+07
70  61  3.45748e+07
70  62  2.47506e+07
70  63  2.82927e+07
70  64  4.20821e+07
70  65  2.98385e+07
70  66  3.18727e+07
70  67  2.82866e+07
70  68  2.58695e+07
70  69  1.99289e+07
70  70  2.66188e+07
70  71  3.68365e+07
70  72  2.89539e+07
70  73  4.67485e+07
70  74  4.51618e+07
70  75  3.59723e+07
70  76  4.67699e+07
70  77  4.97413e+07
70  78  3.55212e+07
70  79  3.78804e+07
70  80  5.38811e+07
70  81  4.21505e+07
70  82  2.00366e+07
70  83  5.10727e+07
70  84  5.20885e+07
70  85  5.91983e+07
70  86  5.46877e+07
70  87  4.63631e+07
70  88  5.69322e+07
70  89  5.89016e+07
70  90  5.72328e+07
70  91  4.30534e+07
70  92  4.8006e+07
70  93  5.32396e+07
70  94  5.35114e+07
70  95  4.29957e+07
70  96  3.60615e+07
70  97  5.33385e+07
70  98  3.59188e+07
70  99  3.53475e+07
70  100  3.86898e+07
71  0  9.86493e+06
71  1  6.32401e+06
71  2  9.25629e+06
71  3  2.72088e+06
71  4  8.69698e+06
71  5  3.78585e+06
71  6  0
71  7  1.35139e+07
71  8  1.4096e+07
71  9  6.74405e+06
71  10  1.98616e+07
71  11  1.28674e+07
71  12  1.87818e+07
71  13  1.84922e+07
71  14  2.165e+07
71  15  2.98273e+07
71  16  7.17506e+06
71  17  7.65179e+06
71  18  1.68466e+07
71  19  1.74643e+07
71  20  1.58669e+07
71  21  1.82894e+07
71  22  1.86267e+07
71  23  4.86381e+06
71  24  1.91104e+07
71  25  1.85714e+07
71  26  1.40034e+07
71  27  2.31355e+07
71  28  2.19489e+07
71  29  1.6361e+07
71  30  1.05444e+07
71  31  1.02296e+07
71  32  1.32452e+07
71  33  1.10958e+07
71  34  2.42269e+07
71  35  2.72594e+07
71  36  1.41379e+07
71  37  1.40509e+07
71  38  1.68268e+07
71  39  0
71  40  1.23938e+07
71  41  0
71  42  1.0973e+07
71  43  3.75268e+06
71  44  7.38024e+06
71  45  1.55473e+07
71  46  1.38313e+07
71  47  1.03649e+07
71  48  2.44237e+07
71  49  2.98575e+07
71  50  2.12481e+07
71  51  1.82668e+07
71  52  9.99879e+06
71  53  1.28133e+07
71  54  7.19188e+06
71  55  2.11452e+07
71  56  2.06244e+07
71  57  2.14668e+07
71  58  2.11066e+07
71  59  3.07187e+07
71  60  3.24307e+07
71  61  3.02591e+07
71  62  3.76532e+07
71  63  3.88156e+07
71  64  4.51337e+07
71  65  2.87155e+07
71  66  3.51774e+07
71  67  2.72805e+07
71  68  2.55425e+07
71  69  1.6833e+07
71  70  3.0808e+07
71  71  4.36554e+07
71  72  4.57417e+07
71  73  4.85159e+07
71  74  4.48932e+07
71  75  4.85656e+07
71  76  4.66836e+07
71  77  5.2525e+07
71  78  5.28287e+07
71  79  4.6789e+07
71  80  6.58869e+07
71  81  3.93415e+07
71  82  3.76007e+07
71  83  4.68996e+07
71  84  5.4391e+07
71  85  5.50209e+07
71  86  4.41438e+07
71  87  4.62355e+07
71  88  4.30004e+07
71  89  4.77441e+07
71  90  4.71007e+07
71  91  5.84561e+07
71  92  4.38264e+07
71  93  5.45372e+07
71  94  4.03059e+07
71  95  4.01404e+07
71  96  3.22873e+07
71  97  4.99703e+07
71  98  4.43194e+07
71  99  4.1446e+07
71  100  4.36737e+07
72  0  9.00434e+06
72  1  3.77725e+06
72  2  1.32201e+06
72  3  8.05938e+06
72  4  8.41334e+06
72  5  8.31391e+06
72  6  4.19564e+06
72  7  4.9962e+06
72  8  1.69657e+07
72  9  1.15985e+07
72  10  2.01318e+07
72  11  2.38533e+07
72  12  1.06172e+07
72  13  8.78749e+06
72  14  2.0368e+07
72  15  1.80291e+07
72  16  1.49685e+07
72  17  3.34771e+07
72  18  1.56799e+07
72  19  1.77065e+07
72  20  1.12944e+07
72  21  1.54041e+07
72  22  1.53366e+07
72  23  1.28446e+07
72  24  1.84283e+07
72  25  9.09045e+06
72  26  1.13643e+07
72  27  444208
72  28  9.13534e+06
72  29  8.89896e+06
72  30  1.98652e+07
72  31  3.20829e+06
72  32  1.46356e+07
72  33  1.11622e+07
72  34  1.2983e+07
72  35  1.23744e+07
72  36  2.34658e+07
72  37  1.42092e+07
72  38  2.36312e+06
72  39  1.63191e+07
72  40  9.34145e+06
72  41  1.45442e+07
72  42  1.08403e+07
72  43  1.30687e+07
72  44  1.17836e+07
72  45  1.16657e+07
72  46  6.0296e+06
72  47  1.57889e+07
72  48  1.63926e+07
72  49  2.35389e+07
72  50  2.49179e+07
72  51  2.87798e+07
72  52  1.76433e+07
72  53  1.68942e+07
72  54  4.06939e+06
72  55  7.02367e+06
72  56  2.2402e+07
72  57  1.43554e+07
72  58  2.01235e+07
72  59  2.25569e+07
72  60  3.05096e+07
72  61  3.13598e+07
72  62  3.42138e+07
72  63  3.78292e+07
72  64  3.82129e+07
72  65  4.36024e+07
72  66  4.26097e+07
72  67  2.24952e+07
72  68  2.16611e+07
72  69  1.01383e+07
72  70  2.33917e+07
72  71  3.50506e+07
72  72  3.83267e+07
72  73  3.80467e+07
72  74  3.72959e+07
72  75  3.88479e+07
72  76  5.23686e+07
72  77  4.93498e+07
72  78  4.968e+07
72  79  4.53862e+07
72  80  3.59285e+07
72  81  4.15464e+07
72  82  3.67226e+07
72  83  4.17864e+07
72  84  5.5998e+07
72  85  5.39696e+07
72  86  4.63468e+07
72  87  3.42638e+07
72  88  4.31309e+07
72  89  5.84014e+07
72  90  6.26835e+07
72  91  6.59243e+07
72  92  4.74392e+07
72  93  5.22021e+07
72  94  4.55266e+07
72  95  4.57532e+07
72  96  3.84287e+07
72  97  3.62318e+07
72  98  3.20108e+07
72  99  3.62171e+07
72  100  4.23291e+07
73  0  0
73  1  2.96245e+06
73  2  8.97556e+06
73  3  6.32769e+06
73  4  8.71631e+06
73  5  8.16199e+06
73  6  5.78486e+06
73  7  3.27951e+06
73  8  1.21316e+07
73  9  2.07978e+07
73  10  1.27507e+07
73  11  1.66536e+07
73  12  1.25358e+07
73  13  1.8168e+07
73  14  1.88609e+07
73  15  1.1458e+07
73  16  2.09497e+07
73  17  6.36334e+06
73  18  2.6257e+07
73  19  9.21754e+06
73  20  1.21043e+07
73  21  1.16544e+07
73  22  1.98989e+07
73  23  2.06619e+07
73  24  2.09332e+07
73  25  1.95241e+07
73  26  1.6649e+07
73  27  1.436e+07
73  28  1.62985e+07
73  29  1.24407e+07
73  30  1.65599e+07
73  31  1.38907e+07
73  32  1.34083e+07
73  33  8.57719e+06
73  34  1.3825e+07
73  35  2.26374e+07
73  36  2.5672e+07
73  37  1.04065e+07
73  38  1.66286e+07
73  39  1.16308e+07
73  40  7.76035e+06
73  41  9.83258e+06
73  42  5.98403e+06
73  43  6.58784e+06
73  44  5.99542e+06
73  45  6.83493e+06
73  46  6.37053e+06
73  47  1.41253e+07
73  48  1.2897e+07
73  49  2.77071e+07
73  50  8.11592e+06
73  51  1.56497e+07
73  52  3.17073e+07
73  53  2.91146e+07
73  54  1.86806e+07
73  55  1.4223e+07
73  56  1.41275e+07
73  57  1.68256e+07
73  58  2.29066e+07
73  59  2.46464e+07
73  60  3.2655e+07
73  61  5.3133e+07
73  62  2.54384e+07
73  63  3.75308e+07
73  64  3.03943e+07
73  65  4.91011e+07
73  66  2.60852e+07
