row  column  (images_6a.edf Fe-K*images_6a.edf Ar-K**2.3)
11  53  1.38284e+08
11  54  1.25897e+08
11  55  1.0882e+08
11  56  9.48377e+07
11  57  9.90982e+07
11  58  1.24136e+08
11  59  1.55636e+08
11  60  1.41059e+08
11  61  1.31772e+08
11  62  1.31871e+08
11  63  1.69543e+08
11  64  1.41832e+08
11  65  1.75711e+08
11  66  1.66582e+08
11  67  1.18059e+08
11  68  1.28723e+08
11  69  1.46658e+08
11  70  1.20875e+08
11  71  1.25338e+08
11  72  9.54244e+07
11  73  1.61301e+08
11  74  1.73679e+08
11  75  3.03413e+07
11  76  6.42868e+07
11  77  5.07368e+07
11  78  3.97054e+07
11  79  5.24768e+07
11  80  4.9669e+07
11  81  3.16509e+07
11  82  4.66547e+07
11  83  3.68787e+07
11  84  2.65457e+07
11  85  3.46527e+07
11  86  2.13729e+07
11  87  1.72473e+07
11  88  3.0214e+07
11  89  3.60852e+07
11  90  1.34578e+07
11  91  758019
11  92  3.26439e+07
11  93  4.36142e+07
11  94  2.86066e+07
11  95  2.34414e+07
11  96  2.6543e+07
11  97  5.64874e+07
11  98  3.18603e+07
11  99  3.70349e+07
11  100  3.26346e+07
12  0  1.18134e+08
12  1  8.45477e+07
12  2  8.84118e+07
12  3  8.62618e+07
12  4  8.32859e+07
12  5  7.78747e+07
12  6  8.69047e+07
12  7  1.01052e+08
12  8  9.35872e+07
12  9  1.08107e+08
12  10  1.04548e+08
12  11  1.07273e+08
12  12  1.02356e+08
12  13  8.93252e+07
12  14  1.0147e+08
12  15  8.88807e+07
12  16  7.25984e+07
12  17  6.82056e+07
12  18  6.11114e+07
12  19  8.35908e+07
12  20  4.94689e+07
12  21  9.78305e+07
12  22  1.11222e+08
12  23  9.5551e+07
12  24  8.50164e+07
12  25  8.7782e+07
12  26  1.01567e+08
12  27  8.06133e+07
12  28  9.94744e+07
12  29  1.0465e+08
12  30  8.44556e+07
12  31  1.0256e+08
12  32  1.11714e+08
12  33  1.02463e+08
12  34  1.00328e+08
12  35  1.12637e+08
12  36  1.33152e+08
12  37  1.38257e+08
12  38  1.76544e+08
12  39  1.42242e+08
12  40  8.76728e+07
12  41  8.12662e+07
12  42  5.78118e+07
12  43  3.85573e+07
12  44  4.08279e+07
12  45  7.60519e+07
12  46  1.04098e+08
12  47  1.62537e+08
12  48  1.1718e+08
12  49  1.19191e+08
12  50  1.26122e+08
12  51  9.72922e+07
12  52  9.14359e+07
12  53  1.3565e+08
12  54  1.17334e+08
12  55  9.15611e+07
12  56  8.64291e+07
12  57  1.07746e+08
12  58  1.18369e+08
12  59  1.22734e+08
12  60  1.4719e+08
12  61  1.32368e+08
12  62  1.46142e+08
12  63  1.83145e+08
12  64  1.54702e+08
12  65  1.78418e+08
12  66  1.89046e+08
12  67  1.31773e+08
12  68  1.37072e+08
12  69  1.64004e+08
12  70  1.30407e+08
12  71  1.39203e+08
12  72  1.09982e+08
12  73  1.59678e+08
12  74  1.64631e+08
12  75  8.84597e+07
12  76  4.36539e+07
12  77  5.06253e+07
12  78  4.54647e+07
12  79  5.36897e+07
12  80  4.55247e+07
12  81  4.99504e+07
12  82  3.68841e+07
12  83  4.91533e+07
12  84  3.56169e+07
12  85  2.38537e+07
12  86  2.31797e+07
12  87  2.91635e+07
12  88  2.76051e+07
12  89  2.70725e+07
12  90  1.16062e+07
12  91  90466.6
12  92  0
12  93  1.55961e+07
12  94  2.33765e+07
12  95  3.46813e+07
12  96  2.94407e+07
12  97  2.30801e+07
12  98  3.43944e+07
12  99  1.84712e+06
12  100  3.30607e+07
13  0  1.10338e+08
13  1  1.1032e+08
13  2  8.7103e+07
13  3  6.43855e+07
13  4  9.42557e+07
13  5  9.43749e+07
13  6  1.01594e+08
13  7  7.55348e+07
13  8  9.73664e+07
13  9  1.31557e+08
13  10  1.05262e+08
13  11  1.07402e+08
13  12  1.20704e+08
13  13  8.7619e+07
13  14  9.48031e+07
13  15  8.13079e+07
13  16  7.56984e+07
13  17  8.03283e+07
13  18  7.20004e+07
13  19  7.51662e+07
13  20  7.12492e+07
13  21  1.14647e+08
13  22  1.3516e+08
13  23  9.30494e+07
13  24  9.44407e+07
13  25  6.00728e+07
13  26  9.76535e+07
13  27  9.47458e+07
13  28  7.93603e+07
13  29  9.11781e+07
13  30  8.72404e+07
13  31  1.20321e+08
13  32  1.1659e+08
13  33  1.11408e+08
13  34  9.85436e+07
13  35  1.3019e+08
13  36  1.31322e+08
13  37  1.3789e+08
13  38  1.60253e+08
13  39  1.68956e+08
13  40  1.03306e+08
13  41  6.36828e+07
13  42  5.04963e+07
13  43  5.57621e+07
13  44  5.86712e+07
13  45  6.43501e+07
13  46  1.24298e+08
13  47  1.58136e+08
13  48  1.2029e+08
13  49  1.23841e+08
13  50  1.41188e+08
13  51  9.70891e+07
13  52  1.13893e+08
13  53  1.34569e+08
13  54  8.84486e+07
13  55  1.00099e+08
13  56  1.14264e+08
13  57  9.58724e+07
13  58  1.31136e+08
13  59  1.28033e+08
13  60  1.25011e+08
13  61  1.35639e+08
13  62  1.55603e+08
13  63  1.54269e+08
13  64  1.48908e+08
13  65  1.84007e+08
13  66  1.88491e+08
13  67  1.70817e+08
13  68  1.50598e+08
13  69  1.73391e+08
13  70  1.50316e+08
13  71  1.57068e+08
13  72  1.11148e+08
13  73  1.58013e+08
13  74  2.07019e+08
13  75  1.10545e+08
13  76  7.21069e+07
13  77  5.66859e+07
13  78  6.66451e+07
13  79  5.95524e+07
13  80  4.64474e+07
13  81  5.24837e+07
13  82  4.62869e+07
13  83  4.51165e+07
13  84  0
13  85  4.00564e+07
13  86  0
13  87  1.64528e+07
13  88  2.66969e+07
13  89  3.29447e+07
13  90  2.36336e+07
13  91  2.16382e+07
13  92  2.49477e+07
13  93  2.09002e+07
13  94  2.37735e+07
13  95  2.88701e+07
13  96  3.50374e+07
13  97  5.51018e+07
13  98  4.20598e+07
13  99  3.36066e+07
13  100  1.64355e+07
14  0  1.0181e+08
14  1  8.03206e+07
14  2  8.7591e+07
14  3  9.42113e+07
14  4  7.83981e+07
14  5  9.16899e+07
14  6  9.6412e+07
14  7  8.43412e+07
14  8  1.00374e+08
14  9  1.08248e+08
14  10  1.17013e+08
14  11  1.06801e+08
14  12  9.31012e+07
14  13  9.5503e+07
14  14  8.34927e+07
14  15  8.96359e+07
14  16  7.31447e+07
14  17  7.16446e+07
14  18  9.25885e+07
14  19  8.55523e+07
14  20  8.30525e+07
14  21  1.14797e+08
14  22  1.10565e+08
14  23  4.06869e+07
14  24  9.63012e+07
14  25  8.05564e+07
14  26  1.03035e+08
14  27  9.77149e+07
14  28  9.9952e+07
14  29  1.05093e+08
14  30  1.05219e+08
14  31  1.11062e+08
14  32  0
14  33  1.12093e+08
14  34  1.02945e+08
14  35  1.2066e+08
14  36  1.07056e+08
14  37  1.11083e+08
14  38  1.4024e+08
14  39  1.43069e+08
14  40  7.94045e+07
14  41  5.25275e+07
14  42  5.80623e+07
14  43  6.06588e+07
14  44  7.29239e+07
14  45  6.75871e+07
14  46  1.084e+08
14  47  2.16473e+08
14  48  1.28755e+08
14  49  1.12423e+08
14  50  1.17223e+08
14  51  8.97927e+07
14  52  1.11344e+08
14  53  1.41281e+08
14  54  1.05864e+08
14  55  1.07835e+08
14  56  1.10836e+08
14  57  1.23894e+08
14  58  1.74312e+08
14  59  1.46918e+08
14  60  1.22664e+08
14  61  1.08962e+08
14  62  1.35538e+08
14  63  1.18e+08
14  64  1.2801e+08
14  65  1.75908e+08
14  66  1.67818e+08
14  67  1.56112e+08
14  68  1.49857e+08
14  69  1.91334e+08
14  70  1.66275e+08
14  71  1.68628e+08
14  72  1.25094e+08
14  73  2.37793e+08
14  74  1.75899e+08
14  75  1.28825e+08
14  76  7.54813e+07
14  77  8.45406e+07
14  78  5.61066e+07
14  79  7.19395e+07
14  80  4.18197e+07
14  81  4.25061e+07
14  82  5.21453e+07
14  83  2.58992e+07
14  84  1.84471e+07
14  85  1.45511e+07
14  86  3.13998e+07
14  87  1.88739e+07
14  88  5.83154e+06
14  89  1.95878e+07
14  90  1.93315e+07
14  91  2.6047e+07
14  92  1.19519e+07
14  93  2.78789e+07
14  94  7.01231e+06
14  95  3.29317e+07
14  96  2.64763e+07
14  97  1.31058e+07
14  98  5.62565e+07
14  99  5.30879e+07
14  100  1.18783e+07
15  0  1.06172e+08
15  1  9.42585e+07
15  2  8.91679e+07
15  3  8.39428e+07
15  4  6.01254e+07
15  5  7.66849e+07
15  6  1.03817e+08
15  7  9.18847e+07
15  8  9.27251e+07
15  9  1.02953e+08
15  10  1.05372e+08
15  11  1.13068e+08
15  12  9.36136e+07
15  13  4.41859e+07
15  14  7.37418e+07
15  15  7.23966e+07
15  16  2.3211e+07
15  17  8.00501e+07
15  18  7.96423e+07
15  19  8.21646e+07
15  20  8.0936e+07
15  21  1.15136e+08
15  22  9.56844e+07
15  23  9.0176e+07
15  24  7.68786e+07
15  25  8.67466e+07
15  26  1.04213e+08
15  27  6.67319e+07
15  28  9.21557e+07
15  29  9.13317e+07
15  30  1.06777e+08
15  31  1.10215e+08
15  32  9.81484e+07
15  33  1.03264e+08
15  34  9.69459e+07
15  35  1.12138e+08
15  36  1.37142e+08
15  37  1.04577e+08
15  38  1.26003e+08
15  39  1.32462e+08
15  40  9.91629e+07
15  41  8.42653e+07
15  42  7.55607e+07
15  43  4.60076e+07
15  44  5.4464e+07
15  45  6.4995e+07
15  46  1.17793e+08
15  47  1.39868e+08
15  48  1.0281e+08
15  49  1.19787e+08
15  50  1.18779e+08
15  51  9.42926e+07
15  52  9.6489e+07
15  53  1.21365e+08
15  54  1.04961e+08
15  55  1.03496e+08
15  56  1.00119e+08
15  57  9.29804e+07
15  58  1.26883e+08
15  59  1.27892e+08
15  60  1.21941e+08
15  61  1.09915e+08
15  62  1.28259e+08
15  63  1.18745e+08
15  64  1.07844e+08
15  65  1.72375e+08
15  66  1.3755e+08
15  67  1.66656e+08
15  68  1.7433e+08
15  69  2.09567e+08
15  70  1.6435e+08
15  71  1.93302e+08
15  72  1.47581e+08
15  73  1.62732e+08
15  74  1.97327e+08
15  75  1.27666e+08
15  76  8.69911e+07
15  77  7.29824e+07
15  78  7.20772e+07
15  79  5.14467e+07
15  80  5.87052e+07
15  81  4.80941e+07
15  82  2.75258e+07
15  83  4.94785e+07
15  84  2.22585e+07
15  85  5.96749e+06
15  86  2.17413e+07
15  87  1.82327e+07
15  88  1.967e+07
15  89  2.04094e+07
15  90  1.54117e+07
15  91  1.77563e+07
15  92  1.99441e+07
15  93  2.18414e+07
15  94  1.78345e+07
15  95  4.96625e+07
15  96  4.59305e+07
15  97  2.67541e+07
15  98  6.62126e+07
15  99  5.38537e+07
15  100  2.36024e+07
16  0  1.12747e+08
16  1  9.4073e+07
16  2  7.58621e+07
16  3  7.41665e+07
16  4  5.95769e+07
16  5  8.6711e+07
16  6  9.66923e+07
16  7  9.77488e+07
16  8  9.71053e+07
16  9  1.09769e+08
16  10  1.22176e+08
16  11  1.15931e+08
16  12  9.51343e+07
16  13  8.7831e+07
16  14  8.6773e+07
16  15  7.18778e+07
16  16  6.93176e+07
16  17  7.3338e+07
16  18  7.03097e+07
16  19  6.25943e+07
16  20  7.40079e+07
16  21  9.14075e+07
16  22  8.79179e+07
16  23  8.6475e+07
16  24  8.08052e+07
16  25  9.17274e+07
16  26  7.13416e+07
16  27  9.80724e+07
16  28  9.96664e+07
16  29  1.0163e+08
16  30  9.26386e+07
16  31  7.25332e+07
16  32  9.40459e+07
16  33  8.62586e+07
16  34  7.87479e+07
16  35  1.09025e+08
16  36  9.69281e+07
16  37  8.80027e+07
16  38  1.43753e+08
16  39  1.21352e+08
16  40  8.22876e+07
16  41  7.40696e+07
16  42  5.08704e+07
16  43  6.22729e+07
16  44  5.79716e+07
16  45  6.73857e+07
16  46  1.18305e+08
16  47  1.28182e+08
16  48  1.18974e+08
16  49  1.26994e+08
16  50  9.77499e+07
16  51  7.69506e+07
16  52  0
16  53  1.14474e+08
16  54  1.00781e+08
16  55  1.00041e+08
16  56  9.67882e+07
16  57  1.14834e+08
16  58  1.3744e+08
16  59  1.21354e+08
16  60  1.12415e+08
16  61  1.0237e+08
16  62  1.11655e+08
16  63  1.00267e+08
16  64  1.31615e+08
16  65  1.3454e+08
16  66  1.6474e+08
16  67  1.66316e+08
16  68  1.77534e+08
16  69  2.07124e+08
16  70  1.9697e+08
16  71  2.17464e+08
16  72  1.2989e+08
16  73  1.6238e+08
16  74  1.7779e+08
16  75  1.08288e+08
16  76  7.49488e+07
16  77  6.4173e+07
16  78  5.15923e+07
16  79  7.17438e+07
16  80  6.85456e+07
16  81  5.2032e+07
16  82  5.85748e+07
16  83  5.25548e+07
16  84  3.56398e+07
16  85  3.29353e+07
16  86  4.45577e+07
16  87  4.72901e+07
16  88  2.02299e+07
16  89  1.98962e+07
16  90  1.49577e+07
16  91  1.0677e+07
16  92  3.33799e+07
16  93  2.78818e+07
16  94  3.20458e+07
16  95  3.2889e+07
16  96  4.37833e+07
16  97  5.01771e+07
16  98  6.58345e+07
16  99  6.13353e+07
16  100  3.26654e+07
17  0  1.00277e+08
17  1  7.04983e+07
17  2  7.33335e+07
17  3  8.21266e+07
17  4  6.66069e+07
17  5  8.87033e+07
17  6  9.17799e+07
17  7  1.02046e+08
17  8  1.06631e+08
17  9  1.03978e+08
17  10  1.10705e+08
17  11  9.76241e+07
17  12  1.02084e+08
17  13  8.94548e+07
17  14  9.61631e+07
17  15  8.24645e+07
17  16  6.78967e+07
17  17  8.78636e+07
17  18  7.08616e+07
17  19  7.39784e+07
17  20  8.26483e+07
17  21  9.97359e+07
17  22  1.03935e+08
17  23  9.8007e+07
17  24  7.92846e+07
17  25  2.83737e+07
17  26  7.71139e+07
17  27  1.01615e+08
17  28  9.63649e+07
17  29  1.13268e+08
17  30  1.03599e+08
17  31  1.23616e+08
17  32  9.22648e+07
17  33  8.27146e+07
17  34  8.15469e+07
17  35  8.65121e+07
17  36  1.03208e+08
17  37  1.04045e+08
17  38  1.34847e+08
17  39  1.29586e+08
17  40  7.74084e+07
17  41  5.1919e+07
17  42  6.41596e+07
17  43  6.52018e+07
17  44  5.87158e+07
17  45  8.89021e+07
17  46  1.34176e+08
17  47  1.36577e+08
17  48  1.13586e+08
17  49  1.14442e+08
17  50  9.46679e+07
17  51  7.89622e+07
17  52  9.64878e+07
17  53  1.07969e+08
17  54  9.82653e+07
17  55  8.27823e+07
17  56  1.0122e+08
17  57  1.25176e+08
17  58  1.21237e+08
17  59  1.11495e+08
17  60  1.12823e+08
17  61  1.00937e+08
17  62  1.0274e+08
17  63  1.10709e+08
17  64  1.22312e+08
17  65  1.38216e+08
17  66  1.64676e+08
17  67  1.78182e+08
17  68  1.78184e+08
17  69  1.79191e+08
17  70  1.99521e+08
17  71  2.41041e+08
17  72  1.60593e+08
17  73  1.76336e+08
17  74  2.01941e+08
17  75  1.16728e+08
17  76  8.3573e+07
17  77  7.99371e+07
17  78  5.4179e+07
17  79  7.32273e+07
17  80  7.43973e+07
17  81  6.5252e+07
17  82  6.26243e+07
17  83  4.48581e+07
17  84  2.95056e+07
17  85  4.2188e+06
17  86  0
17  87  3.27931e+07
17  88  1.92845e+07
17  89  2.33084e+07
17  90  1.36441e+07
17  91  3.48033e+07
17  92  3.05269e+07
17  93  2.80498e+07
17  94  2.14452e+07
17  95  4.29091e+07
17  96  5.55332e+07
17  97  4.94558e+07
17  98  8.11975e+07
17  99  5.25082e+07
17  100  2.27745e+07
18  0  1.01652e+08
18  1  7.18587e+07
18  2  8.10565e+07
18  3  6.56521e+07
18  4  7.36447e+07
18  5  7.39432e+07
18  6  8.82623e+07
18  7  9.41678e+07
18  8  1.04985e+08
18  9  9.08311e+07
18  10  9.99564e+07
18  11  1.00872e+08
18  12  8.36693e+07
18  13  7.86754e+07
18  14  8.23184e+07
18  15  7.32646e+07
18  16  8.82264e+07
18  17  8.64422e+07
18  18  7.65399e+07
18  19  8.62226e+07
18  20  9.27512e+07
18  21  8.96773e+07
18  22  8.27991e+07
18  23  1.07236e+08
18  24  8.58618e+07
18  25  6.30359e+07
18  26  8.13634e+07
18  27  8.92998e+07
18  28  8.71234e+07
18  29  1.00386e+08
18  30  1.01428e+08
18  31  1.04401e+08
18  32  8.70478e+07
18  33  8.25368e+07
18  34  8.29758e+07
18  35  1.00701e+08
18  36  1.14083e+08
18  37  9.91154e+07
18  38  1.15442e+08
18  39  1.23719e+08
18  40  8.58387e+07
18  41  6.66904e+07
18  42  6.49839e+07
18  43  5.67297e+07
18  44  6.3251e+07
18  45  7.91265e+07
18  46  1.04555e+08
18  47  1.39106e+08
18  48  1.04644e+08
18  49  8.92215e+07
18  50  1.31391e+08
18  51  8.32597e+07
18  52  7.07921e+07
18  53  1.07429e+08
18  54  8.36909e+07
18  55  8.6822e+07
18  56  9.16152e+07
18  57  1.04346e+08
18  58  1.16584e+08
18  59  1.37712e+08
18  60  1.13996e+08
18  61  1.17587e+08
18  62  1.06621e+08
18  63  1.26992e+08
18  64  1.20388e+08
18  65  1.3846e+08
18  66  1.63774e+08
18  67  1.74779e+08
18  68  1.91921e+08
18  69  2.18884e+08
18  70  1.85052e+08
18  71  2.01146e+08
18  72  1.52455e+08
18  73  1.46096e+08
18  74  1.85488e+08
18  75  1.39422e+08
18  76  9.02466e+07
18  77  8.01849e+07
18  78  6.32268e+07
18  79  7.0362e+07
18  80  7.33234e+07
18  81  6.38847e+07
18  82  4.69977e+07
18  83  5.03419e+07
18  84  2.9498e+07
18  85  2.23577e+07
18  86  2.93655e+07
18  87  6.65756e+06
18  88  3.19962e+07
18  89  4.39634e+07
18  90  2.64439e+07
18  91  3.31292e+07
18  92  4.05989e+07
18  93  2.41975e+07
18  94  5.39343e+07
18  95  4.70858e+07
18  96  4.3831e+07
18  97  3.61802e+07
18  98  9.33033e+07
18  99  6.23842e+07
18  100  2.24834e+07
19  0  1.08773e+08
19  1  9.82029e+07
19  2  5.75299e+07
19  3  5.98988e+07
19  4  7.15171e+07
19  5  7.89899e+07
19  6  9.38482e+07
19  7  9.22616e+07
19  8  8.93896e+07
19  9  1.14768e+08
19  10  1.23226e+08
19  11  1.06112e+08
19  12  9.34364e+07
19  13  6.76358e+07
19  14  8.44659e+07
19  15  7.53923e+07
19  16  7.44531e+07
19  17  7.95329e+07
19  18  7.6513e+07
19  19  6.671e+07
19  20  9.84651e+07
19  21  8.83367e+07
19  22  9.09776e+07
19  23  9.76491e+07
19  24  7.99187e+07
19  25  7.51811e+07
19  26  6.81054e+07
19  27  9.44308e+07
19  28  7.17081e+07
19  29  1.03337e+08
19  30  1.02255e+08
19  31  1.2386e+08
19  32  9.81057e+07
19  33  7.64934e+07
19  34  8.39358e+07
19  35  1.01994e+08
19  36  9.55268e+07
19  37  8.18048e+07
19  38  1.20408e+08
19  39  5.85784e+07
19  40  9.61106e+07
19  41  7.51133e+07
19  42  6.21966e+07
19  43  5.08901e+07
19  44  6.88196e+07
19  45  7.97946e+07
19  46  1.28968e+08
19  47  1.37869e+08
19  48  1.09486e+08
19  49  1.15795e+08
19  50  1.05365e+08
19  51  6.92416e+07
19  52  8.95774e+07
19  53  1.14623e+08
19  54  9.88184e+07
19  55  8.85856e+07
19  56  9.20332e+07
19  57  9.5039e+07
19  58  1.16961e+08
19  59  1.14108e+08
19  60  1.27007e+08
19  61  9.35629e+07
19  62  9.49415e+07
19  63  1.0676e+08
19  64  1.05744e+08
19  65  1.27728e+08
19  66  1.09084e+08
19  67  1.69838e+08
19  68  1.92196e+08
19  69  2.07082e+08
19  70  1.81105e+08
19  71  1.92021e+08
19  72  1.48007e+08
19  73  1.99826e+08
19  74  1.77878e+08
19  75  1.21828e+08
19  76  1.05545e+08
19  77  8.89497e+07
19  78  7.77552e+07
19  79  8.49271e+07
19  80  7.51519e+07
19  81  6.54222e+07
19  82  3.6575e+07
19  83  4.90206e+07
19  84  0
19  85  1.40691e+07
19  86  2.15161e+07
19  87  2.49621e+07
19  88  3.31778e+07
19  89  3.03438e+07
19  90  1.83431e+07
19  91  0
19  92  2.451e+07
19  93  4.12497e+07
19  94  3.94254e+07
19  95  6.49417e+07
19  96  4.78158e+07
19  97  3.84957e+07
19  98  7.89653e+07
19  99  4.52505e+07
19  100  3.52859e+07
20  0  1.10068e+08
20  1  7.77238e+07
20  2  7.02699e+07
20  3  8.07326e+07
20  4  6.53992e+07
20  5  7.87133e+07
20  6  7.56109e+07
20  7  9.7516e+07
20  8  9.78343e+07
20  9  9.34444e+07
20  10  1.12997e+08
20  11  1.19887e+08
20  12  1.00185e+08
20  13  6.65127e+07
20  14  6.717e+07
20  15  6.8617e+07
20  16  7.20614e+07
20  17  6.08208e+07
20  18  3.37707e+07
20  19  8.5328e+07
20  20  9.4777e+07
20  21  9.29465e+07
20  22  9.70603e+07
20  23  9.64116e+07
20  24  9.36874e+07
20  25  4.79441e+07
20  26  3.58175e+07
20  27  8.57401e+07
20  28  8.81308e+07
20  29  8.64129e+07
20  30  1.16989e+08
20  31  1.15253e+08
20  32  8.55291e+07
20  33  8.14056e+07
20  34  8.48938e+07
20  35  1.11182e+08
20  36  8.19301e+07
20  37  7.93605e+07
20  38  1.05887e+08
20  39  1.35603e+08
20  40  9.38196e+07
20  41  5.958e+07
20  42  2.37657e+07
20  43  4.7248e+07
20  44  4.91167e+07
20  45  1.91841e+07
20  46  1.42438e+08
20  47  1.34935e+08
20  48  1.1042e+08
20  49  8.7931e+07
20  50  8.80108e+07
20  51  8.64417e+07
20  52  9.27256e+07
20  53  8.45987e+07
20  54  9.67809e+07
20  55  7.90651e+07
20  56  9.61437e+07
20  57  9.85126e+07
20  58  9.69353e+07
20  59  1.21048e+08
20  60  1.0415e+08
20  61  1.15542e+08
20  62  1.25233e+08
20  63  1.14903e+08
20  64  1.16599e+08
20  65  1.21328e+08
20  66  1.36282e+08
20  67  1.89981e+08
20  68  2.21425e+08
20  69  1.86153e+08
20  70  1.81723e+08
20  71  1.41431e+08
20  72  1.66238e+08
20  73  2.11383e+08
20  74  1.92577e+08
20  75  1.41739e+08
20  76  8.94112e+07
20  77  1.21005e+08
20  78  9.15128e+07
20  79  8.23528e+07
20  80  8.02981e+07
20  81  5.84721e+07
20  82  4.17437e+07
20  83  5.44422e+07
20  84  4.76125e+07
20  85  4.22777e+07
20  86  3.70068e+07
20  87  3.62545e+07
20  88  3.34001e+07
20  89  1.78308e+07
20  90  4.13172e+07
20  91  1.82705e+07
20  92  2.9451e+07
20  93  3.39914e+07
20  94  3.61199e+07
20  95  5.20585e+07
20  96  4.89175e+07
20  97  4.14671e+07
20  98  1.32512e+08
20  99  8.52797e+07
20  100  2.83434e+07
21  0  9.01264e+07
21  1  7.91041e+07
21  2  6.21035e+07
21  3  6.83406e+07
21  4  6.75866e+07
21  5  7.69887e+07
21  6  8.97712e+07
21  7  8.76932e+07
21  8  8.5806e+07
21  9  1.12196e+08
21  10  1.01508e+08
21  11  1.06321e+08
21  12  8.74508e+07
21  13  7.72845e+07
21  14  8.03401e+07
21  15  7.51885e+07
21  16  7.12803e+07
21  17  7.34227e+07
21  18  8.28989e+07
21  19  8.28474e+07
21  20  8.03842e+07
21  21  1.00041e+08
21  22  1.11179e+08
21  23  8.10295e+07
21  24  7.46125e+07
21  25  7.17931e+07
21  26  8.09796e+07
21  27  9.50074e+07
21  28  8.72806e+07
21  29  1.2461e+08
21  30  1.03951e+08
21  31  9.55727e+07
21  32  1.04634e+08
21  33  7.91113e+07
21  34  9.1173e+07
21  35  8.16234e+07
21  36  9.31098e+07
21  37  8.53101e+07
21  38  9.10238e+07
21  39  1.04044e+08
21  40  7.80228e+07
21  41  6.26272e+07
21  42  6.31817e+07
21  43  5.86225e+07
21  44  7.06404e+07
21  45  1.06903e+08
21  46  1.65935e+08
21  47  1.22754e+08
21  48  1.01111e+08
21  49  8.82902e+07
21  50  8.67938e+07
21  51  5.97749e+07
21  52  6.63244e+07
21  53  1.00434e+08
21  54  4.40022e+07
21  55  8.88046e+07
21  56  1.0565e+08
21  57  1.08727e+08
21  58  9.83832e+07
21  59  9.76126e+07
21  60  1.02959e+08
21  61  1.02146e+08
21  62  8.01591e+07
21  63  9.2684e+07
21  64  1.10225e+08
21  65  1.15014e+08
21  66  1.40059e+08
21  67  1.75729e+08
21  68  1.90437e+08
21  69  2.03245e+08
21  70  1.85234e+08
21  71  1.49988e+08
21  72  1.5207e+08
21  73  1.80337e+08
21  74  2.10267e+08
21  75  1.51636e+08
21  76  1.22065e+08
21  77  1.03664e+08
21  78  7.62704e+07
21  79  1.06874e+08
21  80  8.96678e+07
21  81  8.41325e+07
21  82  5.88473e+07
21  83  6.86971e+07
21  84  4.42789e+07
21  85  3.72063e+07
21  86  3.81854e+07
21  87  4.17149e+07
21  88  4.04857e+07
21  89  3.07682e+07
21  90  3.18207e+07
21  91  3.7471e+07
21  92  3.39143e+07
21  93  5.06647e+07
21  94  3.62302e+07
21  95  5.20695e+07
21  96  6.44694e+07
21  97  4.64379e+07
21  98  1.22378e+08
21  99  7.94684e+07
21  100  3.05778e+07
22  0  1.3133e+08
22  1  7.16825e+07
22  2  7.16171e+07
22  3  6.72743e+07
22  4  6.29645e+07
22  5  5.81392e+07
22  6  7.98232e+07
22  7  7.52259e+07
22  8  9.69528e+07
22  9  9.11413e+07
22  10  1.04395e+08
22  11  1.07106e+08
22  12  8.13055e+07
22  13  7.19392e+07
22  14  6.48749e+07
22  15  8.22156e+07
22  16  7.28451e+07
22  17  6.13088e+07
22  18  7.82385e+07
22  19  7.39897e+07
22  20  7.28954e+07
22  21  1.01332e+08
22  22  1.04488e+08
22  23  8.86189e+07
22  24  7.95816e+07
22  25  6.49084e+07
22  26  6.46112e+07
22  27  8.52659e+07
22  28  9.58975e+07
22  29  1.10428e+08
22  30  1.21675e+08
22  31  1.09593e+08
22  32  1.01263e+08
22  33  7.42018e+07
22  34  8.0071e+07
22  35  9.11777e+07
22  36  8.39678e+07
22  37  9.08009e+07
22  38  1.0806e+08
22  39  1.15911e+08
22  40  6.591e+07
22  41  5.4384e+07
22  42  4.0818e+07
22  43  5.30909e+07
22  44  8.10955e+07
22  45  6.75459e+07
22  46  1.5533e+08
22  47  1.71338e+08
22  48  1.02571e+08
22  49  7.79713e+07
22  50  7.81535e+07
22  51  7.87604e+07
22  52  9.29265e+07
22  53  8.01291e+07
22  54  9.37576e+07
22  55  6.68121e+07
22  56  7.95789e+07
22  57  1.01502e+08
22  58  9.86763e+07
22  59  8.88991e+07
22  60  1.07206e+08
22  61  1.08369e+08
22  62  1.20312e+08
22  63  1.11013e+08
22  64  1.31913e+08
22  65  1.19967e+08
22  66  1.35997e+08
22  67  1.53169e+08
22  68  1.78656e+08
22  69  1.97033e+08
22  70  2.06086e+08
22  71  1.6058e+08
22  72  1.25139e+08
22  73  1.57152e+08
22  74  1.96499e+08
22  75  1.74979e+08
22  76  1.22857e+08
22  77  9.61459e+07
22  78  1.13408e+08
22  79  8.70502e+07
22  80  1.01557e+08
22  81  9.87355e+07
22  82  9.01994e+07
22  83  5.73554e+07
22  84  4.30413e+07
22  85  4.86211e+07
22  86  6.97321e+07
22  87  2.50437e+07
22  88  3.89844e+07
22  89  3.56696e+07
22  90  4.83853e+07
22  91  3.40302e+07
22  92  2.31617e+07
22  93  3.07612e+07
22  94  4.07392e+07
22  95  6.1858e+07
22  96  7.65877e+07
22  97  6.1316e+07
22  98  9.572e+07
22  99  8.23273e+07
22  100  1.65253e+07
23  0  1.10511e+08
23  1  8.40188e+07
23  2  5.80132e+07
23  3  7.12859e+07
23  4  5.11769e+07
23  5  7.98334e+07
23  6  8.41723e+07
23  7  1.07446e+08
