row  column  (images_6a.edf Ca-K*images_6a.edf Ar-K**2.3)
89  42  1.65231e+09
89  43  1.77087e+09
89  44  1.61478e+09
89  45  1.84323e+09
89  46  1.82661e+09
89  47  1.91803e+09
89  48  2.02195e+09
89  49  1.77052e+09
89  50  1.93081e+09
89  51  1.83896e+09
89  52  2.2135e+09
89  53  2.07239e+09
89  54  2.37579e+09
89  55  2.29377e+09
89  56  2.85913e+09
89  57  2.61204e+09
89  58  2.24282e+09
89  59  2.13946e+09
89  60  2.12803e+09
89  61  2.45659e+09
89  62  2.26196e+09
89  63  2.36889e+09
89  64  2.20008e+09
89  65  2.26931e+09
89  66  2.39692e+09
89  67  2.56624e+09
89  68  2.21901e+09
89  69  2.17742e+09
89  70  2.36504e+09
89  71  2.28889e+09
89  72  2.47583e+09
89  73  2.33209e+09
89  74  2.35995e+09
89  75  2.49446e+09
89  76  2.48112e+09
89  77  2.49807e+09
89  78  2.74472e+09
89  79  2.49861e+09
89  80  2.15028e+09
89  81  2.08916e+09
89  82  1.95013e+09
89  83  1.99873e+09
89  84  2.00708e+09
89  85  2.07386e+09
89  86  2.22665e+09
89  87  2.15113e+09
89  88  2.33192e+09
89  89  2.25203e+09
89  90  2.0139e+09
89  91  2.12489e+09
89  92  2.20523e+09
89  93  2.20504e+09
89  94  2.2174e+09
89  95  2.3889e+09
89  96  2.41125e+09
89  97  3.06848e+09
89  98  2.58933e+09
89  99  2.2412e+09
89  100  2.14495e+09
90  0  1.75934e+09
90  1  1.59612e+09
90  2  2.07168e+09
90  3  1.79821e+09
90  4  1.77851e+09
90  5  1.61878e+09
90  6  1.48261e+09
90  7  1.56538e+09
90  8  1.64595e+09
90  9  1.67485e+09
90  10  1.54153e+09
90  11  1.76095e+09
90  12  1.63514e+09
90  13  1.47561e+09
90  14  1.51492e+09
90  15  1.74985e+09
90  16  1.83325e+09
90  17  1.7355e+09
90  18  1.68091e+09
90  19  1.65927e+09
90  20  1.50785e+09
90  21  1.51908e+09
90  22  1.57125e+09
90  23  1.54277e+09
90  24  1.68333e+09
90  25  1.52165e+09
90  26  1.55014e+09
90  27  1.59323e+09
90  28  1.62576e+09
90  29  1.55041e+09
90  30  1.58351e+09
90  31  1.56426e+09
90  32  1.6546e+09
90  33  1.70731e+09
90  34  1.73208e+09
90  35  1.5813e+09
90  36  1.56497e+09
90  37  1.69507e+09
90  38  1.56505e+09
90  39  1.57415e+09
90  40  1.62324e+09
90  41  1.8045e+09
90  42  1.86748e+09
90  43  1.65552e+09
90  44  1.47786e+09
90  45  1.60992e+09
90  46  1.86137e+09
90  47  2.1412e+09
90  48  1.95126e+09
90  49  2.15115e+09
90  50  2.06111e+09
90  51  2.072e+09
90  52  1.98915e+09
90  53  2.05604e+09
90  54  2.13153e+09
90  55  2.37134e+09
90  56  2.89306e+09
90  57  2.37505e+09
90  58  2.24923e+09
90  59  2.45582e+09
90  60  2.2518e+09
90  61  2.11736e+09
90  62  2.16283e+09
90  63  2.24619e+09
90  64  2.21852e+09
90  65  2.28658e+09
90  66  2.18248e+09
90  67  2.19081e+09
90  68  2.45515e+09
90  69  2.10758e+09
90  70  2.24627e+09
90  71  2.28267e+09
90  72  2.20119e+09
90  73  2.32584e+09
90  74  2.68383e+09
90  75  2.51063e+09
90  76  2.51327e+09
90  77  2.69504e+09
90  78  2.42652e+09
90  79  2.28127e+09
90  80  2.21667e+09
90  81  2.14116e+09
90  82  2.03934e+09
90  83  1.92822e+09
90  84  1.97572e+09
90  85  2.04093e+09
90  86  2.33621e+09
90  87  2.04086e+09
90  88  2.20262e+09
90  89  2.21233e+09
90  90  2.24321e+09
90  91  2.20566e+09
90  92  2.29087e+09
90  93  2.19878e+09
90  94  2.21023e+09
90  95  2.42516e+09
90  96  2.48623e+09
90  97  2.50931e+09
90  98  2.27597e+09
90  99  2.00413e+09
90  100  1.99334e+09
91  0  1.66511e+09
91  1  1.69495e+09
91  2  1.89e+09
91  3  2.13297e+09
91  4  1.82649e+09
91  5  1.59336e+09
91  6  1.66138e+09
91  7  1.5382e+09
91  8  1.49777e+09
91  9  1.60986e+09
91  10  1.52829e+09
91  11  1.60608e+09
91  12  1.5334e+09
91  13  1.62892e+09
91  14  1.47785e+09
91  15  1.74695e+09
91  16  1.68152e+09
91  17  1.71483e+09
91  18  1.64149e+09
91  19  1.59294e+09
91  20  1.50515e+09
91  21  1.56525e+09
91  22  1.53674e+09
91  23  1.59686e+09
91  24  1.5469e+09
91  25  1.55065e+09
91  26  1.4674e+09
91  27  1.59991e+09
91  28  1.60725e+09
91  29  1.53358e+09
91  30  1.5448e+09
91  31  1.42003e+09
91  32  1.67409e+09
91  33  1.65328e+09
91  34  1.82605e+09
91  35  1.80902e+09
91  36  1.53273e+09
91  37  1.56804e+09
91  38  1.68138e+09
91  39  1.66187e+09
91  40  1.62504e+09
91  41  1.728e+09
91  42  1.58779e+09
91  43  1.71192e+09
91  44  1.68405e+09
91  45  1.87025e+09
91  46  1.89538e+09
91  47  2.02726e+09
91  48  2.14642e+09
91  49  1.89967e+09
91  50  1.84062e+09
91  51  1.8782e+09
91  52  2.09374e+09
91  53  2.21312e+09
91  54  2.09726e+09
91  55  2.50536e+09
91  56  2.46571e+09
91  57  2.19452e+09
91  58  2.19542e+09
91  59  2.31229e+09
91  60  2.03669e+09
91  61  2.14124e+09
91  62  2.18507e+09
91  63  2.24054e+09
91  64  2.12574e+09
91  65  2.30764e+09
91  66  2.37811e+09
91  67  2.21605e+09
91  68  2.18516e+09
91  69  2.05867e+09
91  70  2.18345e+09
91  71  2.34254e+09
91  72  2.40303e+09
91  73  2.26959e+09
91  74  2.18844e+09
91  75  2.49137e+09
91  76  2.29717e+09
91  77  2.40379e+09
91  78  2.23416e+09
91  79  2.28325e+09
91  80  2.04049e+09
91  81  1.87198e+09
91  82  2.08259e+09
91  83  2.04118e+09
91  84  2.01011e+09
91  85  2.08581e+09
91  86  2.21423e+09
91  87  2.12358e+09
91  88  2.12636e+09
91  89  2.12448e+09
91  90  2.08725e+09
91  91  2.14287e+09
91  92  2.12433e+09
91  93  2.19514e+09
91  94  2.22761e+09
91  95  2.2765e+09
91  96  2.5076e+09
91  97  2.95914e+09
91  98  2.5778e+09
91  99  2.09066e+09
91  100  2.01075e+09
92  0  1.57694e+09
92  1  1.77542e+09
92  2  2.11761e+09
92  3  2.29969e+09
92  4  2.07129e+09
92  5  1.72843e+09
92  6  1.46655e+09
92  7  1.70464e+09
92  8  1.58829e+09
92  9  1.56611e+09
92  10  1.55926e+09
92  11  1.76662e+09
92  12  1.52787e+09
92  13  1.50031e+09
92  14  1.55622e+09
92  15  1.64933e+09
92  16  1.86984e+09
92  17  1.7798e+09
92  18  1.595e+09
92  19  1.59662e+09
92  20  1.56374e+09
92  21  1.76928e+09
92  22  1.48689e+09
92  23  1.63498e+09
92  24  1.72473e+09
92  25  1.61024e+09
92  26  1.57222e+09
92  27  1.70523e+09
92  28  1.54238e+09
92  29  1.60875e+09
92  30  1.5083e+09
92  31  1.54486e+09
92  32  1.52864e+09
92  33  1.74568e+09
92  34  1.68347e+09
92  35  1.58126e+09
92  36  1.63487e+09
92  37  1.56209e+09
92  38  1.77409e+09
92  39  1.91305e+09
92  40  1.85507e+09
92  41  1.77232e+09
92  42  1.71516e+09
92  43  1.69428e+09
92  44  1.66072e+09
92  45  1.55431e+09
92  46  1.99273e+09
92  47  1.87291e+09
92  48  2.13962e+09
92  49  2.06368e+09
92  50  2.03877e+09
92  51  1.96925e+09
92  52  1.81368e+09
92  53  2.18831e+09
92  54  2.2357e+09
92  55  2.09338e+09
92  56  2.67524e+09
92  57  2.34019e+09
92  58  2.51339e+09
92  59  2.27492e+09
92  60  2.27761e+09
92  61  2.04582e+09
92  62  2.06087e+09
92  63  2.12393e+09
92  64  2.24458e+09
92  65  2.09464e+09
92  66  2.35401e+09
92  67  2.17816e+09
92  68  2.1367e+09
92  69  2.32869e+09
92  70  2.30175e+09
92  71  2.12762e+09
92  72  2.38821e+09
92  73  2.2134e+09
92  74  2.60751e+09
92  75  2.3764e+09
92  76  2.28228e+09
92  77  2.36451e+09
92  78  2.29412e+09
92  79  2.38577e+09
92  80  2.10423e+09
92  81  1.90587e+09
92  82  2.06814e+09
92  83  2.0848e+09
92  84  2.29668e+09
92  85  2.08183e+09
92  86  2.33466e+09
92  87  2.0187e+09
92  88  2.0962e+09
92  89  1.92368e+09
92  90  2.35582e+09
92  91  2.1835e+09
92  92  2.21297e+09
92  93  2.35652e+09
92  94  2.13987e+09
92  95  2.24819e+09
92  96  2.48382e+09
92  97  2.95386e+09
92  98  2.56455e+09
92  99  2.3306e+09
92  100  1.97153e+09
93  0  1.61076e+09
93  1  1.95735e+09
93  2  2.4767e+09
93  3  2.21792e+09
93  4  1.74223e+09
93  5  1.43979e+09
93  6  1.58238e+09
93  7  1.40126e+09
93  8  1.53557e+09
93  9  1.56106e+09
93  10  1.66813e+09
93  11  1.58369e+09
93  12  1.63177e+09
93  13  1.48718e+09
93  14  1.53401e+09
93  15  1.6991e+09
93  16  1.52773e+09
93  17  1.54741e+09
93  18  1.74032e+09
93  19  1.39883e+09
93  20  1.44124e+09
93  21  1.51308e+09
93  22  1.51217e+09
93  23  1.60098e+09
93  24  1.77902e+09
93  25  1.73577e+09
93  26  1.59042e+09
93  27  1.62845e+09
93  28  1.55982e+09
93  29  1.56317e+09
93  30  1.49775e+09
93  31  1.60456e+09
93  32  1.63509e+09
93  33  1.86968e+09
93  34  1.72772e+09
93  35  1.61326e+09
93  36  1.72946e+09
93  37  1.59289e+09
93  38  1.63898e+09
93  39  1.68619e+09
93  40  1.60724e+09
93  41  1.87192e+09
93  42  1.6774e+09
93  43  1.88674e+09
93  44  1.93631e+09
93  45  1.7101e+09
93  46  1.78066e+09
93  47  2.03258e+09
93  48  1.9502e+09
93  49  1.94005e+09
93  50  1.9326e+09
93  51  2.10937e+09
93  52  1.92278e+09
93  53  2.05214e+09
93  54  2.19554e+09
93  55  2.29632e+09
93  56  2.354e+09
93  57  2.4162e+09
93  58  2.44269e+09
93  59  2.19767e+09
93  60  2.13915e+09
93  61  1.95256e+09
93  62  2.10544e+09
93  63  2.13919e+09
93  64  2.16349e+09
93  65  2.27462e+09
93  66  2.13283e+09
93  67  2.57749e+09
93  68  2.05452e+09
93  69  2.03291e+09
93  70  2.25521e+09
93  71  2.10823e+09
93  72  2.43615e+09
93  73  2.48108e+09
93  74  2.24861e+09
93  75  2.36582e+09
93  76  2.50224e+09
93  77  2.27017e+09
93  78  2.1372e+09
93  79  2.441e+09
93  80  2.34545e+09
93  81  1.98214e+09
93  82  2.02558e+09
93  83  2.06005e+09
93  84  2.08974e+09
93  85  2.04024e+09
93  86  2.14698e+09
93  87  2.40258e+09
93  88  2.10281e+09
93  89  2.10459e+09
93  90  2.015e+09
93  91  2.26068e+09
93  92  2.33004e+09
93  93  2.29023e+09
93  94  2.45051e+09
93  95  2.31645e+09
93  96  2.73961e+09
93  97  2.51629e+09
93  98  2.62498e+09
93  99  2.15353e+09
93  100  2.18319e+09
94  0  1.778e+09
94  1  2.00634e+09
94  2  2.43223e+09
94  3  2.43592e+09
94  4  2.08764e+09
94  5  1.60337e+09
94  6  1.44474e+09
94  7  1.3719e+09
94  8  1.50114e+09
94  9  1.49448e+09
94  10  1.44411e+09
94  11  1.48155e+09
94  12  1.43509e+09
94  13  1.52102e+09
94  14  1.69011e+09
94  15  1.71063e+09
94  16  1.47874e+09
94  17  1.55869e+09
94  18  1.64294e+09
94  19  1.62549e+09
94  20  1.43588e+09
94  21  1.68115e+09
94  22  1.56566e+09
94  23  1.72622e+09
94  24  1.60302e+09
94  25  1.50577e+09
94  26  1.67689e+09
94  27  1.50088e+09
94  28  1.57871e+09
94  29  1.61356e+09
94  30  1.47572e+09
94  31  1.62119e+09
94  32  1.62012e+09
94  33  1.70006e+09
94  34  1.85089e+09
94  35  1.7422e+09
94  36  1.54417e+09
94  37  1.67452e+09
94  38  1.54973e+09
94  39  1.5251e+09
94  40  1.67782e+09
94  41  1.63104e+09
94  42  1.92321e+09
94  43  1.79847e+09
94  44  1.62906e+09
94  45  1.89874e+09
94  46  1.9246e+09
94  47  2.18211e+09
94  48  1.96308e+09
94  49  2.29568e+09
94  50  2.14914e+09
94  51  2.08847e+09
94  52  1.99953e+09
94  53  2.24954e+09
94  54  2.1785e+09
94  55  2.19991e+09
94  56  2.35029e+09
94  57  2.53195e+09
94  58  2.23013e+09
94  59  2.32724e+09
94  60  2.41433e+09
94  61  2.23081e+09
94  62  1.98625e+09
94  63  2.10132e+09
94  64  2.26273e+09
94  65  2.24614e+09
94  66  2.34735e+09
94  67  2.02467e+09
94  68  2.04677e+09
94  69  1.98447e+09
94  70  2.12188e+09
94  71  2.16063e+09
94  72  2.28636e+09
94  73  2.14655e+09
94  74  2.27258e+09
94  75  2.13551e+09
94  76  2.17281e+09
94  77  2.29006e+09
94  78  2.2624e+09
94  79  2.22905e+09
94  80  2.12149e+09
94  81  1.98112e+09
94  82  2.17191e+09
94  83  2.0405e+09
94  84  2.22816e+09
94  85  2.09855e+09
94  86  2.21802e+09
94  87  2.13948e+09
94  88  2.22489e+09
94  89  2.13284e+09
94  90  2.30272e+09
94  91  2.1943e+09
94  92  2.18438e+09
94  93  2.31966e+09
94  94  2.50624e+09
94  95  2.11661e+09
94  96  2.32099e+09
94  97  2.7042e+09
94  98  2.60919e+09
94  99  2.30001e+09
94  100  2.08587e+09
95  0  1.75424e+09
95  1  2.24118e+09
95  2  2.51386e+09
95  3  2.78765e+09
95  4  1.97137e+09
95  5  1.47925e+09
95  6  1.3735e+09
95  7  1.42617e+09
95  8  1.42135e+09
95  9  1.57496e+09
95  10  1.43352e+09
95  11  1.64579e+09
95  12  1.48085e+09
95  13  1.4201e+09
95  14  1.40772e+09
95  15  1.58575e+09
95  16  1.5962e+09
95  17  1.45306e+09
95  18  1.53444e+09
95  19  1.30071e+09
95  20  1.42376e+09
95  21  1.48798e+09
95  22  1.34854e+09
95  23  1.50735e+09
95  24  1.59434e+09
95  25  1.69838e+09
95  26  1.55418e+09
95  27  1.63904e+09
95  28  1.53506e+09
95  29  1.57754e+09
95  30  1.53304e+09
95  31  1.50566e+09
95  32  1.57036e+09
95  33  1.69741e+09
95  34  1.64623e+09
95  35  1.69496e+09
95  36  1.70036e+09
95  37  1.70822e+09
95  38  1.65727e+09
95  39  1.7622e+09
95  40  1.76245e+09
95  41  2.01094e+09
95  42  1.88548e+09
95  43  1.80284e+09
95  44  1.71838e+09
95  45  2.15921e+09
95  46  1.91337e+09
95  47  1.91217e+09
95  48  2.16177e+09
95  49  2.29701e+09
95  50  1.96057e+09
95  51  2.01982e+09
95  52  1.9863e+09
95  53  2.21319e+09
95  54  2.30001e+09
95  55  2.32531e+09
95  56  2.22563e+09
95  57  2.32931e+09
95  58  2.39348e+09
95  59  2.73853e+09
95  60  2.33514e+09
95  61  2.12622e+09
95  62  2.15825e+09
95  63  1.92446e+09
95  64  1.96004e+09
95  65  2.05911e+09
95  66  2.27255e+09
95  67  2.15714e+09
95  68  2.07465e+09
95  69  2.17539e+09
95  70  2.1495e+09
95  71  2.16675e+09
95  72  2.28258e+09
95  73  2.12536e+09
95  74  2.21789e+09
95  75  2.31001e+09
95  76  2.57337e+09
95  77  2.14709e+09
95  78  2.23526e+09
95  79  2.20874e+09
95  80  2.13248e+09
95  81  1.99917e+09
95  82  1.9585e+09
95  83  2.17542e+09
95  84  1.92907e+09
95  85  2.03312e+09
95  86  2.08942e+09
95  87  2.03171e+09
95  88  2.07672e+09
95  89  2.07326e+09
95  90  2.16036e+09
95  91  2.18412e+09
95  92  2.45102e+09
95  93  2.27923e+09
95  94  2.34728e+09
95  95  2.06326e+09
95  96  2.47865e+09
95  97  2.70329e+09
95  98  2.53426e+09
95  99  2.44252e+09
95  100  2.27581e+09
96  0  1.60836e+09
96  1  1.88766e+09
96  2  2.45766e+09
96  3  2.90009e+09
96  4  2.05115e+09
96  5  1.644e+09
96  6  1.37073e+09
96  7  1.29671e+09
96  8  1.44682e+09
96  9  1.6274e+09
96  10  1.50688e+09
96  11  1.53811e+09
96  12  1.49447e+09
96  13  1.32183e+09
96  14  1.2816e+09
96  15  1.60094e+09
96  16  1.46217e+09
96  17  1.42657e+09
96  18  1.43495e+09
96  19  1.36922e+09
96  20  1.41118e+09
96  21  1.55059e+09
96  22  1.36913e+09
96  23  1.38703e+09
96  24  1.59126e+09
96  25  1.55139e+09
96  26  1.67107e+09
96  27  1.63951e+09
96  28  1.57603e+09
96  29  1.56994e+09
96  30  1.45006e+09
96  31  1.76407e+09
96  32  1.47064e+09
96  33  1.79497e+09
96  34  1.7566e+09
96  35  1.79338e+09
96  36  1.78033e+09
96  37  1.76167e+09
96  38  1.76115e+09
96  39  1.7434e+09
96  40  2.06226e+09
96  41  1.76924e+09
96  42  1.94492e+09
96  43  1.81663e+09
96  44  1.95832e+09
96  45  1.69486e+09
96  46  2.01248e+09
96  47  2.01814e+09
96  48  2.09744e+09
96  49  2.00841e+09
96  50  2.2435e+09
96  51  2.19673e+09
96  52  1.87069e+09
96  53  2.033e+09
96  54  2.18786e+09
96  55  2.25612e+09
96  56  2.33329e+09
96  57  2.43252e+09
96  58  2.49916e+09
96  59  2.77147e+09
96  60  2.43106e+09
96  61  2.4373e+09
96  62  1.97976e+09
96  63  2.06548e+09
96  64  2.05421e+09
96  65  2.13341e+09
96  66  2.2163e+09
96  67  2.12783e+09
96  68  1.96372e+09
96  69  1.95286e+09
96  70  1.93577e+09
96  71  2.25856e+09
96  72  2.04024e+09
96  73  2.12398e+09
96  74  2.1664e+09
96  75  2.17779e+09
96  76  2.18104e+09
96  77  2.1343e+09
96  78  2.24346e+09
96  79  2.14422e+09
96  80  2.22655e+09
96  81  2.05005e+09
96  82  2.02031e+09
96  83  2.32301e+09
96  84  2.02371e+09
96  85  1.98319e+09
96  86  2.02458e+09
96  87  2.07185e+09
96  88  2.14073e+09
96  89  2.08051e+09
96  90  2.12695e+09
96  91  2.20643e+09
96  92  2.37365e+09
96  93  2.53486e+09
96  94  2.43605e+09
96  95  2.24371e+09
96  96  2.42158e+09
96  97  2.54646e+09
96  98  2.67677e+09
96  99  2.33032e+09
96  100  2.26447e+09
97  0  1.66576e+09
97  1  2.07027e+09
97  2  2.72177e+09
97  3  3.12472e+09
97  4  2.43732e+09
97  5  1.37921e+09
97  6  1.35717e+09
97  7  1.29951e+09
97  8  1.40578e+09
97  9  1.54041e+09
97  10  1.45543e+09
97  11  1.53e+09
97  12  1.31955e+09
97  13  1.34828e+09
97  14  1.48939e+09
97  15  1.49811e+09
97  16  1.52148e+09
97  17  1.20776e+09
97  18  1.37573e+09
97  19  1.37866e+09
97  20  1.4044e+09
97  21  1.44078e+09
97  22  1.31424e+09
97  23  1.45799e+09
97  24  1.34244e+09
97  25  1.51286e+09
97  26  1.67427e+09
97  27  1.68072e+09
97  28  1.57724e+09
97  29  1.48174e+09
97  30  1.46434e+09
97  31  1.60825e+09
97  32  1.53886e+09
97  33  1.60805e+09
97  34  1.77575e+09
97  35  1.82538e+09
97  36  1.8096e+09
97  37  1.82787e+09
97  38  1.87263e+09
97  39  1.85454e+09
97  40  1.88176e+09
97  41  1.88963e+09
97  42  1.79131e+09
97  43  1.84393e+09
97  44  1.95522e+09
97  45  2.04333e+09
97  46  1.89301e+09
97  47  2.24916e+09
97  48  1.85987e+09
97  49  2.04046e+09
97  50  1.9126e+09
97  51  1.9471e+09
97  52  1.94273e+09
97  53  2.06713e+09
97  54  2.22617e+09
97  55  2.27577e+09
97  56  2.09932e+09
97  57  2.46511e+09
97  58  2.52207e+09
97  59  2.68977e+09
97  60  2.57616e+09
97  61  2.04788e+09
97  62  1.89229e+09
97  63  2.03365e+09
97  64  2.05347e+09
97  65  2.01602e+09
97  66  2.2707e+09
97  67  2.0157e+09
97  68  2.18299e+09
97  69  2.21543e+09
97  70  2.02831e+09
97  71  2.20072e+09
97  72  1.95605e+09
97  73  2.16658e+09
97  74  2.2145e+09
97  75  2.1194e+09
97  76  2.04259e+09
97  77  2.34809e+09
97  78  2.19919e+09
97  79  2.17538e+09
97  80  2.16678e+09
97  81  1.86442e+09
97  82  2.07674e+09
97  83  2.08357e+09
97  84  2.12234e+09
97  85  1.87654e+09
97  86  1.99813e+09
97  87  1.95716e+09
97  88  1.94552e+09
97  89  1.9784e+09
97  90  1.94683e+09
97  91  2.12428e+09
97  92  2.10353e+09
97  93  2.21549e+09
97  94  2.26768e+09
97  95  2.42871e+09
97  96  2.22466e+09
97  97  2.58487e+09
97  98  2.45588e+09
97  99  2.14982e+09
97  100  2.07299e+09
98  0  1.65159e+09
98  1  1.72927e+09
98  2  2.80049e+09
98  3  3.46014e+09
98  4  2.22383e+09
98  5  1.5269e+09
98  6  1.38472e+09
98  7  1.28995e+09
98  8  1.29403e+09
98  9  1.37617e+09
98  10  1.52777e+09
98  11  1.5222e+09
98  12  1.45522e+09
98  13  1.24244e+09
98  14  1.27912e+09
98  15  1.48891e+09
98  16  1.33612e+09
98  17  1.32468e+09
98  18  1.4106e+09
98  19  1.28282e+09
98  20  1.4391e+09
98  21  1.35442e+09
98  22  1.27766e+09
98  23  1.42721e+09
98  24  1.37145e+09
98  25  1.42097e+09
98  26  1.52896e+09
98  27  1.56325e+09
98  28  1.52306e+09
98  29  1.4845e+09
98  30  1.45063e+09
98  31  1.56309e+09
98  32  1.75227e+09
98  33  1.72203e+09
98  34  1.70948e+09
98  35  1.88991e+09
98  36  1.72924e+09
98  37  1.82053e+09
98  38  1.7626e+09
98  39  1.95005e+09
98  40  1.77595e+09
98  41  1.83771e+09
98  42  1.94298e+09
98  43  1.85213e+09
98  44  1.80273e+09
98  45  1.94558e+09
98  46  2.06932e+09
98  47  2.03376e+09
98  48  1.91919e+09
98  49  2.1166e+09
98  50  2.06154e+09
98  51  1.86826e+09
98  52  1.96946e+09
98  53  2.05253e+09
98  54  2.19185e+09
98  55  2.08263e+09
98  56  1.94066e+09
98  57  2.28207e+09
98  58  2.65885e+09
98  59  2.72591e+09
98  60  2.48178e+09
98  61  2.29274e+09
98  62  2.10915e+09
98  63  2.30408e+09
98  64  2.08347e+09
98  65  2.02372e+09
98  66  1.94045e+09
98  67  2.13461e+09
98  68  1.72039e+09
98  69  1.82235e+09
98  70  2.09939e+09
98  71  2.11597e+09
98  72  2.15046e+09
98  73  2.18291e+09
98  74  2.0242e+09
98  75  2.04318e+09
98  76  2.01199e+09
98  77  2.18063e+09
98  78  2.15865e+09
98  79  2.09414e+09
98  80  2.07813e+09
98  81  1.88843e+09
98  82  2.07301e+09
98  83  1.93592e+09
98  84  2.17828e+09
98  85  1.97918e+09
98  86  1.93997e+09
98  87  1.76044e+09
98  88  1.94785e+09
98  89  2.05053e+09
98  90  2.02565e+09
98  91  2.13927e+09
98  92  1.90897e+09
98  93  2.2527e+09
98  94  2.25844e+09
98  95  2.3057e+09
98  96  2.23137e+09
98  97  2.55414e+09
98  98  2.55578e+09
98  99  2.21801e+09
98  100  2.34592e+09
99  0  1.72186e+09
99  1  2.04873e+09
99  2  4.00914e+09
99  3  3.33577e+09
99  4  2.20238e+09
99  5  1.55742e+09
99  6  1.14994e+09
99  7  1.37383e+09
99  8  1.31506e+09
99  9  1.42411e+09
99  10  1.40502e+09
99  11  1.51567e+09
99  12  1.32571e+09
99  13  1.26811e+09
99  14  1.34331e+09
99  15  1.30375e+09
99  16  1.31699e+09
99  17  1.27363e+09
99  18  1.31876e+09
99  19  1.24803e+09
99  20  1.23397e+09
99  21  1.24951e+09
99  22  1.29393e+09
99  23  1.33113e+09
99  24  1.46073e+09
99  25  1.36136e+09
99  26  1.56525e+09
99  27  1.59425e+09
99  28  1.53613e+09
99  29  1.42269e+09
99  30  1.64874e+09
99  31  1.58565e+09
99  32  1.67093e+09
99  33  1.75379e+09
99  34  1.89866e+09
99  35  1.61797e+09
99  36  1.97088e+09
99  37  1.90636e+09
99  38  1.78767e+09
99  39  1.87035e+09
99  40  2.00068e+09
99  41  2.05768e+09
99  42  1.81531e+09
99  43  1.75778e+09
99  44  1.90424e+09
99  45  1.99629e+09
99  46  1.97658e+09
99  47  2.04539e+09
99  48  2.06219e+09
99  49  2.00699e+09
99  50  2.14271e+09
99  51  2.26222e+09
99  52  1.83654e+09
99  53  2.08833e+09
99  54  2.33043e+09
99  55  2.42743e+09
99  56  2.34658e+09
99  57  2.31811e+09
99  58  2.77671e+09
99  59  2.97513e+09
99  60  2.72339e+09
99  61  2.23512e+09
99  62  2.18998e+09
99  63  1.92092e+09
99  64  2.07644e+09
99  65  1.9309e+09
99  66  2.19077e+09
99  67  1.98446e+09
99  68  2.0873e+09
99  69  2.04092e+09
99  70  2.14795e+09
99  71  2.06127e+09
99  72  2.2039e+09
99  73  2.27035e+09
99  74  2.14393e+09
99  75  2.11204e+09
99  76  2.14675e+09
99  77  2.12867e+09
99  78  2.05724e+09
99  79  2.19285e+09
99  80  2.0457e+09
99  81  1.73041e+09
99  82  1.92695e+09
99  83  1.91353e+09
99  84  1.87152e+09
99  85  1.98916e+09
99  86  2.10548e+09
99  87  1.96655e+09
99  88  2.14158e+09
99  89  2.06053e+09
99  90  2.1327e+09
99  91  2.10655e+09
99  92  2.24481e+09
99  93  2.29193e+09
99  94  2.29422e+09
99  95  1.95094e+09
99  96  2.34755e+09
99  97  2.23441e+09
99  98  2.45251e+09
99  99  2.37578e+09
99  100  2.14996e+09
100  0  1.61344e+09
100  1  2.20037e+09
100  2  3.68989e+09
100  3  3.94945e+09
100  4  2.55548e+09
100  5  1.68331e+09
100  6  1.28491e+09
100  7  1.25829e+09
100  8  1.32797e+09
100  9  1.34119e+09
100  10  1.40884e+09
100  11  1.41951e+09
100  12  1.38087e+09
100  13  1.26694e+09
100  14  1.19918e+09
100  15  1.27095e+09
100  16  1.31971e+09
100  17  1.21284e+09
100  18  1.20887e+09
100  19  1.18387e+09
100  20  1.33798e+09
100  21  1.26586e+09
100  22  1.24855e+09
100  23  1.31326e+09
100  24  1.40953e+09
100  25  1.36316e+09
100  26  1.50819e+09
100  27  1.68292e+09
100  28  1.48001e+09
100  29  1.37271e+09
100  30  1.53497e+09
100  31  1.72991e+09
100  32  1.80753e+09
100  33  1.79877e+09
100  34  1.67321e+09
100  35  1.75409e+09
100  36  1.85158e+09
100  37  1.83474e+09
