row  column  (images_6a.edf Mn-K*images_6a.edf Ar-K**2.3)
63  48  5.65973e+06
63  49  1.36854e+07
63  50  4.43924e+06
63  51  2.69663e+06
63  52  3.04359e+06
63  53  1.22264e+07
63  54  1.2171e+07
63  55  0
63  56  1.86662e+06
63  57  8.39174e+06
63  58  1.47126e+07
63  59  4.45823e+06
63  60  2.11234e+07
63  61  7.67017e+06
63  62  0
63  63  8.81951e+06
63  64  9.53383e+06
63  65  4.82774e+06
63  66  1.07533e+07
63  67  1.5316e+07
63  68  1.11893e+07
63  69  1.0574e+07
63  70  5.49298e+06
63  71  1.80532e+07
63  72  5.71134e+06
63  73  1.09403e+07
63  74  1.37167e+07
63  75  3.44626e+06
63  76  0
63  77  0
63  78  6.96771e+06
63  79  1.46049e+07
63  80  1.43384e+07
63  81  0
63  82  7.97367e+06
63  83  7.52529e+06
63  84  292339
63  85  885621
63  86  0
63  87  1.29951e+07
63  88  0
63  89  1.08093e+07
63  90  0
63  91  0
63  92  0
63  93  0
63  94  1.60621e+07
63  95  2.23201e+07
63  96  1.9664e+07
63  97  1.33503e+07
63  98  4.59543e+06
63  99  1.26042e+07
63  100  8.45069e+06
64  0  1.33156e+07
64  1  1.22171e+07
64  2  3.05371e+06
64  3  1.34205e+07
64  4  8.49685e+06
64  5  1.01079e+07
64  6  9.68038e+06
64  7  6.90909e+06
64  8  6.78921e+06
64  9  1.56412e+07
64  10  1.2677e+07
64  11  1.11965e+07
64  12  3.54382e+06
64  13  1.2265e+07
64  14  0
64  15  5.29431e+06
64  16  1.16235e+07
64  17  5.89737e+06
64  18  7.85912e+06
64  19  3.29573e+06
64  20  4.06802e+06
64  21  8.19858e+06
64  22  3.0937e+06
64  23  1.10942e+07
64  24  1.07106e+07
64  25  0
64  26  6.95948e+06
64  27  7.92479e+06
64  28  9.80434e+06
64  29  5.17731e+06
64  30  1.14282e+07
64  31  1.22125e+07
64  32  0
64  33  6.08095e+06
64  34  7.46401e+06
64  35  0
64  36  2.22265e+06
64  37  6.7401e+06
64  38  1.10934e+06
64  39  7.15215e+06
64  40  2.03443e+07
64  41  0
64  42  6.73203e+06
64  43  1.74725e+07
64  44  8.92146e+06
64  45  6.88853e+06
64  46  8.38115e+06
64  47  1.04367e+07
64  48  1.73438e+07
64  49  5.34189e+06
64  50  8.26301e+06
64  51  1.18716e+07
64  52  1.41638e+07
64  53  1.28087e+07
64  54  5.96808e+06
64  55  1.24186e+07
64  56  2.68169e+06
64  57  1.12469e+07
64  58  1.11659e+07
64  59  4.83177e+06
64  60  0
64  61  1.46729e+07
64  62  4.94438e+06
64  63  1.55864e+07
64  64  9.69043e+06
64  65  1.17509e+07
64  66  2.32131e+06
64  67  7.23923e+06
64  68  3.24586e+06
64  69  0
64  70  1.09062e+07
64  71  2.45397e+07
64  72  0
64  73  5.61082e+06
64  74  0
64  75  1.87129e+07
64  76  1.3042e+07
64  77  0
64  78  7.44178e+06
64  79  1.64709e+07
64  80  0
64  81  0
64  82  0
64  83  1.69238e+07
64  84  5.81607e+06
64  85  6.16537e+06
64  86  0
64  87  1.30975e+07
64  88  1.64932e+07
64  89  6.94036e+06
64  90  0
64  91  1.45721e+07
64  92  0
64  93  0
64  94  1.29708e+07
64  95  1.10993e+07
64  96  1.18269e+07
64  97  9.46106e+06
64  98  1.31428e+07
64  99  5.9982e+06
64  100  3.87501e+07
65  0  6.12066e+06
65  1  7.14722e+06
65  2  0
65  3  1.29108e+07
65  4  3.75447e+06
65  5  9.5935e+06
65  6  3.08637e+06
65  7  8.58988e+06
65  8  0
65  9  1.14676e+06
65  10  6.49272e+06
65  11  1.73032e+07
65  12  1.33246e+07
65  13  1.24477e+06
65  14  1.33036e+07
65  15  1.19846e+07
65  16  0
65  17  1.18584e+07
65  18  2.74698e+06
65  19  7.17469e+06
65  20  2.68735e+06
65  21  6.95412e+06
65  22  7.5878e+06
65  23  5.18056e+06
65  24  7.93689e+06
65  25  3.20138e+06
65  26  1.1464e+07
65  27  4.88054e+06
65  28  1.40535e+07
65  29  9.8104e+06
65  30  7.00208e+06
65  31  1.33692e+07
65  32  1.46645e+07
65  33  1.62461e+07
65  34  8.66622e+06
65  35  3.7846e+06
65  36  1.42255e+07
65  37  1.48272e+07
65  38  1.41403e+07
65  39  1.99915e+07
65  40  9.42978e+06
65  41  4.49291e+06
65  42  3.56188e+06
65  43  1.27879e+07
65  44  0
65  45  0
65  46  1.8656e+06
65  47  1.1846e+07
65  48  4.12925e+06
65  49  1.15909e+07
65  50  1.14167e+07
65  51  2.18081e+07
65  52  8.93077e+06
65  53  5.52516e+06
65  54  1.30651e+07
65  55  1.64458e+07
65  56  1.21291e+07
65  57  9.07442e+06
65  58  1.20294e+07
65  59  2.11215e+07
65  60  6.12344e+06
65  61  1.07885e+07
65  62  1.06244e+07
65  63  0
65  64  2.40298e+07
65  65  1.31356e+07
65  66  1.25941e+07
65  67  9.31067e+06
65  68  1.13003e+07
65  69  134394
65  70  6.13416e+06
65  71  1.48978e+07
65  72  9.98985e+06
65  73  1.28974e+07
65  74  9.00428e+06
65  75  0
65  76  0
65  77  1.2411e+07
65  78  0
65  79  1.06363e+07
65  80  6.72034e+06
65  81  1.11765e+07
65  82  9.25118e+06
65  83  8.82466e+06
65  84  7.16126e+06
65  85  1.01907e+07
65  86  0
65  87  1.83749e+07
65  88  2.0164e+07
65  89  1.57239e+07
65  90  1.79463e+07
65  91  1.61248e+07
65  92  2.34316e+07
65  93  2.24478e+07
65  94  2.92512e+06
65  95  5.18614e+06
65  96  1.71959e+07
65  97  3.18663e+06
65  98  0
65  99  8.51506e+06
65  100  0
66  0  7.03252e+06
66  1  4.311e+06
66  2  7.26546e+06
66  3  1.38913e+07
66  4  4.92045e+06
66  5  0
66  6  6.75617e+06
66  7  0
66  8  1.52582e+07
66  9  9.16631e+06
66  10  6.2539e+06
66  11  0
66  12  1.5357e+07
66  13  326105
66  14  5.67206e+06
66  15  2.02505e+07
66  16  5.12964e+06
66  17  7.81812e+06
66  18  1.12525e+07
66  19  6.75882e+06
66  20  8.57892e+06
66  21  7.26143e+06
66  22  1.52386e+07
66  23  0
66  24  1.43807e+07
66  25  1.19579e+07
66  26  6.12226e+06
66  27  8.60021e+06
66  28  1.32189e+07
66  29  1.03162e+07
66  30  9.67685e+06
66  31  1.03026e+07
66  32  7.79927e+06
66  33  0
66  34  7.19517e+06
66  35  1.19572e+07
66  36  1.17632e+07
66  37  7.54193e+06
66  38  1.00567e+07
66  39  0
66  40  5.45736e+06
66  41  1.33352e+07
66  42  9.25915e+06
66  43  1.00129e+07
66  44  8.92769e+06
66  45  6.29995e+06
66  46  1.18121e+07
66  47  1.28571e+07
66  48  9.698e+06
66  49  0
66  50  1.28204e+07
66  51  1.89666e+07
66  52  1.5789e+07
66  53  7.85504e+06
66  54  1.80231e+06
66  55  1.55497e+07
66  56  7.01786e+06
66  57  9.53934e+06
66  58  1.9423e+07
66  59  1.45089e+07
66  60  6.03818e+06
66  61  7.0929e+06
66  62  7.44189e+06
66  63  3.03723e+06
66  64  7.6773e+06
66  65  1.60806e+07
66  66  2.33826e+07
66  67  2.77904e+07
66  68  1.10908e+07
66  69  1.56867e+07
66  70  2.37722e+07
66  71  4.98618e+06
66  72  6.939e+06
66  73  6.77296e+06
66  74  0
66  75  0
66  76  0
66  77  9.2918e+06
66  78  1.87504e+07
66  79  1.22479e+07
66  80  0
66  81  1.12169e+07
66  82  1.07055e+07
66  83  1.00192e+07
66  84  1.12434e+07
66  85  1.66459e+07
66  86  0
66  87  2.64419e+06
66  88  1.07037e+07
66  89  3.78679e+06
66  90  1.48686e+07
66  91  5.04711e+06
66  92  1.18226e+07
66  93  1.79018e+07
66  94  3.66445e+06
66  95  7.39453e+06
66  96  1.52858e+07
66  97  3.98736e+06
66  98  1.25125e+07
66  99  1.08874e+07
66  100  8.3597e+06
67  0  3.75276e+06
67  1  2.39702e+06
67  2  1.1956e+07
67  3  8.25837e+06
67  4  7.6383e+06
67  5  1.01878e+07
67  6  3.06617e+06
67  7  7.93197e+06
67  8  5.97419e+06
67  9  6.45308e+06
67  10  6.56444e+06
67  11  8.07656e+06
67  12  1.00412e+07
67  13  8.57717e+06
67  14  1.44789e+06
67  15  1.02385e+07
67  16  0
67  17  1.20815e+07
67  18  1.4229e+07
67  19  4.79056e+06
67  20  1.42719e+07
67  21  6.54604e+06
67  22  1.46075e+07
67  23  1.12608e+07
67  24  1.00554e+07
67  25  2.72476e+06
67  26  1.02328e+07
67  27  3.84568e+06
67  28  1.58637e+07
67  29  1.81676e+06
67  30  0
67  31  2.44178e+07
67  32  9.53381e+06
67  33  8.14046e+06
67  34  3.28213e+06
67  35  6.52415e+06
67  36  7.87801e+06
67  37  7.72603e+06
67  38  5.02752e+06
67  39  8.63714e+06
67  40  1.21523e+07
67  41  1.70725e+07
67  42  3.62453e+06
67  43  0
67  44  1.0252e+07
67  45  1.16559e+07
67  46  1.05255e+07
67  47  9.76919e+06
67  48  6.14013e+06
67  49  1.80744e+07
67  50  9.07045e+06
67  51  1.33017e+07
67  52  9.36513e+06
67  53  1.78984e+07
67  54  5.29846e+06
67  55  8.0004e+06
67  56  0
67  57  1.21535e+07
67  58  0
67  59  9.19514e+06
67  60  4.11336e+07
67  61  9.07601e+06
67  62  1.37418e+07
67  63  8.93158e+06
67  64  9.99649e+06
67  65  7.86294e+06
67  66  5.91208e+06
67  67  5.705e+06
67  68  1.49542e+07
67  69  5.52464e+06
67  70  9.70199e+06
67  71  1.70901e+07
67  72  1.07507e+07
67  73  0
67  74  8.79653e+06
67  75  9.42496e+06
67  76  4.26701e+06
67  77  9.01025e+06
67  78  1.04392e+07
67  79  1.16374e+07
67  80  1.20077e+07
67  81  1.32959e+07
67  82  1.59134e+07
67  83  4.37579e+06
67  84  0
67  85  8.45635e+06
67  86  1.48268e+07
67  87  2.93272e+07
67  88  0
67  89  1.83683e+07
67  90  1.71858e+07
67  91  1.54287e+07
67  92  1.29755e+06
67  93  0
67  94  0
67  95  7.03107e+06
67  96  1.0654e+07
67  97  0
67  98  1.97404e+06
67  99  1.24489e+07
67  100  5.59971e+06
68  0  1.83847e+07
68  1  0
68  2  7.70122e+06
68  3  5.30077e+06
68  4  8.83461e+06
68  5  4.71033e+06
68  6  1.3228e+06
68  7  5.04254e+06
68  8  0
68  9  2.49531e+07
68  10  0
68  11  1.16719e+07
68  12  8.51743e+06
68  13  8.6875e+06
68  14  8.18569e+06
68  15  1.30159e+07
68  16  2.13208e+07
68  17  9.16655e+06
68  18  1.15994e+07
68  19  9.57899e+06
68  20  2.21522e+07
68  21  8.90379e+06
68  22  0
68  23  1.09679e+07
68  24  8.05333e+06
68  25  9.06994e+06
68  26  6.62503e+06
68  27  1.78519e+07
68  28  2.29294e+06
68  29  6.09245e+06
68  30  6.91364e+06
68  31  9.23764e+06
68  32  1.27036e+07
68  33  1.25267e+07
68  34  8.79386e+06
68  35  5.24578e+06
68  36  6.35991e+06
68  37  5.89168e+06
68  38  1.46973e+07
68  39  0
68  40  1.55713e+07
68  41  7.76251e+06
68  42  6.86876e+06
68  43  6.21205e+06
68  44  8.61977e+06
68  45  1.16817e+07
68  46  1.28931e+07
68  47  1.01294e+07
68  48  1.12036e+07
68  49  6.9813e+06
68  50  1.16791e+07
68  51  0
68  52  1.56695e+07
68  53  1.8998e+07
68  54  1.24467e+07
68  55  1.19547e+06
68  56  6.79875e+06
68  57  9.23665e+06
68  58  6.16757e+06
68  59  2.09819e+07
68  60  2.93373e+06
68  61  1.19259e+07
68  62  6.7772e+06
68  63  0
68  64  6.67394e+06
68  65  7.42446e+06
68  66  4.52883e+06
68  67  1.30491e+07
68  68  1.26587e+07
68  69  1.79084e+07
68  70  7.39887e+06
68  71  7.59674e+06
68  72  8.45264e+06
68  73  1.2386e+07
68  74  1.86728e+07
68  75  1.12607e+06
68  76  1.24085e+07
68  77  222792
68  78  1.68902e+07
68  79  1.05735e+07
68  80  4.14697e+06
68  81  6.94473e+06
68  82  1.39011e+07
68  83  5.23997e+06
68  84  9.17934e+06
68  85  7.36248e+06
68  86  1.12793e+07
68  87  1.76686e+06
68  88  9.60753e+06
68  89  6.84306e+06
68  90  1.03218e+07
68  91  1.56359e+07
68  92  1.20722e+07
68  93  3.85145e+06
68  94  6.89732e+06
68  95  2.35938e+07
68  96  0
68  97  1.15861e+07
68  98  1.67115e+07
68  99  1.99264e+07
68  100  1.17021e+07
69  0  1.48285e+07
69  1  9.68302e+06
69  2  9.82774e+06
69  3  3.44648e+06
69  4  8.93516e+06
69  5  1.12746e+07
69  6  3.19805e+06
69  7  1.08585e+07
69  8  1.0739e+07
69  9  5.86017e+06
69  10  1.01928e+07
69  11  6.31909e+06
69  12  0
69  13  1.00899e+07
69  14  2.42869e+06
69  15  1.13963e+07
69  16  1.80369e+07
69  17  1.54491e+07
69  18  3.87434e+06
69  19  2.3048e+06
69  20  5.38482e+06
69  21  1.03459e+07
69  22  0
69  23  1.07379e+07
69  24  1.34112e+07
69  25  1.24593e+07
69  26  5.19578e+06
69  27  0
69  28  1.06497e+07
69  29  2.91481e+06
69  30  2.35564e+07
69  31  1.61471e+07
69  32  6.26309e+06
69  33  1.33597e+07
69  34  1.3597e+07
69  35  1.10658e+07
69  36  9.08609e+06
69  37  1.84852e+07
69  38  9.3608e+06
69  39  0
69  40  1.57603e+07
69  41  8.81187e+06
69  42  1.34689e+07
69  43  3.61452e+06
69  44  2.31593e+06
69  45  1.87142e+07
69  46  1.07052e+07
69  47  1.08549e+07
69  48  4.89194e+06
69  49  1.59945e+07
69  50  1.73108e+07
69  51  8.62068e+06
69  52  1.1486e+06
69  53  1.2851e+07
69  54  1.43707e+07
69  55  1.29199e+07
69  56  1.22505e+07
69  57  6.34198e+06
69  58  4.99315e+06
69  59  2.00135e+07
69  60  1.5357e+07
69  61  1.62061e+07
69  62  9.25829e+06
69  63  1.50061e+07
69  64  0
69  65  1.08571e+07
69  66  0
69  67  7.77417e+06
69  68  7.43176e+06
69  69  6.81114e+06
69  70  7.79509e+06
69  71  1.79955e+07
69  72  1.66786e+07
69  73  5.02786e+06
69  74  1.20098e+07
69  75  1.14208e+07
69  76  1.16605e+06
69  77  9.48875e+06
69  78  9.40503e+06
69  79  9.8927e+06
69  80  1.89184e+07
69  81  0
69  82  0
69  83  2.16359e+07
69  84  9.8871e+06
69  85  5.8367e+06
69  86  1.52201e+07
69  87  0
69  88  6.51151e+06
69  89  1.59149e+07
69  90  5.84134e+06
69  91  3.8358e+06
69  92  2.42111e+07
69  93  0
69  94  8.70046e+06
69  95  6.19946e+06
69  96  1.48822e+07
69  97  9.28352e+06
69  98  1.55665e+07
69  99  2.15901e+07
69  100  1.56229e+07
70  0  664670
70  1  1.55429e+07
70  2  3.02601e+06
70  3  7.49438e+06
70  4  1.50718e+07
70  5  9.97191e+06
70  6  3.05293e+06
70  7  0
70  8  1.28042e+07
70  9  9.42178e+06
70  10  8.44276e+06
70  11  1.01799e+07
70  12  5.31272e+06
70  13  6.5465e+06
70  14  0
70  15  6.94465e+06
70  16  1.02145e+07
70  17  6.56823e+06
70  18  0
70  19  7.32971e+06
70  20  1.50159e+07
70  21  7.2751e+06
70  22  5.40182e+06
70  23  6.77491e+06
70  24  4.4105e+06
70  25  4.07615e+06
70  26  4.5845e+06
70  27  1.26694e+07
70  28  1.20622e+07
70  29  8.96408e+06
70  30  6.88641e+06
70  31  1.70668e+07
70  32  2.08416e+07
70  33  4.46823e+06
70  34  8.78313e+06
70  35  1.00628e+06
70  36  1.10725e+07
70  37  6.43477e+06
70  38  1.00988e+07
70  39  9.97421e+06
70  40  5.02526e+06
70  41  7.98463e+06
70  42  6.65542e+06
70  43  0
70  44  8.35624e+06
70  45  5.46222e+06
70  46  1.08843e+07
70  47  3.55909e+06
70  48  43079.5
70  49  1.22677e+07
70  50  2.90272e+07
70  51  9.35022e+06
70  52  9.09006e+06
70  53  4.1848e+06
70  54  3.87494e+06
70  55  5.31342e+06
70  56  1.43302e+07
70  57  3.07558e+06
70  58  1.35292e+07
70  59  0
70  60  8.06428e+06
70  61  2.64407e+06
70  62  1.12472e+07
70  63  2.32262e+07
70  64  1.58721e+07
70  65  0
70  66  1.04551e+07
70  67  1.138e+07
70  68  1.34908e+07
70  69  1.56909e+07
70  70  0
70  71  9.82647e+06
70  72  3.63057e+06
70  73  1.02471e+07
70  74  4.60411e+06
70  75  9.25629e+06
70  76  1.26156e+07
70  77  1.17401e+07
70  78  7.92187e+06
70  79  0
70  80  3.61217e+06
70  81  0
70  82  1.992e+07
70  83  1.06788e+07
70  84  0
70  85  1.4679e+07
70  86  1.30853e+07
70  87  6.58031e+06
70  88  1.50944e+07
70  89  1.05406e+07
70  90  1.41861e+07
70  91  1.52749e+07
70  92  1.88363e+07
70  93  2.76763e+06
70  94  894738
70  95  9.92764e+06
70  96  7.26344e+06
70  97  0
70  98  0
70  99  1.92312e+07
70  100  3.85912e+06
71  0  4.75178e+06
71  1  7.94464e+06
71  2  1.46033e+07
71  3  9.93924e+06
71  4  7.4928e+06
71  5  5.28806e+06
71  6  1.00832e+07
71  7  7.84561e+06
71  8  4.50769e+06
71  9  2.74913e+06
71  10  1.07807e+07
71  11  3.03779e+06
71  12  2.66005e+06
71  13  44588.5
71  14  6.73078e+06
71  15  0
71  16  1.49822e+07
71  17  1.04078e+07
71  18  1.5316e+07
71  19  9.47906e+06
71  20  1.24155e+07
71  21  6.48903e+06
71  22  5.66867e+06
71  23  8.1378e+06
71  24  1.63872e+06
71  25  1.86225e+07
71  26  1.2013e+07
71  27  1.90971e+06
71  28  1.03797e+07
71  29  1.34084e+07
71  30  2.4432e+06
71  31  1.05566e+07
71  32  2.688e+06
71  33  9.43151e+06
71  34  1.76388e+07
71  35  1.87831e+07
71  36  4.57414e+06
71  37  9.65952e+06
71  38  0
71  39  1.06371e+06
71  40  6.01896e+06
71  41  1.285e+07
71  42  9.57018e+06
71  43  8.43624e+06
71  44  1.11058e+07
71  45  1.35466e+07
71  46  0
71  47  0
71  48  6.6915e+06
71  49  1.05897e+07
71  50  2.27327e+07
71  51  1.1825e+07
71  52  5.31096e+06
71  53  1.06106e+07
71  54  8.9145e+06
71  55  1.71374e+07
71  56  7.80671e+06
71  57  1.42412e+07
71  58  1.48719e+07
71  59  2.82122e+06
71  60  1.6151e+07
71  61  7.49522e+06
71  62  1.13308e+07
71  63  1.56662e+07
71  64  1.19884e+07
71  65  7.82261e+06
71  66  2.04013e+07
71  67  9.86121e+06
71  68  8.30388e+06
71  69  2.14356e+06
71  70  1.90363e+07
71  71  0
71  72  0
71  73  1.29249e+07
71  74  9.57197e+06
71  75  5.01518e+06
71  76  8.46437e+06
71  77  1.14827e+07
71  78  2.87631e+07
71  79  0
71  80  9.31189e+06
71  81  0
71  82  1.39868e+07
71  83  2.08825e+06
71  84  1.47603e+07
71  85  0
71  86  8.8676e+06
71  87  1.70043e+07
71  88  5.05068e+06
71  89  1.01639e+07
71  90  2.55749e+07
71  91  5.08501e+06
71  92  0
71  93  6.27527e+06
71  94  4.31195e+06
71  95  1.17891e+07
71  96  1.03509e+07
71  97  0
71  98  1.29249e+07
71  99  6.94145e+06
71  100  1.71175e+07
72  0  9.16831e+06
72  1  0
72  2  0
72  3  1.03546e+07
72  4  6.9676e+06
72  5  6.72395e+06
72  6  0
72  7  7.28479e+06
72  8  4.87962e+06
72  9  9.41935e+06
72  10  1.06684e+07
72  11  8.50991e+06
72  12  1.32584e+07
72  13  1.11186e+07
72  14  1.13681e+07
72  15  3.79688e+06
72  16  5.0916e+06
72  17  5.8975e+06
72  18  3.38543e+06
72  19  1.28262e+07
72  20  1.02736e+07
72  21  7.11733e+06
72  22  8.31865e+06
72  23  1.03184e+07
72  24  9.87488e+06
72  25  1.01157e+07
72  26  1.16854e+07
72  27  1.94561e+07
72  28  1.64898e+06
72  29  1.07268e+07
72  30  6.55043e+06
72  31  1.13813e+07
72  32  1.64649e+07
72  33  4.11009e+06
72  34  7.4178e+06
72  35  2.01321e+06
72  36  1.18437e+07
72  37  5.00253e+06
72  38  7.1991e+06
72  39  1.36706e+07
72  40  1.26518e+07
72  41  4.60143e+06
72  42  7.39387e+06
72  43  4.8995e+06
72  44  1.77995e+07
72  45  1.03417e+07
72  46  7.78156e+06
72  47  0
72  48  1.23295e+07
72  49  6.99092e+06
72  50  3.64469e+06
72  51  6.34387e+06
72  52  1.6884e+07
72  53  3.38954e+06
72  54  1.19654e+07
72  55  1.38157e+07
72  56  7.48488e+06
72  57  1.30357e+07
72  58  8.77069e+06
72  59  8.32612e+06
72  60  1.50681e+07
72  61  7.75261e+06
72  62  8.72705e+06
72  63  9.27769e+06
72  64  6.05884e+06
72  65  7.80377e+06
72  66  1.21651e+07
72  67  7.28875e+06
72  68  1.80156e+07
72  69  1.95697e+07
72  70  9.99475e+06
72  71  0
72  72  0
72  73  1.50002e+07
72  74  1.71134e+07
72  75  9.02987e+06
72  76  0
72  77  1.60486e+07
72  78  2.33831e+07
72  79  2.48707e+06
72  80  0
72  81  2.86898e+06
72  82  4.21139e+06
72  83  1.57981e+07
72  84  0
72  85  8.86435e+06
72  86  0
72  87  2.49068e+07
72  88  1.50874e+07
72  89  1.46093e+07
72  90  1.92772e+07
72  91  7.15571e+06
72  92  6.00798e+06
72  93  9.36851e+06
72  94  0
72  95  1.91279e+07
72  96  7.46976e+06
72  97  0
72  98  7.03599e+06
72  99  8.38486e+06
72  100  2.49576e+07
73  0  6.79119e+06
73  1  4.08263e+06
73  2  6.22936e+06
73  3  5.30436e+06
73  4  8.55118e+06
73  5  7.46646e+06
73  6  1.3585e+07
73  7  6.34867e+06
73  8  7.45491e+06
73  9  9.31194e+06
73  10  5.47662e+06
73  11  1.1196e+07
73  12  839217
73  13  1.3273e+07
73  14  5.1973e+06
73  15  3.76286e+06
73  16  1.35268e+07
73  17  1.46078e+07
73  18  1.27107e+07
73  19  0
73  20  1.04544e+07
73  21  8.16709e+06
73  22  7.35634e+06
73  23  7.19578e+06
73  24  1.8143e+06
73  25  7.98372e+06
73  26  1.52168e+07
73  27  9.77603e+06
73  28  0
73  29  7.50092e+06
73  30  7.92546e+06
73  31  1.55865e+07
73  32  1.26931e+07
73  33  7.62698e+06
73  34  1.4516e+07
73  35  5.60857e+06
73  36  1.83761e+07
73  37  5.09595e+06
73  38  1.82502e+06
73  39  5.15932e+06
73  40  9.21514e+06
73  41  0
73  42  8.25004e+06
73  43  1.33731e+07
73  44  1.4638e+06
73  45  8.08969e+06
73  46  4.49753e+06
73  47  1.38176e+07
73  48  1.50139e+06
73  49  1.47411e+07
73  50  1.102e+07
73  51  1.36666e+07
73  52  1.1276e+07
73  53  1.60352e+07
73  54  0
73  55  8.77045e+06
73  56  9.98049e+06
73  57  7.02672e+06
73  58  1.10521e+07
73  59  1.96817e+07
73  60  1.14332e+07
73  61  362113
73  62  2.12585e+07
73  63  8.91722e+06
73  64  1.30061e+07
73  65  4.55881e+06
73  66  1.32387e+07
73  67  2.95774e+06
73  68  2.09687e+07
73  69  1.89464e+07
73  70  2.94122e+07
73  71  1.21326e+07
73  72  8.6559e+06
73  73  0
73  74  2.19351e+06
73  75  1.37098e+07
73  76  1.46498e+07
73  77  1.72392e+07
73  78  1.33734e+07
73  79  9.87013e+06
73  80  3.12547e+06
73  81  8.65751e+06
73  82  1.38944e+07
73  83  9.0488e+06
73  84  1.94759e+07
73  85  0
73  86  1.24476e+07
73  87  1.84191e+07
73  88  8.33838e+06
73  89  2.21555e+07
73  90  0
73  91  1.07241e+07
73  92  2.029e+07
73  93  1.44766e+07
73  94  3.02372e+06
73  95  8.3855e+06
73  96  1.0079e+07
73  97  1.69584e+07
73  98  3.50592e+06
73  99  1.52558e+07
73  100  1.4747e+07
74  0  5.3826e+06
74  1  3.43864e+06
74  2  1.16919e+07
74  3  5.16709e+06
74  4  5.18063e+06
74  5  7.82973e+06
74  6  7.62334e+06
74  7  1.14642e+07
74  8  0
74  9  1.2187e+07
74  10  8.72935e+06
74  11  1.32308e+07
74  12  8.97292e+06
74  13  6.81794e+06
74  14  3.823e+06
74  15  7.93763e+06
74  16  3.44519e+06
74  17  0
74  18  0
74  19  9.31373e+06
74  20  1.22022e+07
74  21  922428
74  22  1.89873e+07
74  23  8.26275e+06
74  24  1.0533e+07
74  25  7.61681e+06
74  26  1.62299e+07
74  27  0
74  28  1.40873e+07
74  29  3.78649e+06
74  30  1.06203e+07
74  31  1.63249e+07
74  32  2.24594e+07
74  33  1.37013e+07
74  34  1.42488e+07
74  35  8.18541e+06
74  36  1.11123e+07
74  37  9.38133e+06
74  38  1.58972e+07
74  39  0
74  40  7.14107e+06
74  41  1.68125e+07
74  42  1.37672e+07
74  43  192989
74  44  9.76313e+06
74  45  1.30056e+07
74  46  7.19202e+06
74  47  1.46368e+07
74  48  9.35071e+06
74  49  1.3529e+07
74  50  0
74  51  1.12006e+07
74  52  2.05299e+06
74  53  8.38492e+06
74  54  6.88472e+06
74  55  1.18741e+07
74  56  8.72372e+06
74  57  1.74703e+07
74  58  1.10267e+07
74  59  2.21835e+07
74  60  1.63059e+07
74  61  1.00407e+07
74  62  1.88071e+07
74  63  1.28814e+07
74  64  1.27607e+07
74  65  1.78563e+07
74  66  7.04515e+06
74  67  8.42908e+06
74  68  8.63894e+06
74  69  1.34859e+07
74  70  1.60502e+07
74  71  0
74  72  8.63377e+06
74  73  1.02669e+07
74  74  1.70515e+07
74  75  4.99576e+06
74  76  0
74  77  0
74  78  1.61079e+07
74  79  4.82983e+06
74  80  9.90947e+06
74  81  2.15559e+07
74  82  1.65523e+07
74  83  0
74  84  1.21198e+07
74  85  1.30343e+07
74  86  1.42271e+07
74  87  1.88405e+07
74  88  1.05733e+07
74  89  1.32276e+07
74  90  3.05613e+07
74  91  3.99185e+06
74  92  2.67522e+07
74  93  1.15583e+07
74  94  1.3512e+07
74  95  9.23668e+06
74  96  150317
74  97  1.03982e+07
74  98  1.52009e+07
74  99  0
74  100  0
75  0  5.00772e+06
75  1  1.37731e+07
75  2  1.86931e+06
75  3  2.32927e+07
75  4  7.30406e+06
75  5  9.17712e+06
75  6  3.70492e+06
75  7  2.23337e+07
75  8  1.34197e+07
75  9  4.15066e+06
75  10  8.13186e+06
