row  column  (images_6a.edf S-K*images_6a.edf Ar-K**2.3)
61  13  6.87928e+07
61  14  6.99159e+07
61  15  7.79588e+07
61  16  8.12227e+07
61  17  8.80911e+07
61  18  7.67398e+07
61  19  8.77888e+07
61  20  7.17694e+07
61  21  8.43962e+07
61  22  8.41791e+07
61  23  9.36775e+07
61  24  7.38059e+07
61  25  9.78971e+07
61  26  7.2581e+07
61  27  8.80492e+07
61  28  1.13483e+08
61  29  9.3031e+07
61  30  1.00352e+08
61  31  9.22866e+07
61  32  9.44454e+07
61  33  1.15713e+08
61  34  9.88803e+07
61  35  1.06671e+08
61  36  8.80112e+07
61  37  7.1064e+07
61  38  1.01335e+08
61  39  1.01225e+08
61  40  9.23361e+07
61  41  1.15971e+08
61  42  1.04904e+08
61  43  1.09411e+08
61  44  1.03199e+08
61  45  1.10623e+08
61  46  1.28096e+08
61  47  1.19153e+08
61  48  1.02194e+08
61  49  1.06681e+08
61  50  1.11159e+08
61  51  1.22051e+08
61  52  1.54243e+08
61  53  1.39329e+08
61  54  1.23905e+08
61  55  1.13383e+08
61  56  1.11081e+08
61  57  1.17337e+08
61  58  9.64644e+07
61  59  1.15443e+08
61  60  9.17516e+07
61  61  8.95323e+07
61  62  8.54686e+07
61  63  8.3561e+07
61  64  7.21837e+07
61  65  7.06746e+07
61  66  8.03277e+07
61  67  6.60095e+07
61  68  6.32811e+07
61  69  8.38022e+07
61  70  9.33912e+07
61  71  9.66199e+07
61  72  9.96401e+07
61  73  9.7949e+07
61  74  7.95523e+07
61  75  8.76619e+07
61  76  8.30442e+07
61  77  8.01136e+07
61  78  8.11215e+07
61  79  1.08424e+08
61  80  1.30414e+08
61  81  1.01142e+08
61  82  9.84723e+07
61  83  9.91356e+07
61  84  1.06802e+08
61  85  9.59554e+07
61  86  9.67549e+07
61  87  9.21999e+07
61  88  9.48962e+07
61  89  1.08427e+08
61  90  1.18757e+08
61  91  8.73713e+07
61  92  8.58574e+07
61  93  8.66418e+07
61  94  6.3629e+07
61  95  7.81558e+07
61  96  7.87488e+07
61  97  6.21651e+07
61  98  6.44007e+07
61  99  6.02902e+07
61  100  5.90388e+07
62  0  8.22442e+07
62  1  6.75709e+07
62  2  7.53373e+07
62  3  7.04403e+07
62  4  6.11531e+07
62  5  5.48855e+07
62  6  5.97439e+07
62  7  6.47748e+07
62  8  6.97844e+07
62  9  7.82829e+07
62  10  6.99597e+07
62  11  7.41409e+07
62  12  7.91844e+07
62  13  7.25265e+07
62  14  6.70218e+07
62  15  8.65006e+07
62  16  7.32578e+07
62  17  6.39097e+07
62  18  8.79548e+07
62  19  7.40301e+07
62  20  7.22584e+07
62  21  7.98605e+07
62  22  8.78023e+07
62  23  7.52372e+07
62  24  9.73255e+07
62  25  8.5373e+07
62  26  9.88094e+07
62  27  8.93638e+07
62  28  1.24832e+08
62  29  9.00175e+07
62  30  1.11622e+08
62  31  1.11996e+08
62  32  1.02473e+08
62  33  1.02065e+08
62  34  9.36666e+07
62  35  1.0925e+08
62  36  9.88701e+07
62  37  8.06657e+07
62  38  9.61183e+07
62  39  1.17829e+08
62  40  9.91465e+07
62  41  1.06926e+08
62  42  8.35913e+07
62  43  8.78498e+07
62  44  1.02559e+08
62  45  1.19905e+08
62  46  1.12049e+08
62  47  1.35233e+08
62  48  1.01285e+08
62  49  9.41871e+07
62  50  1.10844e+08
62  51  1.09927e+08
62  52  1.204e+08
62  53  1.07575e+08
62  54  1.30668e+08
62  55  1.07694e+08
62  56  1.1281e+08
62  57  1.12423e+08
62  58  1.09568e+08
62  59  1.00969e+08
62  60  7.70677e+07
62  61  8.15283e+07
62  62  8.84807e+07
62  63  7.44438e+07
62  64  7.74841e+07
62  65  6.29134e+07
62  66  5.4702e+07
62  67  6.5791e+07
62  68  5.70198e+07
62  69  7.55799e+07
62  70  7.91896e+07
62  71  8.2492e+07
62  72  8.23357e+07
62  73  9.20492e+07
62  74  9.25587e+07
62  75  9.28383e+07
62  76  8.41001e+07
62  77  9.15222e+07
62  78  8.21432e+07
62  79  1.03385e+08
62  80  1.03756e+08
62  81  9.35179e+07
62  82  1.19848e+08
62  83  9.56667e+07
62  84  1.07714e+08
62  85  1.25966e+08
62  86  1.05632e+08
62  87  9.90373e+07
62  88  9.05826e+07
62  89  8.96437e+07
62  90  9.06135e+07
62  91  8.5621e+07
62  92  8.15473e+07
62  93  8.88241e+07
62  94  6.74264e+07
62  95  6.5049e+07
62  96  8.65261e+07
62  97  7.72463e+07
62  98  9.63315e+07
62  99  7.56773e+07
62  100  6.96399e+07
63  0  7.69874e+07
63  1  7.49784e+07
63  2  7.75833e+07
63  3  6.22405e+07
63  4  6.64066e+07
63  5  8.69017e+07
63  6  7.15455e+07
63  7  7.30807e+07
63  8  6.23635e+07
63  9  9.65732e+07
63  10  6.18307e+07
63  11  8.17629e+07
63  12  7.60854e+07
63  13  7.70549e+07
63  14  7.55456e+07
63  15  9.72968e+07
63  16  9.76902e+07
63  17  8.14682e+07
63  18  7.59806e+07
63  19  8.34322e+07
63  20  8.44631e+07
63  21  1.09178e+08
63  22  1.12553e+08
63  23  8.33762e+07
63  24  1.07441e+08
63  25  8.93698e+07
63  26  1.02814e+08
63  27  7.93983e+07
63  28  7.3131e+07
63  29  9.36581e+07
63  30  9.10169e+07
63  31  1.11802e+08
63  32  9.47468e+07
63  33  1.1113e+08
63  34  1.09408e+08
63  35  9.86397e+07
63  36  1.04305e+08
63  37  9.34077e+07
63  38  8.49534e+07
63  39  1.10909e+08
63  40  1.06546e+08
63  41  1.47786e+08
63  42  9.69876e+07
63  43  1.08584e+08
63  44  9.08939e+07
63  45  1.0761e+08
63  46  1.1919e+08
63  47  1.22087e+08
63  48  1.17171e+08
63  49  1.29815e+08
63  50  1.18898e+08
63  51  1.27253e+08
63  52  1.21814e+08
63  53  1.2572e+08
63  54  1.32775e+08
63  55  1.25072e+08
63  56  1.47542e+08
63  57  1.2138e+08
63  58  9.89716e+07
63  59  1.06882e+08
63  60  9.75786e+07
63  61  1.04962e+08
63  62  9.34727e+07
63  63  7.00532e+07
63  64  7.70602e+07
63  65  7.28059e+07
63  66  7.31301e+07
63  67  6.15789e+07
63  68  5.93526e+07
63  69  8.51902e+07
63  70  9.68339e+07
63  71  8.66373e+07
63  72  9.27671e+07
63  73  9.86918e+07
63  74  8.06341e+07
63  75  1.01896e+08
63  76  9.28007e+07
63  77  9.29879e+07
63  78  1.01439e+08
63  79  8.84267e+07
63  80  1.07032e+08
63  81  9.70154e+07
63  82  9.30383e+07
63  83  9.70354e+07
63  84  1.07606e+08
63  85  9.67621e+07
63  86  8.88693e+07
63  87  9.31125e+07
63  88  9.77572e+07
63  89  1.01783e+08
63  90  1.07433e+08
63  91  1.17696e+08
63  92  9.55348e+07
63  93  8.00545e+07
63  94  8.39832e+07
63  95  8.11977e+07
63  96  5.46457e+07
63  97  7.11755e+07
63  98  9.48572e+07
63  99  9.17311e+07
63  100  8.81494e+07
64  0  6.62409e+07
64  1  7.56393e+07
64  2  1.00769e+08
64  3  7.54154e+07
64  4  6.3e+07
64  5  7.82414e+07
64  6  6.55445e+07
64  7  6.66872e+07
64  8  8.60388e+07
64  9  7.80639e+07
64  10  7.70059e+07
64  11  6.4305e+07
64  12  6.67354e+07
64  13  7.76604e+07
64  14  6.77966e+07
64  15  1.14028e+08
64  16  9.40841e+07
64  17  1.05796e+08
64  18  8.24797e+07
64  19  8.79798e+07
64  20  7.62002e+07
64  21  1.03657e+08
64  22  7.70319e+07
64  23  8.93206e+07
64  24  8.97402e+07
64  25  9.05362e+07
64  26  8.04231e+07
64  27  8.35542e+07
64  28  9.7721e+07
64  29  1.1613e+08
64  30  7.52027e+07
64  31  9.89813e+07
64  32  1.04986e+08
64  33  9.87518e+07
64  34  9.67942e+07
64  35  1.01145e+08
64  36  1.09804e+08
64  37  8.21526e+07
64  38  9.88191e+07
64  39  1.05228e+08
64  40  1.01219e+08
64  41  1.35227e+08
64  42  9.13354e+07
64  43  1.09632e+08
64  44  9.15531e+07
64  45  1.14955e+08
64  46  1.12514e+08
64  47  1.01492e+08
64  48  1.01835e+08
64  49  1.25274e+08
64  50  1.08905e+08
64  51  1.23285e+08
64  52  1.33912e+08
64  53  1.26689e+08
64  54  1.19833e+08
64  55  1.0406e+08
64  56  1.2285e+08
64  57  1.33913e+08
64  58  9.6629e+07
64  59  1.13926e+08
64  60  1.25318e+08
64  61  9.16252e+07
64  62  8.39319e+07
64  63  8.10552e+07
64  64  7.86783e+07
64  65  8.824e+07
64  66  7.91068e+07
64  67  7.88899e+07
64  68  4.27578e+07
64  69  7.19522e+07
64  70  8.82193e+07
64  71  9.15356e+07
64  72  8.97084e+07
64  73  8.97051e+07
64  74  8.17323e+07
64  75  9.27265e+07
64  76  8.04096e+07
64  77  9.51679e+07
64  78  9.51351e+07
64  79  9.43204e+07
64  80  1.25283e+08
64  81  9.54227e+07
64  82  8.57553e+07
64  83  1.08262e+08
64  84  1.0459e+08
64  85  1.23269e+08
64  86  8.99573e+07
64  87  1.05611e+08
64  88  9.67075e+07
64  89  1.14533e+08
64  90  1.13287e+08
64  91  8.80152e+07
64  92  9.3762e+07
64  93  1.0464e+08
64  94  7.40226e+07
64  95  7.25926e+07
64  96  6.06978e+07
64  97  8.07213e+07
64  98  6.57037e+07
64  99  9.22725e+07
64  100  6.56566e+07
65  0  8.6057e+07
65  1  9.83539e+07
65  2  7.61511e+07
65  3  9.3297e+07
65  4  6.84317e+07
65  5  6.16918e+07
65  6  8.3015e+07
65  7  8.07609e+07
65  8  7.81019e+07
65  9  9.40747e+07
65  10  7.07873e+07
65  11  8.51379e+07
65  12  7.85511e+07
65  13  8.2347e+07
65  14  8.42095e+07
65  15  9.17565e+07
65  16  9.88721e+07
65  17  9.47554e+07
65  18  8.02673e+07
65  19  9.39963e+07
65  20  8.85198e+07
65  21  9.27935e+07
65  22  7.47583e+07
65  23  7.46084e+07
65  24  9.70862e+07
65  25  9.1282e+07
65  26  7.23798e+07
65  27  7.06262e+07
65  28  8.64688e+07
65  29  9.52221e+07
65  30  8.33273e+07
65  31  9.9988e+07
65  32  9.10462e+07
65  33  1.12477e+08
65  34  9.92494e+07
65  35  9.26138e+07
65  36  8.78126e+07
65  37  1.03286e+08
65  38  9.93503e+07
65  39  9.23888e+07
65  40  1.01976e+08
65  41  9.95462e+07
65  42  1.10306e+08
65  43  9.80843e+07
65  44  1.01855e+08
65  45  1.14344e+08
65  46  1.13156e+08
65  47  1.21155e+08
65  48  1.11427e+08
65  49  1.02959e+08
65  50  1.02424e+08
65  51  1.06584e+08
65  52  1.29239e+08
65  53  1.27993e+08
65  54  1.32625e+08
65  55  1.07888e+08
65  56  1.22143e+08
65  57  1.1303e+08
65  58  1.02462e+08
65  59  9.72054e+07
65  60  1.02226e+08
65  61  9.53705e+07
65  62  8.95611e+07
65  63  8.61332e+07
65  64  1.06609e+08
65  65  9.00603e+07
65  66  6.87358e+07
65  67  6.47221e+07
65  68  5.18831e+07
65  69  6.75213e+07
65  70  8.50928e+07
65  71  8.41309e+07
65  72  1.00343e+08
65  73  6.7682e+07
65  74  8.39816e+07
65  75  9.4609e+07
65  76  1.01926e+08
65  77  8.53368e+07
65  78  8.57143e+07
65  79  8.55914e+07
65  80  9.91718e+07
65  81  8.38819e+07
65  82  1.02776e+08
65  83  1.04765e+08
65  84  1.06527e+08
65  85  9.56838e+07
65  86  1.14521e+08
65  87  1.11224e+08
65  88  1.0785e+08
65  89  9.82049e+07
65  90  9.80244e+07
65  91  9.45228e+07
65  92  7.97187e+07
65  93  1.03727e+08
65  94  9.35002e+07
65  95  1.01297e+08
65  96  7.27429e+07
65  97  6.11267e+07
65  98  6.63998e+07
65  99  7.94723e+07
65  100  9.65385e+07
66  0  7.65525e+07
66  1  8.49632e+07
66  2  8.24699e+07
66  3  8.15468e+07
66  4  8.67129e+07
66  5  7.64372e+07
66  6  7.93167e+07
66  7  8.35556e+07
66  8  7.52069e+07
66  9  7.71262e+07
66  10  7.97145e+07
66  11  9.68644e+07
66  12  8.04237e+07
66  13  8.46938e+07
66  14  1.0491e+08
66  15  1.14397e+08
66  16  1.52494e+08
66  17  9.70195e+07
66  18  9.94102e+07
66  19  8.57491e+07
66  20  8.95783e+07
66  21  7.92623e+07
66  22  8.85957e+07
66  23  9.29188e+07
66  24  8.68541e+07
66  25  7.72288e+07
66  26  8.15296e+07
66  27  8.20893e+07
66  28  8.2889e+07
66  29  8.72941e+07
66  30  1.03376e+08
66  31  8.52604e+07
66  32  9.22049e+07
66  33  8.6234e+07
66  34  8.74345e+07
66  35  1.00854e+08
66  36  1.13686e+08
66  37  1.04863e+08
66  38  1.06302e+08
66  39  9.69296e+07
66  40  1.06139e+08
66  41  1.29846e+08
66  42  1.10141e+08
66  43  1.10152e+08
66  44  9.79043e+07
66  45  9.28973e+07
66  46  1.15321e+08
66  47  1.01357e+08
66  48  1.04962e+08
66  49  1.05415e+08
66  50  1.22703e+08
66  51  1.3432e+08
66  52  1.19579e+08
66  53  1.34339e+08
66  54  1.29288e+08
66  55  1.1244e+08
66  56  1.09121e+08
66  57  1.36587e+08
66  58  1.28361e+08
66  59  1.11741e+08
66  60  9.24337e+07
66  61  1.07543e+08
66  62  8.02423e+07
66  63  8.76345e+07
66  64  9.90763e+07
66  65  8.45963e+07
66  66  7.45735e+07
66  67  5.66831e+07
66  68  6.50623e+07
66  69  5.62739e+07
66  70  8.39526e+07
66  71  9.72894e+07
66  72  9.22887e+07
66  73  9.47783e+07
66  74  8.75812e+07
66  75  1.45585e+08
66  76  1.02203e+08
66  77  9.85639e+07
66  78  1.09343e+08
66  79  1.03162e+08
66  80  9.9563e+07
66  81  8.14536e+07
66  82  9.32775e+07
66  83  9.27893e+07
66  84  8.66352e+07
66  85  1.05666e+08
66  86  1.03653e+08
66  87  1.14863e+08
66  88  9.68321e+07
66  89  1.09726e+08
66  90  1.03633e+08
66  91  1.20073e+08
66  92  8.32099e+07
66  93  9.03183e+07
66  94  7.58761e+07
66  95  8.35395e+07
66  96  7.55261e+07
66  97  7.21998e+07
66  98  7.039e+07
66  99  9.57338e+07
66  100  7.75603e+07
67  0  9.10224e+07
67  1  7.93521e+07
67  2  7.11982e+07
67  3  7.35689e+07
67  4  9.04405e+07
67  5  7.45495e+07
67  6  8.2466e+07
67  7  1.02331e+08
67  8  7.4778e+07
67  9  8.03618e+07
67  10  8.5123e+07
67  11  9.21533e+07
67  12  8.18028e+07
67  13  6.26369e+07
67  14  9.55749e+07
67  15  1.03728e+08
67  16  1.07854e+08
67  17  1.00239e+08
67  18  9.7875e+07
67  19  8.56429e+07
67  20  9.18355e+07
67  21  8.15577e+07
67  22  9.75256e+07
67  23  1.2957e+08
67  24  9.37973e+07
67  25  8.40659e+07
67  26  8.02144e+07
67  27  7.1699e+07
67  28  9.61127e+07
67  29  1.09932e+08
67  30  8.85404e+07
67  31  1.03991e+08
67  32  1.07695e+08
67  33  9.51972e+07
67  34  1.24171e+08
67  35  1.09753e+08
67  36  1.04451e+08
67  37  9.12871e+07
67  38  9.97557e+07
67  39  1.01229e+08
67  40  8.80032e+07
67  41  1.15315e+08
67  42  1.2508e+08
67  43  1.06029e+08
67  44  8.8383e+07
67  45  9.96885e+07
67  46  9.84196e+07
67  47  1.30934e+08
67  48  1.1145e+08
67  49  1.08809e+08
67  50  1.36661e+08
67  51  1.24554e+08
67  52  1.68651e+08
67  53  1.34659e+08
67  54  1.27745e+08
67  55  9.78545e+07
67  56  9.43599e+07
67  57  1.2496e+08
67  58  1.23521e+08
67  59  1.18511e+08
67  60  1.22423e+08
67  61  9.78268e+07
67  62  9.07916e+07
67  63  8.01526e+07
67  64  9.84183e+07
67  65  1.06277e+08
67  66  7.37627e+07
67  67  7.26333e+07
67  68  4.41952e+07
67  69  6.08478e+07
67  70  7.00384e+07
67  71  8.58703e+07
67  72  8.77665e+07
67  73  8.40806e+07
67  74  9.49228e+07
67  75  1.05107e+08
67  76  8.00757e+07
67  77  8.79629e+07
67  78  9.83583e+07
67  79  9.31051e+07
67  80  7.18472e+07
67  81  1.02753e+08
67  82  8.10411e+07
67  83  1.08472e+08
67  84  9.3465e+07
67  85  8.80301e+07
67  86  1.0404e+08
67  87  9.58707e+07
67  88  9.42285e+07
67  89  1.06814e+08
67  90  9.97218e+07
67  91  1.03081e+08
67  92  8.46703e+07
67  93  1.03234e+08
67  94  1.14328e+08
67  95  7.42962e+07
67  96  8.76029e+07
67  97  7.74422e+07
67  98  1.0233e+08
67  99  1.02797e+08
67  100  1.13539e+08
68  0  9.59048e+07
68  1  7.73579e+07
68  2  7.64888e+07
68  3  6.16528e+07
68  4  9.01899e+07
68  5  8.79382e+07
68  6  6.57419e+07
68  7  7.33346e+07
68  8  7.25349e+07
68  9  1.19911e+08
68  10  8.9534e+07
68  11  7.5497e+07
68  12  8.15806e+07
68  13  8.37935e+07
68  14  7.31794e+07
68  15  1.07571e+08
68  16  1.07821e+08
68  17  9.00999e+07
68  18  8.56372e+07
68  19  8.28811e+07
68  20  7.87387e+07
68  21  8.54541e+07
68  22  7.70011e+07
68  23  1.00756e+08
68  24  8.3791e+07
68  25  8.32336e+07
68  26  8.21902e+07
68  27  9.51688e+07
68  28  9.44058e+07
68  29  1.05404e+08
68  30  8.25824e+07
68  31  1.07091e+08
68  32  8.09326e+07
68  33  1.00024e+08
68  34  1.03385e+08
68  35  9.28001e+07
68  36  9.59339e+07
68  37  1.09039e+08
68  38  9.77277e+07
68  39  1.09723e+08
68  40  1.12965e+08
68  41  1.3039e+08
68  42  1.1258e+08
68  43  1.07221e+08
68  44  1.00245e+08
68  45  1.20583e+08
68  46  1.17545e+08
68  47  1.02018e+08
68  48  1.17086e+08
68  49  1.30192e+08
68  50  1.09427e+08
68  51  1.66258e+08
68  52  1.36878e+08
68  53  1.29413e+08
68  54  1.00404e+08
68  55  1.18236e+08
68  56  1.20128e+08
68  57  1.21931e+08
68  58  1.21854e+08
68  59  1.27269e+08
68  60  1.04239e+08
68  61  9.83079e+07
68  62  1.01102e+08
68  63  1.08974e+08
68  64  9.05092e+07
68  65  9.44647e+07
68  66  7.9299e+07
68  67  6.90426e+07
68  68  5.76617e+07
68  69  7.01193e+07
68  70  8.04972e+07
68  71  7.25392e+07
68  72  1.00594e+08
68  73  8.66939e+07
68  74  1.20545e+08
68  75  1.11929e+08
68  76  9.76649e+07
68  77  8.73645e+07
68  78  8.6713e+07
68  79  8.98478e+07
68  80  9.42852e+07
68  81  7.38629e+07
68  82  9.39759e+07
68  83  9.79104e+07
68  84  1.01133e+08
68  85  1.02074e+08
68  86  9.50406e+07
68  87  1.05305e+08
68  88  9.49598e+07
68  89  1.21821e+08
68  90  8.74505e+07
68  91  1.13783e+08
68  92  9.42127e+07
68  93  9.76047e+07
68  94  9.41804e+07
68  95  8.36253e+07
68  96  8.20951e+07
68  97  8.51208e+07
68  98  9.44781e+07
68  99  9.58534e+07
68  100  7.94099e+07
69  0  8.8465e+07
69  1  6.69185e+07
69  2  6.86463e+07
69  3  7.3381e+07
69  4  9.74729e+07
69  5  1.07896e+08
69  6  9.90319e+07
69  7  8.75545e+07
69  8  7.13676e+07
69  9  7.99035e+07
69  10  8.29108e+07
69  11  6.86847e+07
69  12  8.22922e+07
69  13  8.75007e+07
69  14  1.02942e+08
69  15  9.93881e+07
69  16  1.07369e+08
69  17  7.79412e+07
69  18  1.1549e+08
69  19  1.10137e+08
69  20  8.35592e+07
69  21  6.36912e+07
69  22  7.79534e+07
69  23  1.01352e+08
69  24  9.66336e+07
69  25  7.69829e+07
69  26  8.34448e+07
69  27  7.41772e+07
69  28  9.68763e+07
69  29  1.06797e+08
69  30  9.5816e+07
69  31  8.22049e+07
69  32  1.05945e+08
69  33  1.0077e+08
69  34  9.98933e+07
69  35  1.13578e+08
69  36  8.77839e+07
69  37  9.40334e+07
69  38  8.36703e+07
69  39  1.27858e+08
69  40  1.2735e+08
69  41  1.29162e+08
69  42  9.9318e+07
69  43  1.11288e+08
69  44  9.13645e+07
69  45  1.12445e+08
69  46  1.01231e+08
69  47  1.09799e+08
69  48  1.10545e+08
69  49  1.19368e+08
69  50  1.20935e+08
69  51  1.3631e+08
69  52  1.36298e+08
69  53  1.26596e+08
69  54  1.27924e+08
69  55  9.5696e+07
69  56  1.27521e+08
69  57  1.3378e+08
69  58  1.41157e+08
69  59  1.24939e+08
69  60  1.10578e+08
69  61  1.18135e+08
69  62  1.10114e+08
69  63  9.43596e+07
69  64  1.07298e+08
69  65  9.38675e+07
69  66  7.76757e+07
69  67  7.81489e+07
69  68  7.24474e+07
69  69  5.81342e+07
69  70  6.82664e+07
69  71  8.65679e+07
69  72  8.47157e+07
69  73  7.99554e+07
69  74  6.96303e+07
69  75  8.89813e+07
69  76  9.40695e+07
69  77  1.03387e+08
69  78  9.15283e+07
69  79  1.13906e+08
69  80  9.5927e+07
69  81  8.13338e+07
69  82  1.10332e+08
69  83  8.94797e+07
69  84  1.12796e+08
69  85  1.08399e+08
69  86  1.01167e+08
69  87  9.34098e+07
69  88  9.89896e+07
69  89  1.06394e+08
69  90  1.19998e+08
69  91  9.06519e+07
69  92  1.1911e+08
69  93  1.1163e+08
69  94  9.40731e+07
69  95  9.121e+07
69  96  9.51689e+07
69  97  8.32606e+07
69  98  7.55314e+07
69  99  6.63749e+07
69  100  9.07335e+07
70  0  1.00293e+08
70  1  7.34122e+07
70  2  9.1714e+07
70  3  7.50797e+07
70  4  7.65714e+07
70  5  8.2735e+07
70  6  8.31469e+07
70  7  8.47459e+07
70  8  8.20639e+07
70  9  9.44544e+07
70  10  8.03951e+07
70  11  1.00727e+08
70  12  8.88744e+07
70  13  8.18167e+07
70  14  1.11181e+08
70  15  1.23056e+08
70  16  1.21135e+08
70  17  9.20634e+07
70  18  1.10408e+08
70  19  8.80348e+07
70  20  9.00128e+07
70  21  8.31049e+07
70  22  9.36731e+07
70  23  9.98645e+07
70  24  8.15512e+07
70  25  7.79194e+07
70  26  8.77625e+07
70  27  8.72861e+07
70  28  9.70946e+07
70  29  8.83945e+07
70  30  8.99962e+07
70  31  9.05305e+07
70  32  9.46336e+07
70  33  9.60371e+07
70  34  1.00432e+08
70  35  1.1232e+08
70  36  9.20331e+07
70  37  1.15336e+08
70  38  8.39549e+07
70  39  1.26853e+08
70  40  1.02768e+08
70  41  1.26064e+08
70  42  1.21862e+08
70  43  1.11942e+08
70  44  9.58691e+07
70  45  9.84012e+07
70  46  1.06709e+08
70  47  1.19259e+08
70  48  1.14374e+08
70  49  1.13225e+08
70  50  1.32109e+08
70  51  1.38621e+08
70  52  1.43762e+08
70  53  1.43921e+08
70  54  1.09703e+08
70  55  1.03422e+08
70  56  8.72179e+07
70  57  1.20573e+08
70  58  8.49568e+07
70  59  1.16792e+08
70  60  1.11907e+08
70  61  1.18241e+08
70  62  1.13621e+08
70  63  8.83668e+07
70  64  1.01903e+08
70  65  1.03987e+08
70  66  8.75283e+07
70  67  6.95743e+07
70  68  5.17724e+07
70  69  6.70992e+07
70  70  8.05471e+07
70  71  9.96662e+07
70  72  1.04926e+08
70  73  9.6656e+07
70  74  9.98608e+07
70  75  9.77682e+07
70  76  9.32113e+07
70  77  9.70383e+07
70  78  9.3356e+07
70  79  8.70113e+07
70  80  1.16293e+08
70  81  9.1857e+07
70  82  7.10432e+07
70  83  9.77845e+07
70  84  1.04787e+08
70  85  9.23678e+07
70  86  1.04752e+08
70  87  8.7398e+07
70  88  1.0062e+08
70  89  1.12615e+08
70  90  8.73972e+07
70  91  9.58815e+07
70  92  1.06019e+08
70  93  9.01249e+07
70  94  9.06604e+07
70  95  7.98044e+07
70  96  6.72747e+07
70  97  9.13697e+07
70  98  1.00528e+08
70  99  8.60724e+07
70  100  9.83893e+07
71  0  8.34107e+07
71  1  9.42348e+07
71  2  9.10812e+07
71  3  7.31277e+07
71  4  7.94971e+07
71  5  7.38562e+07
71  6  8.51417e+07
71  7  6.84177e+07
71  8  9.93792e+07
71  9  8.91956e+07
71  10  1.11503e+08
71  11  7.63005e+07
71  12  7.83511e+07
71  13  9.33169e+07
71  14  8.76606e+07
71  15  1.26742e+08
71  16  1.14214e+08
71  17  9.18623e+07
71  18  9.03996e+07
71  19  8.10893e+07
71  20  8.3094e+07
71  21  7.73984e+07
71  22  8.55021e+07
71  23  8.37833e+07
71  24  8.97525e+07
71  25  8.86556e+07
71  26  8.59391e+07
71  27  8.49204e+07
71  28  8.28491e+07
71  29  7.91689e+07
71  30  1.07779e+08
71  31  9.92807e+07
71  32  7.52145e+07
71  33  9.56374e+07
71  34  1.0696e+08
71  35  9.35736e+07
71  36  9.66995e+07
71  37  9.21312e+07
71  38  1.07602e+08
71  39  9.42702e+07
71  40  1.16495e+08
71  41  8.63198e+07
71  42  8.92308e+07
71  43  8.56398e+07
71  44  1.01765e+08
71  45  1.19923e+08
71  46  1.17067e+08
71  47  1.16961e+08
71  48  1.12828e+08
71  49  1.11014e+08
71  50  1.1402e+08
71  51  1.34372e+08
71  52  1.41645e+08
71  53  1.50431e+08
71  54  9.80851e+07
71  55  9.79254e+07
71  56  1.12781e+08
71  57  9.84232e+07
71  58  1.05755e+08
71  59  1.14485e+08
71  60  1.20833e+08
71  61  1.1461e+08
71  62  1.05948e+08
71  63  1.12987e+08
71  64  9.46044e+07
71  65  1.05527e+08
71  66  9.13944e+07
71  67  7.76888e+07
71  68  5.9489e+07
71  69  7.30394e+07
71  70  7.66636e+07
71  71  1.13953e+08
71  72  9.41819e+07
71  73  1.22645e+08
71  74  9.4678e+07
71  75  8.9497e+07
71  76  8.83694e+07
71  77  1.00066e+08
71  78  8.56287e+07
71  79  9.78243e+07
71  80  1.03469e+08
71  81  1.02694e+08
71  82  8.29954e+07
71  83  9.40237e+07
71  84  9.19797e+07
71  85  1.13163e+08
71  86  1.02201e+08
71  87  9.94809e+07
71  88  1.01871e+08
71  89  1.05959e+08
71  90  1.12286e+08
71  91  9.98431e+07
71  92  1.22528e+08
71  93  1.03915e+08
71  94  9.58157e+07
71  95  8.84028e+07
71  96  8.57208e+07
71  97  7.66174e+07
71  98  1.14029e+08
71  99  7.91896e+07
71  100  9.19535e+07
72  0  8.23931e+07
72  1  9.52034e+07
72  2  7.35016e+07
72  3  7.57644e+07
72  4  8.18156e+07
72  5  8.91826e+07
72  6  8.891e+07
72  7  7.94005e+07
72  8  8.10637e+07
72  9  8.55421e+07
