row  column  (images_6a.edf Zn-K*images_6a.edf Ar-K**2.3)
63  78  4.75116e+07
63  79  4.47687e+07
63  80  8.87628e+07
63  81  8.60277e+07
63  82  8.83221e+07
63  83  7.83831e+07
63  84  1.05979e+08
63  85  1.16187e+08
63  86  4.44165e+07
63  87  7.89349e+07
63  88  9.27833e+07
63  89  1.02853e+08
63  90  7.84409e+07
63  91  7.89893e+07
63  92  1.07996e+08
63  93  6.02753e+07
63  94  7.93909e+07
63  95  6.86309e+07
63  96  5.24468e+07
63  97  6.11598e+07
63  98  7.21834e+07
63  99  5.56692e+07
63  100  8.89568e+07
64  0  8.08932e+07
64  1  6.49229e+07
64  2  1.1551e+08
64  3  6.50975e+07
64  4  6.1024e+07
64  5  5.00936e+07
64  6  5.59705e+07
64  7  5.55879e+07
64  8  1.09094e+07
64  9  6.27757e+07
64  10  6.65579e+07
64  11  5.80139e+07
64  12  5.59056e+07
64  13  6.27907e+07
64  14  4.29772e+07
64  15  8.29339e+07
64  16  6.73404e+07
64  17  7.18397e+07
64  18  4.92852e+07
64  19  6.3283e+07
64  20  5.25296e+07
64  21  4.47006e+07
64  22  4.53407e+07
64  23  6.76903e+07
64  24  6.30334e+07
64  25  7.74058e+07
64  26  6.67321e+07
64  27  6.31772e+07
64  28  7.66151e+07
64  29  1.02748e+08
64  30  6.26106e+07
64  31  6.60495e+07
64  32  5.39388e+07
64  33  8.49056e+07
64  34  7.20346e+07
64  35  8.94477e+07
64  36  7.94624e+07
64  37  7.40884e+07
64  38  8.81689e+07
64  39  9.82186e+07
64  40  9.88788e+07
64  41  1.37297e+08
64  42  5.9103e+07
64  43  8.14392e+07
64  44  8.11136e+07
64  45  7.08452e+07
64  46  1.00334e+08
64  47  1.00614e+08
64  48  5.98035e+07
64  49  9.41025e+07
64  50  1.0495e+08
64  51  9.24938e+07
64  52  8.95307e+07
64  53  4.8417e+07
64  54  1.24441e+08
64  55  9.89407e+07
64  56  6.7897e+07
64  57  1.00914e+08
64  58  6.05898e+07
64  59  8.85285e+07
64  60  1.17126e+08
64  61  6.68945e+07
64  62  6.41901e+07
64  63  6.13628e+07
64  64  4.10112e+07
64  65  4.75063e+07
64  66  7.35399e+07
64  67  5.37907e+07
64  68  2.35939e+07
64  69  4.51058e+07
64  70  6.05194e+07
64  71  8.34628e+07
64  72  4.72051e+07
64  73  5.55113e+07
64  74  5.74427e+07
64  75  5.98222e+07
64  76  5.96538e+07
64  77  9.44828e+07
64  78  3.50645e+07
64  79  6.03178e+07
64  80  7.92322e+07
64  81  6.43864e+07
64  82  1.17317e+08
64  83  8.61784e+07
64  84  1.19627e+08
64  85  1.26239e+08
64  86  9.12365e+07
64  87  7.40537e+07
64  88  6.76349e+07
64  89  8.66196e+07
64  90  6.64363e+07
64  91  5.56225e+07
64  92  6.5996e+07
64  93  7.47148e+07
64  94  6.79135e+07
64  95  7.13458e+07
64  96  8.61087e+07
64  97  6.61684e+07
64  98  6.66251e+07
64  99  8.77748e+07
64  100  9.22934e+07
65  0  6.12607e+07
65  1  7.52798e+07
65  2  6.36551e+07
65  3  6.40746e+07
65  4  6.12419e+07
65  5  7.31567e+07
65  6  8.62219e+07
65  7  6.50475e+07
65  8  6.54554e+07
65  9  6.1442e+07
65  10  5.25728e+07
65  11  6.05212e+07
65  12  6.54248e+07
65  13  7.96573e+07
65  14  5.16481e+07
65  15  6.22516e+07
65  16  4.89923e+07
65  17  6.14455e+07
65  18  5.43221e+07
65  19  7.22937e+07
65  20  5.4204e+07
65  21  5.5099e+07
65  22  5.91973e+07
65  23  6.59982e+07
65  24  6.52779e+07
65  25  7.96998e+07
65  26  6.38162e+07
65  27  6.90006e+07
65  28  5.32273e+07
65  29  6.95825e+07
65  30  6.85892e+07
65  31  6.55737e+07
65  32  8.29262e+07
65  33  5.3434e+07
65  34  1.83005e+07
65  35  7.69131e+07
65  36  6.11073e+07
65  37  8.38913e+07
65  38  8.14216e+07
65  39  7.25724e+07
65  40  9.57857e+07
65  41  9.15729e+07
65  42  8.16124e+07
65  43  5.9873e+07
65  44  1.08481e+08
65  45  7.54496e+07
65  46  8.79623e+07
65  47  7.38203e+07
65  48  1.06105e+08
65  49  7.86708e+07
65  50  7.74217e+07
65  51  8.01482e+07
65  52  7.99733e+07
65  53  5.29036e+07
65  54  5.03789e+07
65  55  8.33348e+07
65  56  9.06405e+07
65  57  5.96189e+07
65  58  9.27045e+07
65  59  8.68513e+07
65  60  7.11757e+07
65  61  8.89271e+07
65  62  6.08247e+07
65  63  7.51605e+07
65  64  6.55408e+07
65  65  3.6212e+07
65  66  4.8859e+07
65  67  3.27826e+07
65  68  1.35259e+07
65  69  4.07703e+07
65  70  6.32527e+07
65  71  3.44905e+07
65  72  3.69915e+07
65  73  5.48295e+07
65  74  6.34993e+07
65  75  7.35711e+07
65  76  6.01136e+07
65  77  7.70867e+07
65  78  4.55577e+07
65  79  5.72266e+07
65  80  6.70078e+07
65  81  6.22463e+07
65  82  5.70902e+07
65  83  6.81381e+07
65  84  9.81234e+07
65  85  9.08604e+07
65  86  1.11999e+08
65  87  8.62135e+07
65  88  1.32306e+08
65  89  1.10947e+08
65  90  6.30822e+07
65  91  5.38068e+07
65  92  6.94564e+07
65  93  6.54673e+07
65  94  8.07955e+07
65  95  8.50766e+07
65  96  5.36936e+07
65  97  5.97275e+07
65  98  6.33367e+07
65  99  7.00974e+07
65  100  6.72942e+07
66  0  6.75912e+07
66  1  1.09376e+08
66  2  7.7641e+07
66  3  6.8529e+07
66  4  7.39695e+07
66  5  8.86605e+07
66  6  6.70894e+07
66  7  9.35331e+07
66  8  5.89701e+07
66  9  5.81245e+07
66  10  6.02246e+07
66  11  6.23372e+07
66  12  5.86749e+07
66  13  6.53139e+07
66  14  7.46709e+07
66  15  8.20039e+07
66  16  6.013e+07
66  17  7.12388e+07
66  18  6.91512e+07
66  19  5.67363e+07
66  20  4.28213e+07
66  21  5.64784e+07
66  22  5.34034e+07
66  23  6.83032e+07
66  24  5.75285e+07
66  25  5.66341e+07
66  26  4.30597e+07
66  27  7.53667e+07
66  28  6.00353e+07
66  29  5.87481e+07
66  30  6.0276e+07
66  31  6.5062e+07
66  32  7.71075e+07
66  33  8.64959e+07
66  34  6.7611e+07
66  35  8.21932e+07
66  36  8.27593e+07
66  37  8.23944e+07
66  38  7.49307e+07
66  39  8.02193e+07
66  40  9.31213e+07
66  41  1.0898e+08
66  42  1.05284e+08
66  43  9.12499e+07
66  44  6.83327e+07
66  45  7.91279e+07
66  46  9.31696e+07
66  47  1.02631e+08
66  48  8.49409e+07
66  49  1.00649e+08
66  50  8.76271e+07
66  51  8.40394e+07
66  52  4.70972e+07
66  53  9.65488e+07
66  54  3.7047e+06
66  55  5.39067e+07
66  56  5.64119e+07
66  57  4.64077e+07
66  58  7.69901e+07
66  59  1.1514e+08
66  60  8.42426e+07
66  61  6.48205e+07
66  62  5.06885e+07
66  63  8.45711e+07
66  64  6.76305e+07
66  65  4.90092e+07
66  66  4.11697e+07
66  67  4.93032e+07
66  68  5.71046e+07
66  69  2.48986e+07
66  70  5.609e+07
66  71  7.4274e+07
66  72  4.82453e+07
66  73  4.98771e+07
66  74  4.16822e+07
66  75  7.17923e+07
66  76  5.09735e+07
66  77  5.24165e+07
66  78  8.03709e+07
66  79  6.22143e+07
66  80  1.06863e+08
66  81  5.62477e+07
66  82  5.94622e+07
66  83  5.90044e+07
66  84  8.87517e+07
66  85  8.15821e+07
66  86  9.17311e+07
66  87  1.02694e+08
66  88  8.23355e+07
66  89  9.18327e+07
66  90  6.22648e+07
66  91  1.14442e+08
66  92  8.6115e+07
66  93  7.71087e+07
66  94  1.10919e+08
66  95  5.53745e+07
66  96  6.01699e+07
66  97  4.99217e+07
66  98  5.28326e+07
66  99  7.64695e+07
66  100  6.70264e+07
67  0  8.84468e+07
67  1  6.94067e+07
67  2  7.30778e+07
67  3  7.89143e+07
67  4  1.25271e+08
67  5  1.0146e+08
67  6  9.21209e+07
67  7  1.02317e+08
67  8  6.44901e+07
67  9  6.3176e+07
67  10  8.8864e+07
67  11  8.6317e+07
67  12  6.2943e+07
67  13  5.82188e+07
67  14  7.06713e+07
67  15  4.78989e+07
67  16  7.46741e+07
67  17  6.44148e+07
67  18  5.70535e+07
67  19  5.80946e+07
67  20  5.39957e+07
67  21  5.66048e+07
67  22  6.88294e+07
67  23  7.67128e+07
67  24  6.12484e+07
67  25  7.1305e+07
67  26  6.72812e+07
67  27  6.33638e+07
67  28  7.08703e+07
67  29  7.61941e+07
67  30  6.7849e+07
67  31  4.59991e+07
67  32  1.10232e+08
67  33  6.65012e+07
67  34  9.11523e+07
67  35  6.56604e+07
67  36  6.06076e+07
67  37  8.56557e+07
67  38  7.36782e+07
67  39  9.33347e+07
67  40  1.0163e+08
67  41  1.06881e+08
67  42  2.33295e+06
67  43  7.93159e+07
67  44  7.58169e+07
67  45  7.25408e+07
67  46  9.09513e+07
67  47  8.62406e+07
67  48  8.67631e+07
67  49  9.12137e+07
67  50  1.06032e+08
67  51  9.23375e+07
67  52  1.04176e+08
67  53  7.54e+07
67  54  5.56864e+07
67  55  4.64586e+07
67  56  7.69889e+07
67  57  5.15375e+07
67  58  1.02452e+08
67  59  9.90038e+07
67  60  1.21835e+08
67  61  7.59278e+07
67  62  8.00413e+07
67  63  4.58272e+07
67  64  4.20563e+07
67  65  5.92959e+07
67  66  2.42958e+07
67  67  5.11061e+07
67  68  2.34026e+07
67  69  7.7993e+06
67  70  2.55962e+07
67  71  3.30055e+07
67  72  3.78993e+07
67  73  5.45023e+07
67  74  4.11343e+07
67  75  8.00924e+07
67  76  5.97232e+07
67  77  5.44474e+07
67  78  3.60856e+07
67  79  2.20945e+07
67  80  6.37267e+07
67  81  5.90763e+07
67  82  7.1992e+07
67  83  5.45372e+07
67  84  9.70773e+07
67  85  1.13309e+08
67  86  7.66417e+07
67  87  6.65256e+07
67  88  7.45981e+07
67  89  9.09627e+07
67  90  8.58404e+07
67  91  5.5589e+07
67  92  9.24886e+07
67  93  8.30298e+07
67  94  7.34557e+07
67  95  6.83313e+07
67  96  9.77815e+07
67  97  8.47089e+07
67  98  8.5553e+07
67  99  7.63922e+07
67  100  1.04342e+08
68  0  7.12422e+07
68  1  4.4909e+07
68  2  8.57409e+07
68  3  6.65679e+07
68  4  8.18339e+07
68  5  7.07529e+07
68  6  9.6464e+07
68  7  9.0805e+07
68  8  4.19885e+07
68  9  1.04147e+08
68  10  8.89205e+07
68  11  7.02108e+07
68  12  6.93646e+07
68  13  9.13332e+07
68  14  6.48087e+07
68  15  6.54491e+07
68  16  6.85514e+07
68  17  5.55138e+07
68  18  7.63473e+07
68  19  5.59271e+07
68  20  6.48178e+07
68  21  4.89637e+07
68  22  4.63024e+07
68  23  7.21687e+07
68  24  6.62691e+07
68  25  7.7814e+07
68  26  3.09929e+07
68  27  6.36853e+07
68  28  7.06444e+07
68  29  9.49715e+07
68  30  6.60284e+07
68  31  7.38774e+07
68  32  8.716e+07
68  33  6.47889e+07
68  34  7.88932e+07
68  35  7.87285e+07
68  36  8.62002e+07
68  37  9.24621e+07
68  38  6.57453e+07
68  39  1.03754e+08
68  40  8.72223e+07
68  41  1.18268e+08
68  42  1.06419e+08
68  43  8.67929e+07
68  44  8.46028e+07
68  45  8.47722e+07
68  46  9.24575e+07
68  47  8.49626e+07
68  48  1.04085e+08
68  49  1.23008e+08
68  50  1.15421e+08
68  51  1.38668e+08
68  52  7.45546e+07
68  53  7.10113e+07
68  54  6.71739e+07
68  55  6.37889e+07
68  56  8.58352e+07
68  57  7.80374e+07
68  58  6.39386e+07
68  59  7.20068e+07
68  60  8.43915e+07
68  61  7.17296e+07
68  62  7.96968e+07
68  63  7.46644e+07
68  64  4.68079e+07
68  65  0
68  66  4.78601e+07
68  67  5.80501e+07
68  68  2.88762e+07
68  69  2.36713e+07
68  70  5.12629e+07
68  71  3.70485e+07
68  72  6.53998e+07
68  73  7.74868e+07
68  74  7.3767e+07
68  75  5.88607e+07
68  76  6.27043e+07
68  77  8.33266e+07
68  78  3.97157e+07
68  79  6.01025e+07
68  80  6.3831e+07
68  81  5.47161e+07
68  82  6.17466e+07
68  83  4.86927e+07
68  84  7.35092e+07
68  85  7.62132e+07
68  86  7.80132e+07
68  87  9.00341e+07
68  88  6.06236e+07
68  89  7.53314e+07
68  90  9.71978e+07
68  91  1.16311e+08
68  92  6.20778e+07
68  93  7.01212e+07
68  94  1.01848e+08
68  95  5.68818e+07
68  96  5.1687e+07
68  97  7.13042e+07
68  98  6.83306e+07
68  99  7.21725e+07
68  100  7.55885e+07
69  0  7.11843e+07
69  1  6.8704e+07
69  2  6.66467e+07
69  3  7.63695e+07
69  4  6.54084e+07
69  5  1.00469e+08
69  6  8.5625e+07
69  7  8.54641e+07
69  8  6.58078e+07
69  9  7.21735e+07
69  10  7.08944e+07
69  11  4.32278e+07
69  12  8.45443e+07
69  13  6.36415e+07
69  14  8.50567e+07
69  15  8.35722e+07
69  16  6.94378e+07
69  17  6.11843e+07
69  18  6.8149e+07
69  19  8.46512e+07
69  20  4.97762e+07
69  21  5.92867e+07
69  22  6.57348e+07
69  23  6.98045e+07
69  24  7.3159e+07
69  25  5.96338e+07
69  26  7.86264e+07
69  27  4.85621e+07
69  28  6.95995e+07
69  29  5.7702e+07
69  30  7.78713e+07
69  31  4.27384e+07
69  32  9.06785e+07
69  33  7.73192e+07
69  34  6.39264e+07
69  35  7.91966e+07
69  36  7.07226e+07
69  37  8.57151e+07
69  38  7.19948e+07
69  39  1.21027e+08
69  40  9.10707e+07
69  41  1.06242e+08
69  42  9.29495e+07
69  43  1.02389e+08
69  44  8.49796e+07
69  45  7.48781e+07
69  46  9.63288e+07
69  47  1.03498e+08
69  48  1.38212e+08
69  49  1.10274e+08
69  50  8.41131e+07
69  51  1.09901e+08
69  52  1.15257e+08
69  53  6.68438e+07
69  54  9.50462e+07
69  55  9.63392e+07
69  56  5.90722e+07
69  57  1.20608e+08
69  58  1.11355e+08
69  59  9.71812e+07
69  60  1.19306e+08
69  61  7.85513e+07
69  62  6.17698e+07
69  63  5.98672e+07
69  64  5.81011e+07
69  65  5.69711e+07
69  66  4.0863e+07
69  67  4.90175e+07
69  68  1.45959e+07
69  69  2.69576e+07
69  70  4.50701e+07
69  71  5.07855e+07
69  72  4.52818e+07
69  73  5.09332e+07
69  74  4.49658e+07
69  75  9.35083e+07
69  76  3.87067e+07
69  77  6.10945e+07
69  78  5.17169e+07
69  79  5.32551e+07
69  80  5.91121e+07
69  81  3.16131e+07
69  82  8.347e+07
69  83  7.8072e+07
69  84  8.56148e+07
69  85  8.84975e+07
69  86  8.11344e+07
69  87  6.53142e+07
69  88  1.07054e+08
69  89  8.91542e+07
69  90  9.51574e+07
69  91  0
69  92  9.80704e+07
69  93  8.53544e+07
69  94  7.84856e+07
69  95  6.69283e+07
69  96  4.27143e+07
69  97  5.83149e+07
69  98  5.25575e+07
69  99  8.66414e+07
69  100  6.69549e+07
70  0  8.65982e+07
70  1  7.8202e+07
70  2  8.4085e+07
70  3  6.59667e+07
70  4  6.96841e+07
70  5  6.20316e+07
70  6  5.66884e+07
70  7  8.50667e+07
70  8  8.54323e+07
70  9  8.81205e+07
70  10  9.41544e+07
70  11  8.16731e+07
70  12  1.64531e+07
70  13  5.16869e+07
70  14  7.64946e+07
70  15  7.27569e+07
70  16  8.99386e+07
70  17  8.27122e+07
70  18  9.70894e+07
70  19  6.65489e+07
70  20  6.94415e+07
70  21  5.25954e+07
70  22  9.14019e+07
70  23  5.98093e+07
70  24  7.24311e+07
70  25  7.10375e+07
70  26  5.19909e+07
70  27  6.28734e+07
70  28  6.54052e+07
70  29  6.55345e+07
70  30  7.75397e+07
70  31  8.55414e+07
70  32  7.10714e+07
70  33  6.65932e+07
70  34  7.73646e+07
70  35  9.94861e+07
70  36  6.40134e+07
70  37  7.25476e+07
70  38  8.58574e+07
70  39  6.98864e+07
70  40  8.55875e+07
70  41  8.57225e+07
70  42  1.2641e+08
70  43  1.1953e+08
70  44  7.76937e+07
70  45  1.08329e+08
70  46  9.96473e+07
70  47  9.88773e+07
70  48  1.23222e+08
70  49  1.23274e+08
70  50  1.05784e+08
70  51  1.168e+08
70  52  1.05341e+08
70  53  8.84592e+07
70  54  7.12838e+07
70  55  7.76638e+07
70  56  8.36287e+07
70  57  6.36698e+07
70  58  1.12236e+08
70  59  7.84692e+07
70  60  9.82672e+07
70  61  1.07839e+08
70  62  8.7408e+07
70  63  6.45053e+07
70  64  6.91752e+07
70  65  9.13585e+07
70  66  6.32286e+07
70  67  3.0038e+07
70  68  0
70  69  1.87017e+07
70  70  5.169e+07
70  71  4.70622e+07
70  72  4.7368e+07
70  73  5.76257e+07
70  74  5.62975e+07
70  75  5.65623e+07
70  76  6.55658e+07
70  77  6.27022e+07
70  78  6.60009e+07
70  79  6.95267e+07
70  80  1.05499e+08
70  81  5.30281e+07
70  82  8.22297e+07
70  83  6.57825e+07
70  84  8.2269e+07
70  85  8.13313e+07
70  86  6.97683e+07
70  87  5.59388e+07
70  88  6.68349e+07
70  89  9.16463e+07
70  90  6.88869e+07
70  91  6.18331e+07
70  92  7.43501e+07
70  93  1.15401e+08
70  94  6.88425e+07
70  95  5.37132e+07
70  96  4.85625e+07
70  97  9.60849e+07
70  98  9.75622e+07
70  99  6.987e+07
70  100  7.82984e+07
71  0  7.37312e+07
71  1  7.28481e+07
71  2  6.80795e+07
71  3  5.89318e+07
71  4  6.64875e+07
71  5  7.2167e+07
71  6  8.50416e+07
71  7  5.85824e+07
71  8  9.10181e+07
71  9  8.11872e+07
71  10  1.17898e+08
71  11  6.44921e+07
71  12  8.20741e+07
71  13  9.10144e+07
71  14  5.79314e+07
71  15  9.8663e+07
71  16  9.21946e+07
71  17  7.22247e+07
71  18  7.35659e+07
71  19  6.73824e+07
71  20  5.58062e+07
71  21  6.02987e+07
71  22  5.836e+07
71  23  6.59603e+07
71  24  9.52609e+07
71  25  6.53185e+07
71  26  5.26926e+07
71  27  4.58803e+07
71  28  4.02407e+07
71  29  6.73081e+07
71  30  6.60726e+07
71  31  7.12518e+07
71  32  9.04776e+07
71  33  7.33638e+07
71  34  5.36934e+07
71  35  6.66461e+07
71  36  6.4041e+07
71  37  9.32871e+07
71  38  1.24759e+08
71  39  9.54719e+07
71  40  1.16299e+08
71  41  9.08312e+07
71  42  5.36456e+07
71  43  8.77212e+07
71  44  7.05016e+07
71  45  6.73619e+07
71  46  1.27729e+08
71  47  9.24212e+07
71  48  5.97629e+07
71  49  1.12071e+08
71  50  9.93777e+07
71  51  1.2718e+08
71  52  1.2069e+08
71  53  9.21976e+07
71  54  9.34957e+07
71  55  8.47809e+07
71  56  6.3415e+07
71  57  8.20033e+07
71  58  6.16243e+07
71  59  9.27232e+07
71  60  9.10282e+07
71  61  9.64521e+07
71  62  9.13052e+07
71  63  7.04011e+07
71  64  6.132e+07
71  65  8.87419e+07
71  66  8.0904e+07
71  67  4.32356e+07
71  68  3.00803e+07
71  69  3.28756e+07
71  70  3.07059e+07
71  71  3.31988e+07
71  72  7.62529e+07
71  73  6.44105e+07
71  74  5.95557e+07
71  75  7.29094e+07
71  76  8.25738e+07
71  77  7.83323e+07
71  78  1.12052e+08
71  79  6.98173e+07
71  80  6.42508e+07
71  81  8.54051e+07
71  82  5.47041e+07
71  83  0
71  84  5.90579e+07
71  85  7.02152e+07
71  86  9.94042e+07
71  87  6.85741e+07
71  88  9.66234e+07
71  89  8.72069e+07
71  90  7.94291e+07
71  91  9.07495e+07
71  92  9.8813e+07
71  93  1.1907e+08
71  94  8.44812e+07
71  95  8.22169e+07
71  96  7.65778e+07
71  97  7.89317e+07
71  98  8.43883e+07
71  99  6.18885e+07
71  100  8.76927e+07
72  0  6.92829e+07
72  1  6.38859e+07
72  2  7.48054e+07
72  3  6.64839e+07
72  4  6.91496e+07
72  5  7.88929e+07
72  6  8.67989e+07
72  7  9.08248e+07
72  8  7.60435e+07
72  9  8.54914e+07
72  10  8.4229e+07
72  11  7.80597e+07
72  12  7.94855e+07
72  13  1.0266e+08
72  14  7.48827e+07
72  15  6.79993e+07
72  16  9.85281e+07
72  17  8.52703e+07
72  18  8.09353e+07
72  19  6.63439e+07
72  20  7.42466e+07
72  21  7.48077e+07
72  22  6.63754e+07
72  23  5.5653e+07
72  24  1.01324e+08
72  25  7.49559e+07
72  26  5.72494e+07
72  27  6.92027e+07
72  28  7.80227e+07
72  29  8.40546e+07
72  30  6.26009e+07
72  31  6.40036e+07
72  32  8.41316e+07
72  33  5.6808e+07
72  34  7.45308e+07
72  35  8.23375e+07
72  36  8.81066e+07
72  37  7.55687e+07
72  38  7.86208e+07
72  39  1.02759e+08
72  40  7.50587e+07
72  41  9.90124e+07
72  42  1.03706e+08
72  43  9.31496e+07
72  44  7.40971e+07
72  45  5.76213e+07
72  46  8.28134e+07
72  47  1.25889e+08
72  48  8.56166e+07
72  49  9.77022e+07
72  50  1.14281e+08
72  51  1.72742e+08
72  52  1.23602e+08
72  53  1.87936e+07
72  54  9.89319e+07
72  55  9.9684e+07
72  56  7.71068e+07
72  57  7.17732e+07
72  58  8.27867e+07
72  59  8.53207e+07
72  60  9.38423e+07
72  61  9.9477e+07
72  62  8.01827e+07
72  63  7.25525e+07
72  64  8.03169e+07
72  65  8.54384e+07
72  66  1.11937e+08
72  67  3.95945e+07
72  68  2.45541e+07
72  69  2.77571e+07
72  70  3.91138e+07
72  71  5.68691e+07
72  72  8.65375e+07
72  73  9.46822e+07
72  74  5.96153e+07
72  75  3.89038e+07
72  76  6.80421e+07
72  77  5.61207e+07
72  78  5.68995e+07
72  79  1.08789e+08
72  80  9.61609e+07
72  81  4.43096e+07
72  82  8.69973e+07
72  83  5.94896e+07
72  84  5.90617e+07
72  85  6.2782e+07
72  86  5.82105e+07
72  87  7.08657e+07
72  88  6.43332e+07
72  89  8.98519e+07
72  90  8.23375e+07
72  91  7.84525e+07
72  92  8.33485e+07
72  93  8.46979e+07
72  94  8.95886e+07
72  95  7.90228e+07
72  96  5.46284e+07
72  97  5.58201e+07
72  98  5.41774e+07
72  99  7.03971e+07
72  100  8.05398e+07
73  0  6.86919e+07
73  1  6.95558e+07
73  2  1.33068e+06
73  3  8.45804e+07
73  4  6.15803e+07
73  5  8.23902e+07
73  6  6.07288e+07
73  7  6.34907e+07
73  8  8.07826e+07
73  9  7.39275e+07
73  10  7.31448e+07
73  11  6.64764e+07
73  12  9.79431e+07
73  13  7.11717e+07
73  14  7.3696e+07
73  15  7.32458e+07
73  16  9.10556e+07
73  17  1.39167e+08
73  18  1.15003e+08
73  19  6.26821e+07
73  20  5.98164e+07
73  21  6.81674e+07
73  22  7.16041e+07
73  23  5.62715e+07
73  24  1.11248e+08
73  25  8.93047e+07
73  26  8.82823e+07
73  27  5.56456e+07
73  28  6.14082e+07
73  29  7.43596e+07
73  30  6.49896e+07
73  31  7.32188e+07
73  32  5.79884e+07
73  33  6.51015e+07
73  34  6.5733e+07
73  35  7.41814e+07
73  36  5.09783e+07
73  37  7.00652e+07
73  38  9.12062e+07
73  39  8.10263e+07
73  40  8.42837e+07
73  41  1.10527e+08
73  42  9.20715e+07
73  43  7.9662e+07
73  44  1.05505e+08
73  45  7.57996e+07
73  46  1.24309e+08
73  47  1.03286e+08
73  48  1.04752e+08
73  49  9.19154e+07
73  50  9.91499e+07
73  51  1.22006e+08
73  52  1.43735e+08
73  53  1.09952e+08
73  54  1.5007e+08
73  55  9.47777e+07
73  56  8.49329e+07
73  57  5.86395e+07
73  58  7.34405e+07
73  59  1.03243e+08
73  60  9.4125e+07
73  61  1.29348e+08
73  62  9.79491e+07
73  63  8.73946e+07
73  64  8.14145e+07
73  65  9.60814e+07
73  66  7.31595e+07
73  67  5.02644e+07
73  68  3.39997e+07
73  69  3.88521e+07
73  70  6.26692e+07
73  71  5.66549e+07
73  72  6.66754e+07
73  73  4.81268e+07
73  74  9.41886e+07
73  75  6.54522e+07
73  76  5.94509e+07
73  77  4.90757e+07
73  78  6.20562e+07
73  79  6.71108e+07
73  80  5.1989e+07
73  81  9.15645e+07
73  82  5.17007e+07
73  83  6.60201e+07
73  84  6.79695e+07
73  85  7.96357e+07
73  86  5.88275e+07
73  87  6.91642e+07
73  88  1.0645e+08
73  89  1.13835e+08
73  90  9.40849e+07
73  91  7.41307e+07
73  92  6.73956e+07
73  93  9.25388e+07
73  94  9.52226e+07
73  95  7.13649e+07
73  96  6.52796e+07
73  97  3.97603e+07
73  98  7.47868e+07
73  99  7.62024e+07
73  100  8.29004e+07
74  0  6.62424e+07
74  1  0
74  2  6.48656e+07
74  3  9.0018e+07
74  4  7.93147e+07
74  5  6.41792e+07
74  6  0
74  7  8.5106e+07
74  8  7.4875e+07
74  9  5.8885e+07
74  10  6.71228e+07
74  11  6.15867e+07
74  12  7.52638e+07
74  13  5.78069e+07
74  14  8.07247e+07
74  15  9.30919e+07
74  16  1.29525e+08
74  17  9.36502e+07
74  18  1.07643e+08
74  19  8.34323e+07
74  20  7.08827e+07
74  21  5.56985e+07
74  22  7.99072e+07
74  23  5.90048e+07
74  24  6.01169e+07
74  25  6.49014e+07
74  26  7.24141e+07
74  27  9.03614e+07
74  28  7.38042e+07
74  29  6.60038e+07
74  30  6.10726e+07
74  31  7.11272e+07
74  32  6.792e+07
74  33  7.01234e+07
74  34  6.92387e+07
74  35  6.17038e+07
74  36  6.21543e+07
74  37  6.9344e+07
74  38  7.13241e+07
74  39  1.16225e+08
74  40  9.62411e+07
74  41  7.0574e+07
74  42  1.09115e+08
74  43  1.12451e+08
74  44  1.02808e+08
74  45  6.8713e+07
74  46  7.66826e+07
74  47  9.98581e+07
74  48  8.43514e+07
74  49  9.09521e+07
74  50  8.66183e+07
74  51  1.1422e+08
74  52  1.6913e+08
74  53  1.10402e+08
74  54  1.07104e+08
74  55  8.06666e+07
74  56  7.12775e+07
74  57  7.84812e+07
74  58  4.96444e+07
74  59  8.60222e+07
74  60  8.11724e+07
74  61  1.03137e+08
74  62  7.12067e+07
74  63  7.82714e+07
74  64  8.80245e+07
74  65  8.61e+07
74  66  3.30134e+07
74  67  3.44835e+07
74  68  3.82537e+07
74  69  4.14339e+07
74  70  4.64224e+07
74  71  4.16085e+07
74  72  7.69483e+07
74  73  6.49021e+07
74  74  6.91956e+07
74  75  6.07432e+07
74  76  6.86662e+07
74  77  6.67034e+07
